player,shirtnumber,nation,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,started,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,home,team,opponent,gameweek,season,position_1,position_2,position_3,position_4
Antonee Robinson,33,us USA,26,90,0,0,0,0,0,0,0,0,49.0,1.0,0,0.0,0.0,0.0,0.0,2.0,0.0,37.0,45.0,82.2,4.0,26.0,3.0,1.0,0.0,1.0,663.0,207.0,20.0,23.0,87.0,13.0,14.0,92.9,4.0,8.0,50.0,0.0,0.0,4.0,1.0,0.0,39.0,6.0,0.0,0.0,1.0,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,0.0,2.0,8.0,26.0,15.0,0.0,49.0,0.0,1.0,100.0,139.0,51.0,0.0,0.0,0.0,1.0,31.0,1.0,0,0,0,0,0.0,0.0,0,3.0,2.0,2.0,50.0,True,FUL,BRF,2.0,2023-2024,LB,,,
Tim Ream,13,us USA,35,63,0,0,0,0,0,0,2,1,58.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,47.0,51.0,92.2,1.0,37.0,2.0,0.0,0.0,1.0,939.0,272.0,14.0,14.0,100.0,27.0,29.0,93.1,6.0,8.0,75.0,0.0,0.0,3.0,0.0,0.0,46.0,5.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,3.0,0.0,9.0,27.0,29.0,2.0,1.0,58.0,,0.0,,196.0,150.0,1.0,0.0,0.0,0.0,41.0,0.0,1,2,0,0,0.0,1.0,0,4.0,1.0,1.0,50.0,True,FUL,BRF,2.0,2023-2024,CB,,,
Issa Diop,31,fr FRA,26,90,0,0,0,0,2,0,0,0,84.0,1.0,0,1.0,0.1,0.1,0.0,1.0,0.0,69.0,78.0,88.5,4.0,53.0,0.0,0.0,0.0,1.0,1313.0,362.0,22.0,26.0,84.6,43.0,45.0,95.6,3.0,5.0,60.0,0.0,0.0,7.0,1.0,0.0,73.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,2.0,1.0,6.0,33.0,48.0,3.0,1.0,84.0,,0.0,,250.0,141.0,1.0,0.0,0.0,0.0,59.0,0.0,0,1,0,0,0.0,0.0,0,4.0,1.0,1.0,50.0,True,FUL,BRF,2.0,2023-2024,CB,,,
Kenny Tete,2,nl NED,27,85,0,0,0,0,0,0,0,0,55.0,3.0,1,0.0,0.0,0.0,0.0,1.0,0.0,36.0,44.0,81.8,3.0,26.0,4.0,4.0,3.0,1.0,517.0,125.0,23.0,23.0,100.0,11.0,11.0,100.0,2.0,5.0,40.0,0.1,0.0,5.0,1.0,0.0,35.0,9.0,0.0,0.0,0.0,2,9.0,0.0,0.0,0.0,0.0,0.0,3.0,3,2.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,4.0,5.0,0.0,4.0,18.0,25.0,13.0,0.0,55.0,75.0,1.0,25.0,161.0,94.0,3.0,0.0,1.0,1.0,28.0,5.0,0,2,3,0,0.0,0.0,0,5.0,1.0,1.0,50.0,True,FUL,BRF,2.0,2023-2024,RB,,,
Rodrigo Muniz,19,br BRA,22,5,0,0,0,0,0,0,0,0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,,0.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,True,FUL,BRF,2.0,2023-2024,FW,,,
Bernd Leno,17,de GER,31,90,0,0,0,0,0,0,0,0,58.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,55.0,72.7,0.0,43.0,0.0,0.0,0.0,1.0,1069.0,687.0,8.0,8.0,100.0,22.0,23.0,95.7,10.0,24.0,41.7,0.0,0.0,1.0,0.0,0.0,49.0,6.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,58.0,0.0,0.0,0.0,58.0,,0.0,,203.0,79.0,0.0,0.0,0.0,0.0,37.0,0.0,0,0,1,0,0.0,0.0,0,3.0,0.0,0.0,,True,FUL,BRF,2.0,2023-2024,GK,,,
Yoane Wissa,11,cd COD,26,78,1,0,0,0,7,3,0,0,21.0,0.0,0,0.0,1.4,1.4,0.0,1.0,1.0,10.0,11.0,90.9,0.0,14.0,1.0,2.0,1.0,1.0,101.0,13.0,9.0,9.0,100.0,1.0,2.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,13.0,7.0,21.0,50.0,0.0,0.0,54.0,19.0,0.0,1.0,1.0,0.0,13.0,4.0,0,1,3,1,1.0,0.0,0,3.0,1.0,1.0,50.0,False,BRF,FUL,2.0,2023-2024,FW,,,
Josh Dasilva,10,eng ENG,24,10,0,0,0,0,0,0,0,0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,,0.0,,34.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,False,BRF,FUL,2.0,2023-2024,RM,,,
Kristoffer Ajer,20,no NOR,25,2,0,1,0,0,1,0,0,0,8.0,0.0,0,0.0,0.1,0.1,1.0,2.0,1.0,6.0,7.0,85.7,1.0,7.0,1.0,0.0,0.0,0.0,109.0,37.0,3.0,3.0,100.0,3.0,3.0,100.0,0.0,1.0,0.0,0.6,1.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,8.0,,0.0,,58.0,52.0,0.0,0.0,0.0,1.0,9.0,2.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,False,BRF,FUL,2.0,2023-2024,RB,,,
Kevin Schade,9,de GER,21,70,0,0,0,0,0,0,0,0,23.0,1.0,0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,14.0,57.1,1.0,14.0,1.0,1.0,0.0,1.0,118.0,17.0,6.0,9.0,66.7,2.0,4.0,50.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,8.0,12.0,2.0,23.0,0.0,1.0,100.0,131.0,46.0,1.0,0.0,3.0,1.0,16.0,2.0,0,3,1,1,0.0,0.0,0,5.0,1.0,1.0,50.0,False,BRF,FUL,2.0,2023-2024,LW,,,
Keane Lewis-Potter,23,eng ENG,22,20,0,0,0,0,1,1,0,0,3.0,0.0,0,0.0,0.3,0.3,0.0,0.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,22.0,0.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,,0.0,,61.0,47.0,2.0,0.0,0.0,0.0,2.0,2.0,0,0,1,0,0.0,0.0,0,1.0,0.0,0.0,,False,BRF,FUL,2.0,2023-2024,LM,LW,,
Bryan Mbeumo,19,cm CMR,24,90,2,0,1,1,2,2,0,0,35.0,1.0,0,1.0,1.9,1.1,0.1,2.0,0.0,20.0,28.0,71.4,2.0,23.0,2.0,0.0,0.0,1.0,296.0,65.0,15.0,17.0,88.2,2.0,5.0,40.0,3.0,4.0,75.0,0.2,1.0,1.0,1.0,0.0,26.0,2.0,1.0,0.0,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,11.0,18.0,5.0,34.0,,0.0,,125.0,36.0,0.0,2.0,1.0,2.0,24.0,8.0,0,0,1,0,0.0,0.0,0,5.0,1.0,3.0,25.0,False,BRF,FUL,2.0,2023-2024,RW,FW,,
Mathias Jensen,8,dk DEN,27,90,0,0,0,0,2,1,0,0,71.0,3.0,2,0.0,0.1,0.1,0.3,7.0,0.0,46.0,59.0,78.0,6.0,36.0,1.0,3.0,2.0,1.0,1116.0,450.0,14.0,16.0,87.5,15.0,17.0,88.2,16.0,21.0,76.2,0.7,4.0,7.0,2.0,0.0,43.0,15.0,2.0,2.0,1.0,7,8.0,4.0,0.0,2.0,1.0,1.0,2.0,3,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,2.0,15.0,32.0,25.0,1.0,71.0,66.7,1.0,33.3,144.0,78.0,1.0,0.0,2.0,0.0,33.0,1.0,0,1,2,0,0.0,0.0,0,7.0,0.0,1.0,0.0,False,BRF,FUL,2.0,2023-2024,LM,CM,,
Christian Norgaard,6,dk DEN,29,78,0,0,0,0,1,0,0,0,48.0,4.0,1,3.0,0.0,0.0,0.0,2.0,0.0,27.0,37.0,73.0,3.0,29.0,0.0,0.0,0.0,1.0,425.0,75.0,16.0,17.0,94.1,10.0,13.0,76.9,1.0,6.0,16.7,0.0,0.0,2.0,0.0,0.0,35.0,2.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,1.0,0.0,2.0,4.0,50.0,2.0,1.0,2.0,5.0,1.0,0.0,2.0,18.0,24.0,7.0,4.0,48.0,,0.0,,70.0,29.0,1.0,0.0,0.0,0.0,34.0,3.0,0,2,0,0,0.0,0.0,0,3.0,2.0,3.0,40.0,False,BRF,FUL,2.0,2023-2024,CM,,,
Mikkel Damsgaard,24,dk DEN,23,12,0,0,0,0,0,0,0,0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,6.0,0.0,1.0,100.0,14.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0,2,0,0,0.0,0.0,0,0.0,0.0,0.0,,False,BRF,FUL,2.0,2023-2024,FW,,,
Vitaly Janelt,27,de GER,25,90,0,0,0,0,0,0,0,0,29.0,1.0,1,0.0,0.0,0.0,0.1,3.0,0.0,21.0,26.0,80.8,6.0,21.0,0.0,0.0,0.0,1.0,368.0,117.0,12.0,14.0,85.7,7.0,9.0,77.8,2.0,3.0,66.7,0.2,1.0,4.0,2.0,0.0,26.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,2.0,1.0,0.0,3.0,10.0,11.0,8.0,2.0,29.0,,0.0,,42.0,18.0,0.0,0.0,2.0,0.0,22.0,4.0,0,0,1,0,0.0,0.0,0,5.0,0.0,0.0,,False,BRF,FUL,2.0,2023-2024,RM,CM,,
Rico Henry,3,eng ENG,26,90,0,0,0,0,0,0,1,0,42.0,1.0,2,3.0,0.0,0.0,0.0,2.0,1.0,26.0,32.0,81.3,3.0,24.0,1.0,1.0,1.0,1.0,359.0,99.0,14.0,15.0,93.3,11.0,13.0,84.6,0.0,3.0,0.0,0.1,0.0,2.0,2.0,0.0,29.0,3.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,2.0,50.0,1.0,0.0,3.0,3.0,2.0,0.0,4.0,19.0,14.0,10.0,1.0,42.0,100.0,0.0,0.0,108.0,48.0,0.0,0.0,1.0,1.0,21.0,4.0,0,1,1,2,0.0,0.0,0,5.0,0.0,0.0,,False,BRF,FUL,2.0,2023-2024,LB,RM,,
Ethan Pinnock,5,jm JAM,30,90,0,0,0,0,1,0,0,0,70.0,0.0,2,4.0,0.0,0.0,0.8,2.0,0.0,49.0,57.0,86.0,3.0,40.0,0.0,2.0,1.0,1.0,980.0,291.0,14.0,19.0,73.7,30.0,31.0,96.8,4.0,6.0,66.7,0.2,2.0,2.0,0.0,0.0,53.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,2.0,6.0,0.0,12.0,46.0,20.0,4.0,4.0,70.0,50.0,1.0,50.0,147.0,113.0,0.0,0.0,0.0,0.0,41.0,0.0,0,0,1,0,0.0,0.0,0,8.0,6.0,1.0,85.7,False,BRF,FUL,2.0,2023-2024,CB,,,
Nathan Collins,22,ie IRL,22,90,0,0,0,0,1,0,0,0,73.0,0.0,0,1.0,0.1,0.1,0.0,0.0,0.0,55.0,61.0,90.2,3.0,51.0,1.0,2.0,2.0,1.0,1040.0,279.0,16.0,17.0,94.1,32.0,34.0,94.1,5.0,7.0,71.4,0.2,0.0,2.0,0.0,0.0,58.0,2.0,2.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,7.0,0.0,12.0,49.0,19.0,5.0,4.0,73.0,100.0,0.0,0.0,267.0,192.0,1.0,0.0,0.0,0.0,54.0,0.0,0,0,1,0,0.0,0.0,0,3.0,1.0,0.0,100.0,False,BRF,FUL,2.0,2023-2024,CB,,,
Aaron Hickey,2,sct SCO,21,77,0,0,0,0,0,0,1,0,33.0,0.0,1,0.0,0.0,0.0,0.0,3.0,0.0,27.0,30.0,90.0,2.0,27.0,0.0,2.0,1.0,1.0,408.0,104.0,15.0,16.0,93.8,11.0,12.0,91.7,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,16.0,8.0,0.0,33.0,50.0,0.0,0.0,125.0,40.0,1.0,0.0,0.0,0.0,22.0,0.0,0,2,1,0,0.0,0.0,0,5.0,0.0,1.0,0.0,False,BRF,FUL,2.0,2023-2024,RB,,,
Mads Roerslev,30,dk DEN,24,13,0,0,0,0,0,0,0,0,8.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,33.3,0.0,3.0,0.0,0.0,0.0,0.0,34.0,15.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,8.0,,0.0,,12.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,False,BRF,FUL,2.0,2023-2024,LB,RB,,
Mark Flekken,1,nl NED,30,90,0,0,0,0,0,0,0,0,55.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,54.0,81.5,0.0,42.0,0.0,1.0,0.0,1.0,1111.0,703.0,4.0,4.0,100.0,29.0,29.0,100.0,11.0,20.0,55.0,0.0,0.0,1.0,0.0,0.0,48.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,53.0,55.0,0.0,0.0,0.0,55.0,0.0,1.0,100.0,214.0,109.0,0.0,0.0,0.0,0.0,39.0,0.0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,,False,BRF,FUL,2.0,2023-2024,GK,,,
Diogo Jota,20,pt POR,26,75,1,0,0,0,5,2,0,0,56.0,1.0,1,0.0,0.7,0.7,0.2,4.0,1.0,26.0,37.0,70.3,0.0,33.0,3.0,4.0,2.0,1.0,338.0,134.0,16.0,22.0,72.7,6.0,8.0,75.0,1.0,1.0,100.0,0.1,2.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,25.0,26.0,13.0,56.0,50.0,2.0,50.0,137.0,95.0,1.0,1.0,6.0,1.0,41.0,11.0,0,2,2,0,0.0,0.0,0,3.0,3.0,2.0,60.0,True,LIV,BOU,2.0,2023-2024,FW,RM,,
Harvey Elliott,19,eng ENG,20,15,0,0,0,0,0,0,0,0,12.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,70.0,0.0,12.0,2.0,1.0,0.0,0.0,91.0,21.0,5.0,7.0,71.4,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,12.0,0.0,1.0,100.0,46.0,33.0,1.0,0.0,1.0,0.0,11.0,2.0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,True,LIV,BOU,2.0,2023-2024,RM,,,
Luis Diaz,7,co COL,26,85,1,0,0,0,3,1,0,0,47.0,0.0,0,1.0,0.4,0.4,0.2,8.0,0.0,32.0,40.0,80.0,2.0,27.0,2.0,4.0,3.0,1.0,495.0,97.0,17.0,21.0,81.0,9.0,11.0,81.8,4.0,4.0,100.0,0.2,2.0,1.0,2.0,0.0,40.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,31.0,4.0,47.0,75.0,1.0,25.0,125.0,64.0,3.0,1.0,1.0,2.0,40.0,9.0,0,4,3,0,0.0,0.0,0,6.0,1.0,1.0,50.0,True,LIV,BOU,2.0,2023-2024,LW,LM,,
Darwin Nunez,9,uy URU,24,5,0,0,0,0,0,0,0,0,5.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,6.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,,0.0,,8.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,0,0,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,True,LIV,BOU,2.0,2023-2024,FW,,,
Mohamed Salah,11,eg EGY,31,85,1,0,0,1,4,2,0,0,44.0,1.0,0,1.0,1.2,0.3,0.0,3.0,1.0,28.0,33.0,84.8,4.0,30.0,2.0,3.0,0.0,1.0,385.0,81.0,15.0,17.0,88.2,8.0,9.0,88.9,1.0,2.0,50.0,0.1,2.0,1.0,2.0,0.0,33.0,0.0,0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,20.0,23.0,8.0,43.0,0.0,3.0,100.0,127.0,69.0,1.0,0.0,1.0,3.0,37.0,6.0,0,0,1,0,0.0,0.0,0,2.0,0.0,3.0,0.0,True,LIV,BOU,2.0,2023-2024,RW,FW,,
Konstantinos Tsimikas,21,gr GRE,27,5,0,0,0,0,0,0,0,0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,50.0,1.0,5.0,1.0,0.0,0.0,0.0,40.0,0.0,2.0,3.0,66.7,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,7.0,,0.0,,41.0,16.0,1.0,0.0,1.0,0.0,6.0,2.0,0,0,1,0,0.0,0.0,0,2.0,0.0,0.0,,True,LIV,BOU,2.0,2023-2024,LM,FW,,
Cody Gakpo,18,nl NED,24,62,0,0,0,0,3,0,0,0,33.0,1.0,0,2.0,0.2,0.2,0.1,3.0,0.0,20.0,25.0,80.0,5.0,21.0,1.0,2.0,2.0,1.0,316.0,83.0,10.0,11.0,90.9,9.0,11.0,81.8,1.0,2.0,50.0,0.0,1.0,3.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,20.0,11.0,2.0,33.0,100.0,0.0,0.0,100.0,35.0,0.0,0.0,2.0,0.0,22.0,0.0,0,1,1,0,0.0,0.0,0,3.0,2.0,0.0,100.0,True,LIV,BOU,2.0,2023-2024,LM,,,
Wataru Endo,3,jp JPN,30,28,0,0,0,0,0,0,0,0,25.0,1.0,1,2.0,0.0,0.0,0.0,1.0,0.0,15.0,17.0,88.2,2.0,10.0,0.0,0.0,0.0,0.0,258.0,113.0,7.0,9.0,77.8,7.0,7.0,100.0,1.0,1.0,100.0,0.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,3.0,33.3,2.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,19.0,2.0,0.0,25.0,,0.0,,48.0,17.0,0.0,0.0,1.0,0.0,17.0,0.0,0,2,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,True,LIV,BOU,2.0,2023-2024,CM,,,
Alexis Mac Allister,10,ar ARG,24,57,0,0,0,0,0,0,0,1,60.0,2.0,0,1.0,0.0,0.0,0.0,2.0,0.0,40.0,50.0,80.0,6.0,37.0,1.0,3.0,2.0,1.0,704.0,183.0,17.0,22.0,77.3,19.0,21.0,90.5,4.0,6.0,66.7,0.0,0.0,2.0,1.0,0.0,50.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,10.0,41.0,9.0,0.0,60.0,66.7,1.0,33.3,135.0,61.0,0.0,0.0,0.0,0.0,43.0,0.0,0,1,2,0,0.0,0.0,0,6.0,2.0,0.0,100.0,True,LIV,BOU,2.0,2023-2024,CM,,,
Dominik Szoboszlai,8,hu HUN,22,90,0,0,0,0,3,1,0,0,85.0,1.0,1,2.0,0.1,0.1,0.0,7.0,1.0,67.0,72.0,93.1,4.0,46.0,5.0,6.0,3.0,1.0,1072.0,194.0,34.0,38.0,89.5,26.0,27.0,96.3,5.0,5.0,100.0,0.0,1.0,5.0,2.0,0.0,67.0,5.0,1.0,0.0,2.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,10.0,53.0,25.0,4.0,85.0,50.0,2.0,33.3,315.0,195.0,1.0,2.0,1.0,1.0,63.0,2.0,0,0,1,0,1.0,0.0,0,6.0,0.0,0.0,,True,LIV,BOU,2.0,2023-2024,RM,CM,,
Andrew Robertson,26,sct SCO,29,90,0,0,0,0,0,0,0,0,90.0,3.0,1,0.0,0.0,0.0,0.3,3.0,0.0,71.0,83.0,85.5,8.0,50.0,4.0,1.0,0.0,1.0,1405.0,432.0,25.0,27.0,92.6,32.0,36.0,88.9,13.0,17.0,76.5,0.2,3.0,6.0,0.0,0.0,71.0,12.0,2.0,0.0,2.0,6,4.0,6.0,2.0,4.0,0.0,0.0,1.0,2,2.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,32.0,39.0,20.0,0.0,90.0,0.0,1.0,100.0,256.0,154.0,2.0,0.0,0.0,0.0,58.0,4.0,0,0,0,0,0.0,0.0,0,13.0,4.0,1.0,80.0,True,LIV,BOU,2.0,2023-2024,LB,,,
