player,position,team,age,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,season,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gameweek,position_current,team_current,age_current,games_starts_current,season_current,gameweek_current,position_previous,team_previous,age_previous,games_starts_previous,season_previous,gameweek_previous,minutes_difference,minutes_90s_difference,goals_difference,assists_difference,goals_assists_difference,goals_pens_difference,pens_made_difference,pens_att_difference,cards_yellow_difference,cards_red_difference,xg_difference,npxg_difference,xg_assist_difference,npxg_xg_assist_difference,progressive_carries_difference,progressive_passes_difference,progressive_passes_received_difference,goals_per90_difference,assists_per90_difference,goals_assists_per90_difference,goals_pens_per90_difference,goals_assists_pens_per90_difference,xg_per90_difference,xg_assist_per90_difference,xg_xg_assist_per90_difference,npxg_per90_difference,npxg_xg_assist_per90_difference,shots_difference,shots_on_target_difference,shots_on_target_pct_difference,shots_per90_difference,shots_on_target_per90_difference,goals_per_shot_difference,goals_per_shot_on_target_difference,average_shot_distance_difference,shots_free_kicks_difference,npxg_per_shot_difference,xg_net_difference,npxg_net_difference,passes_completed_difference,passes_difference,passes_pct_difference,passes_total_distance_difference,passes_progressive_distance_difference,passes_completed_short_difference,passes_short_difference,passes_pct_short_difference,passes_completed_medium_difference,passes_medium_difference,passes_pct_medium_difference,passes_completed_long_difference,passes_long_difference,passes_pct_long_difference,pass_xa_difference,xg_assist_net_difference,assisted_shots_difference,passes_into_final_third_difference,passes_into_penalty_area_difference,crosses_into_penalty_area_difference,passes_live_difference,passes_dead_difference,passes_free_kicks_difference,through_balls_difference,passes_switches_difference,crosses_difference,throw_ins_difference,corner_kicks_difference,corner_kicks_in_difference,corner_kicks_out_difference,corner_kicks_straight_difference,passes_offsides_difference,passes_blocked_difference,sca_difference,sca_per90_difference,sca_passes_live_difference,sca_passes_dead_difference,sca_take_ons_difference,sca_shots_difference,sca_fouled_difference,sca_defense_difference,gca_difference,gca_per90_difference,gca_passes_live_difference,gca_passes_dead_difference,gca_take_ons_difference,gca_shots_difference,gca_fouled_difference,gca_defense_difference,tackles_difference,tackles_won_difference,tackles_def_3rd_difference,tackles_mid_3rd_difference,tackles_att_3rd_difference,challenge_tackles_difference,challenges_difference,challenge_tackles_pct_difference,challenges_lost_difference,blocks_difference,blocked_shots_difference,blocked_passes_difference,interceptions_difference,tackles_interceptions_difference,clearances_difference,errors_difference,touches_difference,touches_def_pen_area_difference,touches_def_3rd_difference,touches_mid_3rd_difference,touches_att_3rd_difference,touches_att_pen_area_difference,touches_live_ball_difference,take_ons_difference,take_ons_won_difference,take_ons_won_pct_difference,take_ons_tackled_difference,take_ons_tackled_pct_difference,carries_difference,carries_distance_difference,carries_progressive_distance_difference,carries_into_final_third_difference,carries_into_penalty_area_difference,miscontrols_difference,dispossessed_difference,passes_received_difference,minutes_per_game_difference,minutes_pct_difference,minutes_per_start_difference,games_complete_difference,games_subs_difference,minutes_per_sub_difference,unused_subs_difference,points_per_game_difference,on_goals_for_difference,on_goals_against_difference,plus_minus_difference,plus_minus_per90_difference,plus_minus_wowy_difference,on_xg_for_difference,on_xg_against_difference,xg_plus_minus_difference,xg_plus_minus_per90_difference,xg_plus_minus_wowy_difference,cards_yellow_red_difference,fouls_difference,fouled_difference,offsides_difference,pens_won_difference,pens_conceded_difference,own_goals_difference,ball_recoveries_difference,aerials_won_difference,aerials_lost_difference,aerials_won_pct_difference
Pablo Fornals,,West Ham,,,1.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0900000000000001,0.0499999999999999,0.14,0.0900000000000001,0.14,,,2.0,0.0,0.0,1.94,-0.06,0.0,0.0,22.4,0.0,0.05,-0.1,-0.1,30.0,38.0,78.5,551.0,86.0,12.0,15.0,79.3,9.0,12.0,75.0,6.0,7.0,84.2,0.1,-0.1,1.0,5.0,2.0,0.0,36.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.88,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,5.0,40.0,3.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,52.0,0.0,7.0,25.0,21.0,7.0,52.0,3.0,1.0,33.3,2.0,66.7,22.0,99.0,9.0,3.0,1.0,3.0,2.0,31.0,71.0,78.4,85.0,0.0,1.0,-4.0,0.0,1.33,1.0,1.0,0.0,-0.06,-0.59,1.6,1.6,0.0,-0.1299999999999999,-1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyle Foster,,Burnley,,,1.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.19,0.15,0.19,,,2.0,0.0,0.0,2.02,0.0,0.0,0.0,16.0,0.0,0.07,-0.1,-0.1,14.0,20.0,70.0,247.0,43.0,5.0,7.0,71.4,7.0,8.0,87.5,1.0,2.0,50.0,0.0,0.0,1.0,1.0,1.0,0.0,16.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.03,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,37.0,3.0,5.0,23.0,10.0,4.0,37.0,3.0,1.0,33.3,2.0,66.7,14.0,103.0,51.0,1.0,1.0,3.0,2.0,18.0,89.0,98.9,89.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,-3.03,-3.03,0.3,1.9,-1.6,-1.6,1.62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,40.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cody Gakpo,,Liverpool,,,1.0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099999999999999,0.11,0.0,0.11,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,66.7,106.0,49.0,7.0,8.0,87.5,2.0,3.0,66.7,0.0,1.0,0.0,0.1,-0.1,1.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.77,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,100.0,0.0,4.0,0.0,4.0,0.0,3.0,2.0,0.0,28.0,2.0,7.0,14.0,7.0,1.0,28.0,2.0,1.0,50.0,1.0,50.0,14.0,61.0,29.0,2.0,1.0,2.0,1.0,17.0,65.0,72.2,65.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.2000000000000002,1.1,0.0999999999999996,0.1699999999999999,0.92,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Conor Gallagher,,Chelsea,,,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,0.06,,,1.0,1.0,16.700000000000003,-0.04,0.1599999999999999,0.0,0.0,-2.0,0.0,0.01,-0.1,-0.1,121.0,131.0,91.3,1582.0,333.0,73.0,77.0,93.4,36.0,39.0,94.7,3.0,3.0,100.0,0.4,-0.2,1.0,8.0,2.0,0.0,127.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.6699999999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,3.0,6.0,50.0,3.0,2.0,1.0,1.0,6.0,11.0,2.0,0.0,153.0,4.0,32.0,85.0,36.0,2.0,153.0,3.0,2.0,75.0,1.0,25.0,101.0,496.0,171.0,4.0,0.0,5.0,0.0,113.0,93.0,103.0,93.0,2.0,0.0,0.0,0.0,1.83,4.0,1.0,3.0,1.26,1.25,3.6,1.8,1.9,0.4399999999999999,0.3500000000000005,0.0,4.0,3.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idrissa Gana Gueye,,Everton,,,2.0,179.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0399999999999999,0.03,0.07,0.0399999999999999,0.07,,,2.0,0.0,0.0,1.47,0.0,0.0,0.0,21.5,0.0,0.03,-0.1,-0.1,96.0,109.0,87.0,1367.0,313.0,46.0,49.0,93.2,45.0,50.0,88.4,1.0,3.0,33.3,0.1,0.0,1.0,7.0,2.0,0.0,107.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,4.140000000000001,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,3.0,3.0,2.0,3.0,60.0,1.0,5.0,1.0,4.0,2.0,10.0,2.0,0.0,128.0,6.0,23.0,77.0,32.0,1.0,128.0,2.0,2.0,100.0,0.0,0.0,82.0,413.0,153.0,5.0,0.0,1.0,2.0,83.0,97.0,108.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,-0.6100000000000001,0.31,4.1000000000000005,2.3999999999999995,1.7,1.48,0.6399999999999997,0.0,3.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,2.0,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alejandro Garnacho,,Manchester Utd,,,1.0,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,,,4.0,0.0,0.0,5.37,0.0,0.0,0.0,19.0,0.0,0.03,-0.1,-0.1,24.0,29.0,82.8,326.0,66.0,16.0,17.0,94.1,7.0,9.0,77.8,1.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.6500000000000004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,33.3,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,43.0,0.0,3.0,17.0,23.0,3.0,43.0,2.0,1.0,50.0,1.0,50.0,30.0,189.0,68.0,1.0,1.0,5.0,1.0,30.0,67.0,50.00000000000001,67.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,-4.5600000000000005,0.8999999999999999,1.1000000000000003,-0.3,-0.35,-2.42,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Garner,FW,Everton,26.0,,2.0,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.3999999999999999,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0199999999999999,0.0700000000000001,0.09,0.0199999999999999,0.09,,2023.0,2.0,1.0,33.3,0.51,0.34,0.0,0.0,3.899999999999999,0.0,0.0,-0.1,-0.1,49.0,69.0,66.9,710.0,207.0,27.0,32.0,84.9,14.0,18.0,75.8,4.0,9.0,43.4,0.3,-0.3,3.0,4.0,1.0,1.0,60.0,8.0,2.0,0.0,0.0,10.0,2.0,4.0,0.0,3.0,0.0,1.0,3.0,8.0,4.859999999999999,3.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,1.0,2.0,10.0,1.0,2.0,0.0,2.0,2.0,6.0,0.0,0.0,86.0,0.0,15.0,33.0,39.0,2.0,86.0,4.0,3.0,75.0,1.0,25.0,58.0,226.0,99.0,5.0,0.0,3.0,0.0,55.0,83.0,92.5,83.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,-0.54,-0.54,3.8,2.3999999999999995,1.2999999999999998,1.49,-0.05,0.0,2.0,3.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgan Gibbs-White,,Nott'ham Forest,,,2.0,180.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.8,1.2,4.0,4.0,4.0,0.0,0.33,0.33,0.0,0.33,0.14,0.36,0.5,0.14,0.5,,,3.0,0.0,-13.299999999999995,1.17,-0.1699999999999999,0.0,0.0,17.8,0.0,0.1,-0.4,-0.4,37.0,58.0,60.3,706.0,344.0,21.0,24.0,80.4,6.0,11.0,63.400000000000006,9.0,17.0,51.7,0.4000000000000001,0.1999999999999999,4.0,7.0,1.0,1.0,43.0,14.0,8.0,1.0,0.0,11.0,0.0,6.0,2.0,4.0,0.0,1.0,2.0,6.0,0.8300000000000001,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,84.0,2.0,18.0,33.0,34.0,6.0,84.0,11.0,4.0,38.9,7.0,61.1,40.0,220.0,120.0,3.0,2.0,4.0,1.0,48.0,90.0,100.0,90.0,2.0,0.0,0.0,0.0,-0.5,3.0,5.0,-2.0,-1.33,0.0,2.4,3.7,-1.2,-0.4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,104.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billy Gilmour,,Brighton,,,1.0,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,3.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1599999999999999,0.07,0.2399999999999999,0.1599999999999999,0.2399999999999999,,,3.0,1.0,33.3,6.08,4.99,0.0,0.0,22.1,0.0,0.07,-0.2,-0.2,79.0,83.0,99.3,1306.0,337.0,41.0,42.0,99.6,32.0,33.0,99.7,6.0,8.0,81.8,0.3,-0.1,2.0,7.0,6.0,2.0,83.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,90.0,3.0,9.0,50.0,31.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,58.0,265.0,167.0,4.0,0.0,0.0,0.0,78.0,18.0,21.0,-15.0,0.0,1.0,17.0,0.0,2.0,2.0,3.0,-1.0,3.01,1.2799999999999998,2.6,3.0,-0.4,2.69,1.49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joao Gomes,,Wolves,,,2.0,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.2,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0200000000000001,0.12,0.13,0.0200000000000001,0.13,,,2.0,0.0,0.0,0.92,0.0,0.0,0.0,13.1,0.0,0.01,0.0,0.0,71.0,86.0,81.39999999999999,1053.0,237.0,45.0,52.0,85.0,19.0,21.0,89.2,5.0,8.0,66.7,0.0,-0.1,2.0,6.0,1.0,0.0,83.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,5.65,4.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,3.0,4.0,2.0,3.0,6.0,49.89999999999999,3.0,1.0,0.0,1.0,0.0,9.0,3.0,0.0,106.0,5.0,37.0,50.0,21.0,4.0,106.0,3.0,2.0,66.7,1.0,33.3,59.0,273.0,80.0,0.0,0.0,3.0,3.0,67.0,93.0,103.7,93.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5900000000000001,0.5899999999999999,2.8999999999999995,3.500000000000001,-0.6000000000000001,-0.2,-13.58,0.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,2.0,2.0,50.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Gordon,,Newcastle Utd,,,1.0,67.0,0.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.6,0.7000000000000001,1.0,3.0,6.0,0.0,1.34,1.34,0.0,1.34,0.09,0.85,0.94,0.09,0.94,,,1.0,0.0,0.0,1.34,0.0,0.0,0.0,13.9,0.0,0.07,-0.1,-0.1,19.0,22.0,86.4,281.0,71.0,13.0,13.0,100.0,6.0,8.0,75.0,0.0,1.0,0.0,0.4,0.4,2.0,1.0,3.0,1.0,22.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.03,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.34,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,34.0,0.0,5.0,18.0,12.0,1.0,34.0,5.0,2.0,40.0,0.0,0.0,27.0,164.0,78.0,1.0,0.0,2.0,1.0,28.0,67.0,74.4,67.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,2.69,-5.140000000000001,1.8,1.4,0.5,0.62,-3.78,0.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pascal Gross,,Brighton,,,2.0,180.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,1.5,4.0,34.0,19.0,0.35,0.0,0.35,0.35,0.35,0.47,0.53,0.99,0.47,0.99,,,8.0,5.0,62.5,4.18,2.2,0.13,0.2,20.7,0.0,0.08,0.3,0.3,169.0,201.0,83.6,2834.0,872.0,90.0,98.0,93.6,59.0,66.0,87.4,15.0,27.0,53.0,0.9000000000000001,-0.8,12.0,23.0,9.0,2.0,178.0,23.0,7.0,1.0,3.0,18.0,1.0,15.0,3.0,7.0,0.0,0.0,3.0,20.0,10.14,13.0,4.0,2.0,1.0,0.0,0.0,1.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,108.6,1.0,4.0,1.0,3.0,2.0,5.0,1.0,0.0,226.0,10.0,25.0,97.0,104.0,11.0,226.0,2.0,2.0,100.0,0.0,0.0,151.0,595.0,335.0,5.0,0.0,1.0,1.0,168.0,92.0,101.9,92.0,2.0,0.0,0.0,0.0,2.0,5.0,4.0,1.0,1.1999999999999995,-1.8000000000000005,5.5,4.5,0.9000000000000001,1.48,-1.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,100.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Guehi,,Crystal Palace,,,2.0,179.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199999999999999,0.02,0.04,0.0199999999999999,0.04,,,1.0,0.0,0.0,0.8400000000000001,0.0,0.0,0.0,11.5,0.0,0.03,0.0,0.0,111.0,125.0,88.6,2297.0,811.0,33.0,36.0,86.89999999999999,62.0,64.0,96.5,16.0,22.0,75.0,0.0,0.0,1.0,8.0,0.0,0.0,116.0,9.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.3600000000000003,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,16.700000000000003,0.0,3.0,3.0,0.0,2.0,4.0,8.0,0.0,140.0,19.0,79.0,61.0,1.0,1.0,140.0,1.0,1.0,100.0,0.0,0.0,98.0,460.0,214.0,0.0,0.0,1.0,0.0,94.0,89.0,99.1,89.0,1.0,0.0,0.0,0.0,2.83,2.0,1.0,1.0,1.01,1.01,2.7,1.5,1.2,1.27,1.27,0.0,2.0,4.0,0.0,0.0,0.0,0.0,12.0,3.0,3.0,50.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
