season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2019,20,Manchester City,1.1,1.1,Sheffield Utd,2.0,0.0,2019-12-29,Chris Kavanagh,Etihad Stadium,Sun,18:00,"54,512",217,Manchester City,Sheffield Utd,Manchester City,Sheffield Utd,Manchester_City_Sheffield_Utd,Manchester City_Sheffield Utd_2019
2019,24,Sheffield Utd,0.8,2.8,Manchester City,0.0,1.0,2020-01-21,Lee Mason,Bramall Lane,Tue,19:30,"31,285",255,Manchester City,Sheffield Utd,Sheffield Utd,Manchester City,Manchester_City_Sheffield_Utd,Manchester City_Sheffield Utd_2019
2020,7,Sheffield Utd,0.5,1.6,Manchester City,0.0,1.0,2020-10-31,Michael Oliver,Bramall Lane,Sat,12:30,0,65,Manchester City,Sheffield Utd,Sheffield Utd,Manchester City,Manchester_City_Sheffield_Utd,Manchester City_Sheffield Utd_2020
2020,21,Manchester City,1.5,0.2,Sheffield Utd,1.0,0.0,2021-01-30,David Coote,Etihad Stadium,Sat,15:00,0,225,Manchester City,Sheffield Utd,Manchester City,Sheffield Utd,Manchester_City_Sheffield_Utd,Manchester City_Sheffield Utd_2020
1992,21,Manchester City,0.0,0.0,Sheffield Utd,2.0,0.0,0,Keren Barratt,0,0,0,0,228,Manchester City,Sheffield Utd,Manchester City,Sheffield Utd,Manchester_City_Sheffield_Utd,Manchester City_Sheffield Utd_1992
1992,38,Sheffield Utd,0.0,0.0,Manchester City,1.0,1.0,0,Keith Cooper,0,0,0,0,393,draw,draw,Sheffield Utd,Manchester City,Manchester_City_Sheffield_Utd,Manchester City_Sheffield Utd_1992
1993,9,Sheffield Utd,0.0,0.0,Manchester City,0.0,1.0,0,David Elleray,0,0,0,0,557,Manchester City,Sheffield Utd,Sheffield Utd,Manchester City,Manchester_City_Sheffield_Utd,Manchester City_Sheffield Utd_1993
1993,34,Manchester City,0.0,0.0,Sheffield Utd,0.0,0.0,0,Alan Gunn,0,0,0,0,815,draw,draw,Manchester City,Sheffield Utd,Manchester_City_Sheffield_Utd,Manchester City_Sheffield Utd_1993
2006,8,Manchester City,0.0,0.0,Sheffield Utd,0.0,0.0,0,Mike Dean,0,0,0,0,5638,draw,draw,Manchester City,Sheffield Utd,Manchester_City_Sheffield_Utd,Manchester City_Sheffield Utd_2006
2006,20,Sheffield Utd,0.0,0.0,Manchester City,0.0,1.0,0,Mark Clattenburg,0,0,0,0,5760,Manchester City,Sheffield Utd,Sheffield Utd,Manchester City,Manchester_City_Sheffield_Utd,Manchester City_Sheffield Utd_2006
