season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2021,20,Brentford,0.4,1.1,Manchester City,0.0,1.0,2021-12-29,David Coote,Brentford Community Stadium,Wed,20:15,"17,009",200,Manchester City,Brentford,Brentford,Manchester City,Brentford_Manchester_City,Brentford_Manchester City_2021
2021,24,Manchester City,1.9,0.4,Brentford,2.0,0.0,2022-02-09,Darren England,Etihad Stadium,Wed,19:45,"51,658",247,Manchester City,Brentford,Manchester City,Brentford,Brentford_Manchester_City,Brentford_Manchester City_2021
2022,16,Manchester City,1.6,1.3,Brentford,1.0,2.0,2022-11-12,Peter Bankes,Etihad Stadium,Sat,12:30,"52,786",150,Brentford,Manchester City,Manchester City,Brentford,Brentford_Manchester_City,Brentford_Manchester City_2022
2022,38,Brentford,1.3,1.6,Manchester City,1.0,0.0,2023-05-28,John Brooks,Brentford Community Stadium,Sun,16:30,"17,120",429,Brentford,Manchester City,Brentford,Manchester City,Brentford_Manchester_City,Brentford_Manchester City_2022
