season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1992,11,Ipswich Town,0.0,0.0,Leeds United,4.0,2.0,0,David Elleray,0,0,0,0,110,Ipswich Town,Leeds United,Ipswich Town,Leeds United,Ipswich_Town_Leeds_United,Ipswich Town_Leeds United_1992
1992,31,Leeds United,0.0,0.0,Ipswich Town,1.0,0.0,0,Mike Reed,0,0,0,0,320,Leeds United,Ipswich Town,Leeds United,Ipswich Town,Ipswich_Town_Leeds_United,Ipswich Town_Leeds United_1992
1993,11,Ipswich Town,0.0,0.0,Leeds United,0.0,0.0,0,Martin Bodenham,0,0,0,0,581,draw,draw,Ipswich Town,Leeds United,Ipswich_Town_Leeds_United,Ipswich Town_Leeds United_1993
1993,26,Leeds United,0.0,0.0,Ipswich Town,0.0,0.0,0,Keith Hackett,0,0,0,0,730,draw,draw,Leeds United,Ipswich Town,Ipswich_Town_Leeds_United,Ipswich Town_Leeds United_1993
1994,13,Ipswich Town,0.0,0.0,Leeds United,2.0,0.0,0,Dermot Gallagher,0,0,0,0,1056,Ipswich Town,Leeds United,Ipswich Town,Leeds United,Ipswich_Town_Leeds_United,Ipswich Town_Leeds United_1994
1994,28,Leeds United,0.0,0.0,Ipswich Town,4.0,0.0,0,Gary Willard,0,0,0,0,1306,Leeds United,Ipswich Town,Leeds United,Ipswich Town,Ipswich_Town_Leeds_United,Ipswich Town_Leeds United_1994
2000,6,Leeds United,0.0,0.0,Ipswich Town,1.0,2.0,0,Mark Halsey,0,0,0,0,3340,Ipswich Town,Leeds United,Leeds United,Ipswich Town,Ipswich_Town_Leeds_United,Ipswich Town_Leeds United_2000
2000,26,Ipswich Town,0.0,0.0,Leeds United,1.0,2.0,0,Peter Jones,0,0,0,0,3535,Leeds United,Ipswich Town,Ipswich Town,Leeds United,Ipswich_Town_Leeds_United,Ipswich Town_Leeds United_2000
2001,8,Ipswich Town,0.0,0.0,Leeds United,1.0,2.0,0,Andy D'Urso,0,0,0,0,3734,Leeds United,Ipswich Town,Ipswich Town,Leeds United,Ipswich_Town_Leeds_United,Ipswich Town_Leeds United_2001
2001,29,Leeds United,0.0,0.0,Ipswich Town,2.0,0.0,0,Dermot Gallagher,0,0,0,0,3950,Leeds United,Ipswich Town,Leeds United,Ipswich Town,Ipswich_Town_Leeds_United,Ipswich Town_Leeds United_2001
