season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,7,Everton,1.1,0.4,Burnley,0.0,1.0,2017-10-01,Jonathan Moss,Goodison Park,Sun,14:15,"38,448",74,Burnley,Everton,Everton,Burnley,Burnley_Everton,Burnley_Everton_2017
2017,29,Burnley,2.1,1.5,Everton,2.0,1.0,2018-03-03,Chris Kavanagh,Turf Moor,Sat,12:30,"20,802",309,Burnley,Everton,Burnley,Everton,Burnley_Everton,Burnley_Everton_2017
2018,19,Burnley,2.0,1.5,Everton,1.0,5.0,2018-12-26,Michael Oliver,Turf Moor,Wed,15:00,"21,484",199,Everton,Burnley,Burnley,Everton,Burnley_Everton,Burnley_Everton_2018
2018,37,Everton,1.7,0.3,Burnley,2.0,0.0,2019-05-03,Chris Kavanagh,Goodison Park,Fri,20:00,"39,303",404,Everton,Burnley,Everton,Burnley,Burnley_Everton,Burnley_Everton_2018
2019,8,Burnley,0.6,1.3,Everton,1.0,0.0,2019-10-05,Graham Scott,Turf Moor,Sat,15:00,"20,650",79,Burnley,Everton,Burnley,Everton,Burnley_Everton,Burnley_Everton_2019
2019,19,Everton,1.4,0.3,Burnley,1.0,0.0,2019-12-26,Anthony Taylor,Goodison Park,Thu,15:00,"39,177",202,Everton,Burnley,Everton,Burnley,Burnley_Everton,Burnley_Everton_2019
2020,11,Burnley,0.8,2.2,Everton,1.0,1.0,2020-12-05,Anthony Taylor,Turf Moor,Sat,12:30,0,108,draw,draw,Burnley,Everton,Burnley_Everton,Burnley_Everton_2020
2020,28,Everton,1.5,0.8,Burnley,1.0,2.0,2021-03-13,Jonathan Moss,Goodison Park,Sat,17:30,0,321,Burnley,Everton,Everton,Burnley,Burnley_Everton,Burnley_Everton_2020
2021,4,Everton,1.4,1.0,Burnley,3.0,1.0,2021-09-13,Martin Atkinson,Goodison Park,Mon,20:00,"30,000",42,Everton,Burnley,Everton,Burnley,Burnley_Everton,Burnley_Everton_2021
2021,19,Burnley,2.0,2.4,Everton,3.0,2.0,2022-04-06,Mike Dean,Turf Moor,Wed,19:30,"19,830",346,Burnley,Everton,Burnley,Everton,Burnley_Everton,Burnley_Everton_2021
2009,3,Burnley,0.0,0.0,Everton,1.0,0.0,0,Phil Dowd,0,0,0,0,6730,Burnley,Everton,Burnley,Everton,Burnley_Everton,Burnley_Everton_2009
2009,20,Everton,0.0,0.0,Burnley,2.0,0.0,0,Howard Webb,0,0,0,0,6896,Everton,Burnley,Everton,Burnley,Burnley_Everton,Burnley_Everton_2009
2014,9,Burnley,0.0,0.0,Everton,1.0,3.0,0,Andre Marriner,0,0,0,0,8693,Everton,Burnley,Burnley,Everton,Burnley_Everton,Burnley_Everton_2014
2014,33,Everton,0.0,0.0,Burnley,1.0,0.0,0,Mike Jones,0,0,0,0,8926,Everton,Burnley,Everton,Burnley,Burnley_Everton,Burnley_Everton_2014
