season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2020,11,Chelsea,4.1,0.8,Leeds United,3.0,1.0,2020-12-05,Kevin Friend,Stamford Bridge,Sat,20:00,"2,000",111,Chelsea,Leeds United,Chelsea,Leeds United,Chelsea_Leeds_United,Chelsea_Leeds United_2020
2020,28,Leeds United,0.4,1.0,Chelsea,0.0,0.0,2021-03-13,Kevin Friend,Elland Road,Sat,12:30,0,319,draw,draw,Leeds United,Chelsea,Chelsea_Leeds_United,Chelsea_Leeds United_2020
2021,16,Chelsea,2.5,1.4,Leeds United,3.0,2.0,2021-12-11,Chris Kavanagh,Stamford Bridge,Sat,15:00,"39,959",168,Chelsea,Leeds United,Chelsea,Leeds United,Chelsea_Leeds_United,Chelsea_Leeds United_2021
2021,33,Leeds United,0.4,1.3,Chelsea,0.0,3.0,2022-05-11,Anthony Taylor,Elland Road,Wed,19:30,"36,549",412,Chelsea,Leeds United,Leeds United,Chelsea,Chelsea_Leeds_United,Chelsea_Leeds United_2021
2022,3,Leeds United,2.1,0.9,Chelsea,3.0,0.0,2022-08-21,Stuart Attwell,Elland Road,Sun,14:00,"36,372",28,Leeds United,Chelsea,Leeds United,Chelsea,Chelsea_Leeds_United,Chelsea_Leeds United_2022
2022,26,Chelsea,1.5,1.0,Leeds United,1.0,0.0,2023-03-04,Michael Oliver,Stamford Bridge,Sat,15:00,"39,905",273,Chelsea,Leeds United,Chelsea,Leeds United,Chelsea_Leeds_United,Chelsea_Leeds United_2022
1992,17,Chelsea,0.0,0.0,Leeds United,1.0,0.0,0,Martin Bodenham,0,0,0,0,186,Chelsea,Leeds United,Chelsea,Leeds United,Chelsea_Leeds_United,Chelsea_Leeds United_1992
1992,36,Leeds United,0.0,0.0,Chelsea,1.0,1.0,0,Alan Wilkie,0,0,0,0,377,draw,draw,Leeds United,Chelsea,Chelsea_Leeds_United,Chelsea_Leeds United_1992
1993,14,Leeds United,0.0,0.0,Chelsea,4.0,1.0,0,Dermot Gallagher,0,0,0,0,610,Leeds United,Chelsea,Leeds United,Chelsea,Chelsea_Leeds_United,Chelsea_Leeds United_1993
1993,40,Chelsea,0.0,0.0,Leeds United,1.0,1.0,0,Peter Foakes,0,0,0,0,879,draw,draw,Chelsea,Leeds United,Chelsea_Leeds_United,Chelsea_Leeds United_1993
1994,3,Leeds United,0.0,0.0,Chelsea,2.0,3.0,0,Gerald Ashby,0,0,0,0,952,Chelsea,Leeds United,Leeds United,Chelsea,Chelsea_Leeds_United,Chelsea_Leeds United_1994
1994,34,Chelsea,0.0,0.0,Leeds United,0.0,3.0,0,Peter Jones,0,0,0,0,1266,Leeds United,Chelsea,Chelsea,Leeds United,Chelsea_Leeds_United,Chelsea_Leeds United_1994
1995,13,Leeds United,0.0,0.0,Chelsea,1.0,0.0,0,Mike Reed,0,0,0,0,1512,Leeds United,Chelsea,Leeds United,Chelsea,Chelsea_Leeds_United,Chelsea_Leeds United_1995
1995,36,Chelsea,0.0,0.0,Leeds United,4.0,1.0,0,Dermot Gallagher,0,0,0,0,1731,Chelsea,Leeds United,Chelsea,Leeds United,Chelsea_Leeds_United,Chelsea_Leeds United_1995
1996,15,Leeds United,0.0,0.0,Chelsea,2.0,0.0,0,Steve Dunn,0,0,0,0,1914,Leeds United,Chelsea,Leeds United,Chelsea,Chelsea_Leeds_United,Chelsea_Leeds United_1996
1996,37,Chelsea,0.0,0.0,Leeds United,0.0,0.0,0,Jeff Winter,0,0,0,0,2126,draw,draw,Chelsea,Leeds United,Chelsea_Leeds_United,Chelsea_Leeds United_1996
1997,18,Chelsea,0.0,0.0,Leeds United,0.0,0.0,0,Graham Poll,0,0,0,0,2320,draw,draw,Chelsea,Leeds United,Chelsea_Leeds_United,Chelsea_Leeds United_1997
