season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2022,17,Manchester Utd,2.4,0.7,Nott'ham Forest,3.0,0.0,2022-12-27,Anthony Taylor,Old Trafford,Tue,20:00,"73,608",169,Manchester Utd,Nott'ham Forest,Manchester Utd,Nott'ham Forest,Manchester_Utd_Nott'ham_Forest,Manchester Utd_Nott'ham Forest_2022
2022,31,Nott'ham Forest,0.7,3.5,Manchester Utd,0.0,2.0,2023-04-16,Simon Hooper,The City Ground,Sun,16:30,"29,435",344,Manchester Utd,Nott'ham Forest,Nott'ham Forest,Manchester Utd,Manchester_Utd_Nott'ham_Forest,Manchester Utd_Nott'ham Forest_2022
1992,5,Nott'ham Forest,0.0,0.0,Manchester Utd,0.0,2.0,0,Ken Redfern,0,0,0,0,51,Manchester Utd,Nott'ham Forest,Nott'ham Forest,Manchester Utd,Manchester_Utd_Nott'ham_Forest,Manchester Utd_Nott'ham Forest_1992
1992,25,Manchester Utd,0.0,0.0,Nott'ham Forest,2.0,0.0,0,Joe Worrall,0,0,0,0,268,Manchester Utd,Nott'ham Forest,Manchester Utd,Nott'ham Forest,Manchester_Utd_Nott'ham_Forest,Manchester Utd_Nott'ham Forest_1992
1994,2,Nott'ham Forest,0.0,0.0,Manchester Utd,1.0,1.0,0,Alan Wilkie,0,0,0,0,935,draw,draw,Nott'ham Forest,Manchester Utd,Manchester_Utd_Nott'ham_Forest,Manchester Utd_Nott'ham Forest_1994
1994,19,Manchester Utd,0.0,0.0,Nott'ham Forest,1.0,2.0,0,Keith Burge,0,0,0,0,1127,Nott'ham Forest,Manchester Utd,Manchester Utd,Nott'ham Forest,Manchester_Utd_Nott'ham_Forest,Manchester Utd_Nott'ham Forest_1994
1995,15,Nott'ham Forest,0.0,0.0,Manchester Utd,1.0,1.0,0,Keith Cooper,0,0,0,0,1534,draw,draw,Nott'ham Forest,Manchester Utd,Manchester_Utd_Nott'ham_Forest,Manchester Utd_Nott'ham Forest_1995
1995,37,Manchester Utd,0.0,0.0,Nott'ham Forest,5.0,0.0,0,Jeff Winter,0,0,0,0,1751,Manchester Utd,Nott'ham Forest,Manchester Utd,Nott'ham Forest,Manchester_Utd_Nott'ham_Forest,Manchester Utd_Nott'ham Forest_1995
1996,6,Manchester Utd,0.0,0.0,Nott'ham Forest,4.0,1.0,0,Peter Jones,0,0,0,0,1819,Manchester Utd,Nott'ham Forest,Manchester Utd,Nott'ham Forest,Manchester_Utd_Nott'ham_Forest,Manchester Utd_Nott'ham Forest_1996
1996,19,Nott'ham Forest,0.0,0.0,Manchester Utd,0.0,4.0,0,Gerald Ashby,0,0,0,0,1948,Manchester Utd,Nott'ham Forest,Nott'ham Forest,Manchester Utd,Manchester_Utd_Nott'ham_Forest,Manchester Utd_Nott'ham Forest_1996
1998,19,Manchester Utd,0.0,0.0,Nott'ham Forest,3.0,0.0,0,Jeff Winter,0,0,0,0,2715,Manchester Utd,Nott'ham Forest,Manchester Utd,Nott'ham Forest,Manchester_Utd_Nott'ham_Forest,Manchester Utd_Nott'ham Forest_1998
1998,24,Nott'ham Forest,0.0,0.0,Manchester Utd,1.0,8.0,0,Paul Alcock,0,0,0,0,2761,Manchester Utd,Nott'ham Forest,Nott'ham Forest,Manchester Utd,Manchester_Utd_Nott'ham_Forest,Manchester Utd_Nott'ham Forest_1998
