season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2019,20,Watford,2.8,0.6,Aston Villa,3.0,0.0,2019-12-28,Simon Hooper,Vicarage Road Stadium,Sat,15:00,"21,348",209,Watford,Aston Villa,Watford,Aston Villa,Aston_Villa_Watford,Aston Villa_Watford_2019
2019,24,Aston Villa,1.3,1.8,Watford,2.0,1.0,2020-01-21,Martin Atkinson,Villa Park,Tue,19:30,"40,867",254,Aston Villa,Watford,Aston Villa,Watford,Aston_Villa_Watford,Aston Villa_Watford_2019
2021,1,Watford,1.2,1.2,Aston Villa,3.0,2.0,2021-08-14,Mike Dean,Vicarage Road Stadium,Sat,15:00,"20,051",5,Watford,Aston Villa,Watford,Aston Villa,Aston_Villa_Watford,Aston Villa_Watford_2021
2021,26,Aston Villa,1.3,1.2,Watford,0.0,1.0,2022-02-19,Robert Jones,Villa Park,Sat,15:00,"41,936",265,Watford,Aston Villa,Aston Villa,Watford,Aston_Villa_Watford,Aston Villa_Watford_2021
1999,5,Watford,0.0,0.0,Aston Villa,0.0,1.0,0,Stephen Bennett,0,0,0,0,2945,Aston Villa,Watford,Watford,Aston Villa,Aston_Villa_Watford,Aston Villa_Watford_1999
1999,24,Aston Villa,0.0,0.0,Watford,4.0,0.0,0,Peter Jones,0,0,0,0,3139,Aston Villa,Watford,Aston Villa,Watford,Aston_Villa_Watford,Aston Villa_Watford_1999
2006,5,Watford,0.0,0.0,Aston Villa,0.0,0.0,0,Mike Dean,0,0,0,0,5608,draw,draw,Watford,Aston Villa,Aston_Villa_Watford,Aston Villa_Watford_2006
2006,24,Aston Villa,0.0,0.0,Watford,2.0,0.0,0,Peter Walton,0,0,0,0,5794,Aston Villa,Watford,Aston Villa,Watford,Aston_Villa_Watford,Aston Villa_Watford_2006
2015,14,Aston Villa,0.0,0.0,Watford,2.0,3.0,0,Lee Mason,0,0,0,0,9120,Watford,Aston Villa,Aston Villa,Watford,Aston_Villa_Watford,Aston Villa_Watford_2015
2015,36,Watford,0.0,0.0,Aston Villa,3.0,2.0,0,Anthony Taylor,0,0,0,0,9333,Watford,Aston Villa,Watford,Aston Villa,Aston_Villa_Watford,Aston Villa_Watford_2015
