season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2005,5,West Brom,0.0,0.0,Wigan Athletic,1.0,2.0,0,Mark Clattenburg,0,0,0,0,5223,Wigan Athletic,West Brom,West Brom,Wigan Athletic,West_Brom_Wigan_Athletic,West Brom_Wigan Athletic_2005
2005,22,Wigan Athletic,0.0,0.0,West Brom,0.0,1.0,0,Martin Atkinson,0,0,0,0,5399,West Brom,Wigan Athletic,Wigan Athletic,West Brom,West_Brom_Wigan_Athletic,West Brom_Wigan Athletic_2005
2008,15,Wigan Athletic,0.0,0.0,West Brom,2.0,1.0,0,Phil Dowd,0,0,0,0,6468,Wigan Athletic,West Brom,Wigan Athletic,West Brom,West_Brom_Wigan_Athletic,West Brom_Wigan Athletic_2008
2008,36,West Brom,0.0,0.0,Wigan Athletic,3.0,1.0,0,Peter Walton,0,0,0,0,6676,West Brom,Wigan Athletic,West Brom,Wigan Athletic,West_Brom_Wigan_Athletic,West Brom_Wigan Athletic_2008
2010,13,Wigan Athletic,0.0,0.0,West Brom,1.0,0.0,0,Anthony Taylor,0,0,0,0,7206,Wigan Athletic,West Brom,Wigan Athletic,West Brom,West_Brom_Wigan_Athletic,West Brom_Wigan Athletic_2010
2010,25,West Brom,0.0,0.0,Wigan Athletic,2.0,2.0,0,Phil Dowd,0,0,0,0,7321,draw,draw,West Brom,Wigan Athletic,West_Brom_Wigan_Athletic,West Brom_Wigan Athletic_2010
2011,15,West Brom,0.0,0.0,Wigan Athletic,1.0,2.0,0,Mike Dean,0,0,0,0,7605,Wigan Athletic,West Brom,West Brom,Wigan Athletic,West_Brom_Wigan_Athletic,West Brom_Wigan Athletic_2011
2011,29,Wigan Athletic,0.0,0.0,West Brom,1.0,1.0,0,Michael Oliver,0,0,0,0,7747,draw,draw,Wigan Athletic,West Brom,West_Brom_Wigan_Athletic,West Brom_Wigan Athletic_2011
2012,11,Wigan Athletic,0.0,0.0,West Brom,1.0,2.0,0,Neil Swarbrick,0,0,0,0,7945,West Brom,Wigan Athletic,Wigan Athletic,West Brom,West_Brom_Wigan_Athletic,West Brom_Wigan Athletic_2012
2012,36,West Brom,0.0,0.0,Wigan Athletic,2.0,3.0,0,Lee Probert,0,0,0,0,8193,Wigan Athletic,West Brom,West Brom,Wigan Athletic,West_Brom_Wigan_Athletic,West Brom_Wigan Athletic_2012
