season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2019,5,Aston Villa,1.3,0.6,West Ham,0.0,0.0,2019-09-16,Mike Dean,Villa Park,Mon,20:00,"42,010",53,draw,draw,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_2019
2019,38,West Ham,0.9,1.0,Aston Villa,1.0,1.0,2020-07-26,Michael Oliver,London Stadium,Sun,16:00,0,416,draw,draw,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_2019
2020,10,West Ham,0.4,2.5,Aston Villa,2.0,1.0,2020-11-30,Peter Bankes,London Stadium,Mon,20:00,0,106,West Ham,Aston Villa,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_2020
2020,22,Aston Villa,0.7,1.7,West Ham,1.0,3.0,2021-02-03,Andy Madley,Villa Park,Wed,20:15,0,242,West Ham,Aston Villa,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_2020
2021,10,Aston Villa,0.7,2.3,West Ham,1.0,4.0,2021-10-31,Chris Kavanagh,Villa Park,Sun,16:30,"41,874",107,West Ham,Aston Villa,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_2021
2021,29,West Ham,1.2,1.1,Aston Villa,2.0,1.0,2022-03-13,Jarred Gillett,London Stadium,Sun,14:00,"59,957",318,West Ham,Aston Villa,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_2021
2022,4,Aston Villa,0.5,0.6,West Ham,0.0,1.0,2022-08-28,David Coote,Villa Park,Sun,14:00,"41,796",41,West Ham,Aston Villa,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_2022
2022,27,West Ham,2.1,1.5,Aston Villa,1.0,1.0,2023-03-12,Chris Kavanagh,London Stadium,Sun,14:00,"62,472",289,draw,draw,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_2022
1993,11,West Ham,0.0,0.0,Aston Villa,0.0,0.0,0,Stephen Lodge,0,0,0,0,573,draw,draw,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_1993
1993,26,Aston Villa,0.0,0.0,West Ham,3.0,1.0,0,Stephen Lodge,0,0,0,0,731,Aston Villa,West Ham,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_1993
1994,6,West Ham,0.0,0.0,Aston Villa,1.0,0.0,0,Stephen Lodge,0,0,0,0,986,West Ham,Aston Villa,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_1994
1994,35,Aston Villa,0.0,0.0,West Ham,0.0,2.0,0,Martin Bodenham,0,0,0,0,1283,West Ham,Aston Villa,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_1994
1995,12,West Ham,0.0,0.0,Aston Villa,1.0,4.0,0,Peter Jones,0,0,0,0,1500,Aston Villa,West Ham,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_1995
1995,33,Aston Villa,0.0,0.0,West Ham,1.0,1.0,0,Steve Dunn,0,0,0,0,1741,draw,draw,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_1995
1996,17,West Ham,0.0,0.0,Aston Villa,0.0,2.0,0,Mike Riley,0,0,0,0,1918,Aston Villa,West Ham,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_1996
1996,31,Aston Villa,0.0,0.0,West Ham,0.0,0.0,0,David Elleray,0,0,0,0,2056,draw,draw,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_1996
1997,16,West Ham,0.0,0.0,Aston Villa,2.0,1.0,0,Paul Alcock,0,0,0,0,2295,West Ham,Aston Villa,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_1997
1997,32,Aston Villa,0.0,0.0,West Ham,2.0,0.0,0,Steve Dunn,0,0,0,0,2455,Aston Villa,West Ham,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_1997
1998,9,West Ham,0.0,0.0,Aston Villa,0.0,0.0,0,Paul Alcock,0,0,0,0,2608,draw,draw,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_1998
1998,31,Aston Villa,0.0,0.0,West Ham,0.0,0.0,0,Gary Willard,0,0,0,0,2822,draw,draw,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_1998
1999,3,Aston Villa,0.0,0.0,West Ham,2.0,2.0,0,Mike Riley,0,0,0,0,2933,draw,draw,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_1999
1999,22,West Ham,0.0,0.0,Aston Villa,1.0,1.0,0,Graham Poll,0,0,0,0,3117,draw,draw,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_1999
2000,17,West Ham,0.0,0.0,Aston Villa,1.0,1.0,0,Mike Riley,0,0,0,0,3451,draw,draw,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_2000
2000,32,Aston Villa,0.0,0.0,West Ham,2.0,2.0,0,Rob Harris,0,0,0,0,3593,draw,draw,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_2000
2001,6,West Ham,0.0,0.0,Aston Villa,1.0,1.0,0,Mike Dean,0,0,0,0,3809,draw,draw,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_2001
2001,28,Aston Villa,0.0,0.0,West Ham,2.0,1.0,0,Graham Barber,0,0,0,0,3940,Aston Villa,West Ham,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_2001
2002,15,Aston Villa,0.0,0.0,West Ham,4.0,1.0,0,Chris Foy,0,0,0,0,4189,Aston Villa,West Ham,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_2002
2002,33,West Ham,0.0,0.0,Aston Villa,2.0,2.0,0,Mike Dean,0,0,0,0,4367,draw,draw,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_2002
2005,5,West Ham,0.0,0.0,Aston Villa,4.0,0.0,0,Rob Styles,0,0,0,0,5231,West Ham,Aston Villa,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_2005
2005,22,Aston Villa,0.0,0.0,West Ham,1.0,2.0,0,Phil Dowd,0,0,0,0,5394,West Ham,Aston Villa,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_2005
2006,4,West Ham,0.0,0.0,Aston Villa,1.0,1.0,0,Stephen Bennett,0,0,0,0,5602,draw,draw,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_2006
2006,26,Aston Villa,0.0,0.0,West Ham,1.0,0.0,0,Chris Foy,0,0,0,0,5818,Aston Villa,West Ham,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_2006
2007,9,Aston Villa,0.0,0.0,West Ham,1.0,0.0,0,Steve Tanner,0,0,0,0,6024,Aston Villa,West Ham,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_2007
2007,38,West Ham,0.0,0.0,Aston Villa,2.0,2.0,0,Mike Dean,0,0,0,0,6317,draw,draw,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_2007
2008,18,West Ham,0.0,0.0,Aston Villa,0.0,1.0,0,Mark Halsey,0,0,0,0,6495,Aston Villa,West Ham,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_2008
2008,33,Aston Villa,0.0,0.0,West Ham,1.0,1.0,0,Rob Styles,0,0,0,0,6649,draw,draw,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_2008
2009,2,West Ham,0.0,0.0,Aston Villa,2.0,1.0,0,Stephen Bennett,0,0,0,0,6812,West Ham,Aston Villa,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_2009
2009,22,Aston Villa,0.0,0.0,West Ham,0.0,0.0,0,Mike Jones,0,0,0,0,6913,draw,draw,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_2009
2010,1,Aston Villa,0.0,0.0,West Ham,3.0,0.0,0,Mike Dean,0,0,0,0,7087,Aston Villa,West Ham,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_2010
2010,33,West Ham,0.0,0.0,Aston Villa,1.0,2.0,0,Mark Halsey,0,0,0,0,7407,Aston Villa,West Ham,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_2010
2012,1,West Ham,0.0,0.0,Aston Villa,1.0,0.0,0,Mike Dean,0,0,0,0,7848,West Ham,Aston Villa,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_2012
2012,26,Aston Villa,0.0,0.0,West Ham,2.0,1.0,0,Mark Clattenburg,0,0,0,0,8103,Aston Villa,West Ham,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_2012
2013,10,West Ham,0.0,0.0,Aston Villa,0.0,0.0,0,Howard Webb,0,0,0,0,8317,draw,draw,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_2013
2013,25,Aston Villa,0.0,0.0,West Ham,0.0,2.0,0,Mike Dean,0,0,0,0,8471,West Ham,Aston Villa,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_2013
2014,11,West Ham,0.0,0.0,Aston Villa,0.0,0.0,0,Jonathan Moss,0,0,0,0,8707,draw,draw,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_2014
2014,36,Aston Villa,0.0,0.0,West Ham,1.0,0.0,0,Lee Mason,0,0,0,0,8958,Aston Villa,West Ham,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_2014
2015,18,Aston Villa,0.0,0.0,West Ham,1.0,1.0,0,Mike Dean,0,0,0,0,9163,draw,draw,Aston Villa,West Ham,Aston_Villa_West_Ham,Aston Villa_West Ham_2015
2015,24,West Ham,0.0,0.0,Aston Villa,2.0,0.0,0,Jonathan Moss,0,0,0,0,9217,West Ham,Aston Villa,West Ham,Aston Villa,Aston_Villa_West_Ham,Aston Villa_West Ham_2015
