season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2019,10,Manchester City,2.9,1.0,Aston Villa,3.0,0.0,2019-10-26,Graham Scott,Etihad Stadium,Sat,12:30,"54,506",100,Manchester City,Aston Villa,Manchester City,Aston Villa,Aston_Villa_Manchester_City,Aston Villa_Manchester City_2019
2019,22,Aston Villa,1.1,2.8,Manchester City,1.0,6.0,2020-01-12,Jonathan Moss,Villa Park,Sun,16:30,"41,823",239,Manchester City,Aston Villa,Aston Villa,Manchester City,Aston_Villa_Manchester_City,Aston Villa_Manchester City_2019
2020,1,Manchester City,3.4,0.6,Aston Villa,2.0,0.0,2021-01-20,Jonathan Moss,Etihad Stadium,Wed,18:00,0,205,Manchester City,Aston Villa,Manchester City,Aston Villa,Aston_Villa_Manchester_City,Aston Villa_Manchester City_2020
2020,32,Aston Villa,0.7,1.2,Manchester City,1.0,2.0,2021-04-21,Peter Bankes,Villa Park,Wed,20:15,0,367,Manchester City,Aston Villa,Aston Villa,Manchester City,Aston_Villa_Manchester_City,Aston Villa_Manchester City_2020
2021,14,Aston Villa,0.8,1.0,Manchester City,1.0,2.0,2021-12-01,Mike Dean,Villa Park,Wed,20:15,"41,400",148,Manchester City,Aston Villa,Aston Villa,Manchester City,Aston_Villa_Manchester_City,Aston Villa_Manchester City_2021
2021,38,Manchester City,3.4,0.2,Aston Villa,3.0,2.0,2022-05-22,Michael Oliver,Etihad Stadium,Sun,16:00,"53,395",444,Manchester City,Aston Villa,Manchester City,Aston Villa,Aston_Villa_Manchester_City,Aston Villa_Manchester City_2021
2022,6,Aston Villa,0.3,2.1,Manchester City,1.0,1.0,2022-09-03,Simon Hooper,Villa Park,Sat,17:30,"41,830",62,draw,draw,Aston Villa,Manchester City,Aston_Villa_Manchester_City,Aston Villa_Manchester City_2022
2022,23,Manchester City,3.3,0.3,Aston Villa,3.0,1.0,2023-02-12,Robert Jones,Etihad Stadium,Sun,16:30,"53,392",242,Manchester City,Aston Villa,Manchester City,Aston Villa,Aston_Villa_Manchester_City,Aston Villa_Manchester City_2022
1992,20,Manchester City,0.0,0.0,Aston Villa,1.0,1.0,0,Ray Bigger,0,0,0,0,214,draw,draw,Manchester City,Aston Villa,Aston_Villa_Manchester_City,Aston Villa_Manchester City_1992
1992,40,Aston Villa,0.0,0.0,Manchester City,3.0,1.0,0,Philip Don,0,0,0,0,422,Aston Villa,Manchester City,Aston Villa,Manchester City,Aston_Villa_Manchester_City,Aston Villa_Manchester City_1992
