season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2012,14,Aston Villa,0.0,0.0,Reading,1.0,0.0,0,Lee Probert,0,0,0,0,7975,Aston Villa,Reading,Aston Villa,Reading,Aston_Villa_Reading,Aston Villa_Reading_2012
2012,29,Reading,0.0,0.0,Aston Villa,1.0,2.0,0,Jon Moss,0,0,0,0,8126,Aston Villa,Reading,Reading,Aston Villa,Aston_Villa_Reading,Aston Villa_Reading_2012
