season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2018,5,Manchester City,4.8,0.4,Fulham,3.0,0.0,2018-09-15,Stuart Attwell,Etihad Stadium,Sat,15:00,"53,307",45,Manchester City,Fulham,Manchester City,Fulham,Fulham_Manchester_City,Fulham_Manchester City_2018
2018,32,Fulham,0.5,1.8,Manchester City,0.0,2.0,2019-03-30,Kevin Friend,Craven Cottage,Sat,12:30,"25,001",336,Manchester City,Fulham,Fulham,Manchester City,Fulham_Manchester_City,Fulham_Manchester City_2018
2020,11,Manchester City,2.9,0.3,Fulham,2.0,0.0,2020-12-05,Jonathan Moss,Etihad Stadium,Sat,15:00,0,109,Manchester City,Fulham,Manchester City,Fulham,Fulham_Manchester_City,Fulham_Manchester City_2020
2020,28,Fulham,0.3,2.2,Manchester City,0.0,3.0,2021-03-13,Andre Marriner,Craven Cottage,Sat,20:00,0,322,Manchester City,Fulham,Fulham,Manchester City,Fulham_Manchester_City,Fulham_Manchester City_2020
2022,15,Manchester City,2.1,1.0,Fulham,2.0,1.0,2022-11-05,Darren England,Etihad Stadium,Sat,15:00,"52,395",141,Manchester City,Fulham,Manchester City,Fulham,Fulham_Manchester_City,Fulham_Manchester City_2022
2022,34,Fulham,0.2,2.5,Manchester City,1.0,2.0,2023-04-30,Simon Hooper,Craven Cottage,Sun,14:00,"24,498",373,Manchester City,Fulham,Fulham,Manchester City,Fulham_Manchester_City,Fulham_Manchester City_2022
2002,21,Fulham,0.0,0.0,Manchester City,0.0,1.0,0,Paul Durkin,0,0,0,0,4247,Manchester City,Fulham,Fulham,Manchester City,Fulham_Manchester_City,Fulham_Manchester City_2002
2002,25,Manchester City,0.0,0.0,Fulham,4.0,1.0,0,Stephen Bennett,0,0,0,0,4290,Manchester City,Fulham,Manchester City,Fulham,Fulham_Manchester_City,Fulham_Manchester City_2002
2003,6,Fulham,0.0,0.0,Manchester City,2.0,2.0,0,Phil Dowd,0,0,0,0,4477,draw,draw,Fulham,Manchester City,Fulham_Manchester_City,Fulham_Manchester City_2003
2003,30,Manchester City,0.0,0.0,Fulham,0.0,0.0,0,Jeff Winter,0,0,0,0,4720,draw,draw,Manchester City,Fulham,Fulham_Manchester_City,Fulham_Manchester City_2003
2004,1,Manchester City,0.0,0.0,Fulham,1.0,1.0,0,Matt Messias,0,0,0,0,4807,draw,draw,Manchester City,Fulham,Fulham_Manchester_City,Fulham_Manchester City_2004
2004,33,Fulham,0.0,0.0,Manchester City,1.0,1.0,0,Neale Barry,0,0,0,0,5125,draw,draw,Fulham,Manchester City,Fulham_Manchester_City,Fulham_Manchester City_2004
2005,12,Fulham,0.0,0.0,Manchester City,2.0,1.0,0,Rob Styles,0,0,0,0,5295,Fulham,Manchester City,Fulham,Manchester City,Fulham_Manchester_City,Fulham_Manchester City_2005
2005,37,Manchester City,0.0,0.0,Fulham,1.0,2.0,0,Peter Walton,0,0,0,0,5547,Fulham,Manchester City,Manchester City,Fulham,Fulham_Manchester_City,Fulham_Manchester City_2005
2006,13,Manchester City,0.0,0.0,Fulham,3.0,1.0,0,Alan Wiley,0,0,0,0,5690,Manchester City,Fulham,Manchester City,Fulham,Fulham_Manchester_City,Fulham_Manchester City_2006
2006,33,Fulham,0.0,0.0,Manchester City,1.0,3.0,0,Stephen Bennett,0,0,0,0,5887,Manchester City,Fulham,Fulham,Manchester City,Fulham_Manchester_City,Fulham_Manchester City_2006
2007,7,Fulham,0.0,0.0,Manchester City,3.0,3.0,0,Mark Halsey,0,0,0,0,6006,draw,draw,Fulham,Manchester City,Fulham_Manchester_City,Fulham_Manchester City_2007
2007,36,Manchester City,0.0,0.0,Fulham,2.0,3.0,0,Mike Dean,0,0,0,0,6301,Fulham,Manchester City,Manchester City,Fulham,Fulham_Manchester_City,Fulham_Manchester City_2007
2008,16,Fulham,0.0,0.0,Manchester City,1.0,1.0,0,Rob Styles,0,0,0,0,6481,draw,draw,Fulham,Manchester City,Fulham_Manchester_City,Fulham_Manchester City_2008
2008,32,Manchester City,0.0,0.0,Fulham,1.0,3.0,0,Mark Halsey,0,0,0,0,6644,Fulham,Manchester City,Manchester City,Fulham,Fulham_Manchester_City,Fulham_Manchester City_2008
2009,10,Manchester City,0.0,0.0,Fulham,2.0,2.0,0,Kevin Friend,0,0,0,0,6799,draw,draw,Manchester City,Fulham,Fulham_Manchester_City,Fulham_Manchester City_2009
2009,31,Fulham,0.0,0.0,Manchester City,1.0,2.0,0,Lee Probert,0,0,0,0,7006,Manchester City,Fulham,Fulham,Manchester City,Fulham_Manchester_City,Fulham_Manchester City_2009
2010,14,Fulham,0.0,0.0,Manchester City,1.0,4.0,0,Lee Mason,0,0,0,0,7223,Manchester City,Fulham,Fulham,Manchester City,Fulham_Manchester_City,Fulham_Manchester City_2010
2010,28,Manchester City,0.0,0.0,Fulham,1.0,1.0,0,Peter Walton,0,0,0,0,7360,draw,draw,Manchester City,Fulham,Fulham_Manchester_City,Fulham_Manchester City_2010
2011,5,Fulham,0.0,0.0,Manchester City,2.0,2.0,0,Mark Clattenburg,0,0,0,0,7511,draw,draw,Fulham,Manchester City,Fulham_Manchester_City,Fulham_Manchester City_2011
2011,24,Manchester City,0.0,0.0,Fulham,3.0,0.0,0,Mike Dean,0,0,0,0,7700,Manchester City,Fulham,Manchester City,Fulham,Fulham_Manchester_City,Fulham_Manchester City_2011
2012,6,Fulham,0.0,0.0,Manchester City,1.0,2.0,0,Mark Halsey,0,0,0,0,7899,Manchester City,Fulham,Fulham,Manchester City,Fulham_Manchester_City,Fulham_Manchester City_2012
