season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,4,Leicester City,1.4,0.8,Chelsea,1.0,2.0,2017-09-09,Lee Mason,King Power Stadium,Sat,15:00,"30,923",36,Chelsea,Leicester City,Leicester City,Chelsea,Chelsea_Leicester_City,Chelsea_Leicester City_2017
2017,23,Chelsea,0.6,1.2,Leicester City,0.0,0.0,2018-01-13,Mike Jones,Stamford Bridge,Sat,15:00,"41,552",245,draw,draw,Chelsea,Leicester City,Chelsea_Leicester_City,Chelsea_Leicester City_2017
2018,18,Chelsea,2.4,0.5,Leicester City,0.0,1.0,2018-12-22,Lee Probert,Stamford Bridge,Sat,15:00,"40,558",193,Leicester City,Chelsea,Chelsea,Leicester City,Chelsea_Leicester_City,Chelsea_Leicester City_2018
2018,38,Leicester City,0.4,1.5,Chelsea,0.0,0.0,2019-05-12,Anthony Taylor,King Power Stadium,Sun,15:00,"32,140",417,draw,draw,Leicester City,Chelsea,Chelsea_Leicester_City,Chelsea_Leicester City_2018
2019,2,Chelsea,1.1,0.8,Leicester City,1.0,1.0,2019-08-18,Oliver Langford,Stamford Bridge,Sun,16:30,"40,629",19,draw,draw,Chelsea,Leicester City,Chelsea_Leicester_City,Chelsea_Leicester City_2019
2019,25,Leicester City,1.4,0.6,Chelsea,2.0,2.0,2020-02-01,Lee Mason,King Power Stadium,Sat,12:30,"32,186",265,draw,draw,Leicester City,Chelsea,Chelsea_Leicester_City,Chelsea_Leicester City_2019
2020,18,Leicester City,1.4,0.7,Chelsea,2.0,0.0,2021-01-19,Craig Pawson,King Power Stadium,Tue,20:15,0,203,Leicester City,Chelsea,Leicester City,Chelsea,Chelsea_Leicester_City,Chelsea_Leicester City_2020
2020,37,Chelsea,3.1,0.8,Leicester City,2.0,1.0,2021-05-18,Mike Dean,Stamford Bridge,Tue,20:15,"8,000",422,Chelsea,Leicester City,Chelsea,Leicester City,Chelsea_Leicester_City,Chelsea_Leicester City_2020
2021,12,Leicester City,0.4,2.0,Chelsea,0.0,3.0,2021-11-20,Paul Tierney,King Power Stadium,Sat,12:30,"35,497",121,Chelsea,Leicester City,Leicester City,Chelsea,Chelsea_Leicester_City,Chelsea_Leicester City_2021
2021,27,Chelsea,1.6,0.1,Leicester City,1.0,1.0,2022-05-19,Stuart Attwell,Stamford Bridge,Thu,20:00,"31,478",436,draw,draw,Chelsea,Leicester City,Chelsea_Leicester_City,Chelsea_Leicester City_2021
2022,4,Chelsea,1.8,2.5,Leicester City,2.0,1.0,2022-08-27,Paul Tierney,Stamford Bridge,Sat,15:00,"39,953",36,Chelsea,Leicester City,Chelsea,Leicester City,Chelsea_Leicester_City,Chelsea_Leicester City_2022
2022,27,Leicester City,2.4,1.6,Chelsea,1.0,3.0,2023-03-11,Andre Marriner,King Power Stadium,Sat,15:00,"32,170",284,Chelsea,Leicester City,Leicester City,Chelsea,Chelsea_Leicester_City,Chelsea_Leicester City_2022
1994,9,Chelsea,0.0,0.0,Leicester City,4.0,0.0,0,Joe Worrall,0,0,0,0,1012,Chelsea,Leicester City,Chelsea,Leicester City,Chelsea_Leicester_City,Chelsea_Leicester City_1994
1994,41,Leicester City,0.0,0.0,Chelsea,1.0,1.0,0,Gary Willard,0,0,0,0,1361,draw,draw,Leicester City,Chelsea,Chelsea_Leicester_City,Chelsea_Leicester City_1994
1996,9,Leicester City,0.0,0.0,Chelsea,1.0,3.0,0,Mike Reed,0,0,0,0,1850,Chelsea,Leicester City,Leicester City,Chelsea,Chelsea_Leicester_City,Chelsea_Leicester City_1996
1996,35,Chelsea,0.0,0.0,Leicester City,2.0,1.0,0,Alan Wilkie,0,0,0,0,2106,Chelsea,Leicester City,Chelsea,Leicester City,Chelsea_Leicester_City,Chelsea_Leicester City_1996
1997,11,Chelsea,0.0,0.0,Leicester City,1.0,0.0,0,Uriah Rennie,0,0,0,0,2248,Chelsea,Leicester City,Chelsea,Leicester City,Chelsea_Leicester_City,Chelsea_Leicester City_1997
1997,27,Leicester City,0.0,0.0,Chelsea,2.0,0.0,0,Paul Durkin,0,0,0,0,2402,Leicester City,Chelsea,Leicester City,Chelsea,Chelsea_Leicester_City,Chelsea_Leicester City_1997
1998,14,Leicester City,0.0,0.0,Chelsea,2.0,4.0,0,Paul Durkin,0,0,0,0,2656,Chelsea,Leicester City,Leicester City,Chelsea,Chelsea_Leicester_City,Chelsea_Leicester City_1998
1998,34,Chelsea,0.0,0.0,Leicester City,2.0,2.0,0,Mike Reed,0,0,0,0,2856,draw,draw,Chelsea,Leicester City,Chelsea_Leicester_City,Chelsea_Leicester City_1998
1999,3,Leicester City,0.0,0.0,Chelsea,2.0,2.0,0,Stephen Lodge,0,0,0,0,2925,draw,draw,Leicester City,Chelsea,Chelsea_Leicester_City,Chelsea_Leicester City_1999
1999,22,Chelsea,0.0,0.0,Leicester City,1.0,1.0,0,Graham Barber,0,0,0,0,3114,draw,draw,Chelsea,Leicester City,Chelsea_Leicester_City,Chelsea_Leicester City_1999
2000,6,Chelsea,0.0,0.0,Leicester City,0.0,2.0,0,Graham Barber,0,0,0,0,3344,Leicester City,Chelsea,Chelsea,Leicester City,Chelsea_Leicester_City,Chelsea_Leicester City_2000
2000,26,Leicester City,0.0,0.0,Chelsea,2.0,1.0,0,Steve Dunn,0,0,0,0,3531,Leicester City,Chelsea,Leicester City,Chelsea,Chelsea_Leicester_City,Chelsea_Leicester City_2000
2001,9,Chelsea,0.0,0.0,Leicester City,2.0,0.0,0,Jeff Winter,0,0,0,0,3738,Chelsea,Leicester City,Chelsea,Leicester City,Chelsea_Leicester_City,Chelsea_Leicester City_2001
2001,25,Leicester City,0.0,0.0,Chelsea,2.0,3.0,0,Graham Barber,0,0,0,0,3907,Chelsea,Leicester City,Leicester City,Chelsea,Chelsea_Leicester_City,Chelsea_Leicester City_2001
2003,2,Chelsea,0.0,0.0,Leicester City,2.0,1.0,0,Rob Styles,0,0,0,0,4440,Chelsea,Leicester City,Chelsea,Leicester City,Chelsea_Leicester_City,Chelsea_Leicester City_2003
2003,21,Leicester City,0.0,0.0,Chelsea,0.0,4.0,0,Uriah Rennie,0,0,0,0,4632,Chelsea,Leicester City,Leicester City,Chelsea,Chelsea_Leicester_City,Chelsea_Leicester City_2003
2014,2,Chelsea,0.0,0.0,Leicester City,2.0,0.0,0,Lee Mason,0,0,0,0,8619,Chelsea,Leicester City,Chelsea,Leicester City,Chelsea_Leicester_City,Chelsea_Leicester City_2014
2014,27,Leicester City,0.0,0.0,Chelsea,1.0,3.0,0,Mark Clattenburg,0,0,0,0,8944,Chelsea,Leicester City,Leicester City,Chelsea,Chelsea_Leicester_City,Chelsea_Leicester City_2014
