season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1993,23,Sheffield Weds,0.0,0.0,Swindon Town,3.0,3.0,0,Philip Don,0,0,0,0,706,draw,draw,Sheffield Weds,Swindon Town,Sheffield_Weds_Swindon_Town,Sheffield Weds_Swindon Town_1993
1993,37,Swindon Town,0.0,0.0,Sheffield Weds,0.0,1.0,0,Alan Gunn,0,0,0,0,848,Sheffield Weds,Swindon Town,Swindon Town,Sheffield Weds,Sheffield_Weds_Swindon_Town,Sheffield Weds_Swindon Town_1993
