season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2002,11,Birmingham City,0.0,0.0,Manchester City,0.0,2.0,0,Stephen Bennett,0,0,0,0,4145,Manchester City,Birmingham City,Birmingham City,Manchester City,Birmingham_City_Manchester_City,Birmingham City_Manchester City_2002
2002,30,Manchester City,0.0,0.0,Birmingham City,1.0,0.0,0,Matt Messias,0,0,0,0,4345,Manchester City,Birmingham City,Manchester City,Birmingham City,Birmingham_City_Manchester_City,Birmingham City_Manchester City_2002
2003,18,Birmingham City,0.0,0.0,Manchester City,2.0,1.0,0,Uriah Rennie,0,0,0,0,4594,Birmingham City,Manchester City,Birmingham City,Manchester City,Birmingham_City_Manchester_City,Birmingham City_Manchester City_2003
2003,24,Manchester City,0.0,0.0,Birmingham City,0.0,0.0,0,Paul Durkin,0,0,0,0,4663,draw,draw,Manchester City,Birmingham City,Birmingham_City_Manchester_City,Birmingham City_Manchester City_2003
2004,3,Birmingham City,0.0,0.0,Manchester City,1.0,0.0,0,Phil Dowd,0,0,0,0,4827,Birmingham City,Manchester City,Birmingham City,Manchester City,Birmingham_City_Manchester_City,Birmingham City_Manchester City_2004
2004,34,Manchester City,0.0,0.0,Birmingham City,3.0,0.0,0,Martin Atkinson,0,0,0,0,5133,Manchester City,Birmingham City,Manchester City,Birmingham City,Birmingham_City_Manchester_City,Birmingham City_Manchester City_2004
2005,2,Birmingham City,0.0,0.0,Manchester City,1.0,2.0,0,Mark Clattenburg,0,0,0,0,5201,Manchester City,Birmingham City,Birmingham City,Manchester City,Birmingham_City_Manchester_City,Birmingham City_Manchester City_2005
2005,17,Manchester City,0.0,0.0,Birmingham City,4.0,1.0,0,Stephen Bennett,0,0,0,0,5345,Manchester City,Birmingham City,Manchester City,Birmingham City,Birmingham_City_Manchester_City,Birmingham City_Manchester City_2005
2007,10,Manchester City,0.0,0.0,Birmingham City,1.0,0.0,0,Mike Dean,0,0,0,0,6040,Manchester City,Birmingham City,Manchester City,Birmingham City,Birmingham_City_Manchester_City,Birmingham City_Manchester City_2007
2007,32,Birmingham City,0.0,0.0,Manchester City,3.0,1.0,0,Rob Styles,0,0,0,0,6258,Birmingham City,Manchester City,Birmingham City,Manchester City,Birmingham_City_Manchester_City,Birmingham City_Manchester City_2007
2009,11,Birmingham City,0.0,0.0,Manchester City,0.0,0.0,0,Mike Dean,0,0,0,0,6811,draw,draw,Birmingham City,Manchester City,Birmingham_City_Manchester_City,Birmingham City_Manchester City_2009
2009,34,Manchester City,0.0,0.0,Birmingham City,5.0,1.0,0,Phil Dowd,0,0,0,0,7038,Manchester City,Birmingham City,Manchester City,Birmingham City,Birmingham_City_Manchester_City,Birmingham City_Manchester City_2009
2010,13,Manchester City,0.0,0.0,Birmingham City,0.0,0.0,0,Mike Jones,0,0,0,0,7207,draw,draw,Manchester City,Birmingham City,Birmingham_City_Manchester_City,Birmingham City_Manchester City_2010
2010,25,Birmingham City,0.0,0.0,Manchester City,2.0,2.0,0,Kevin Friend,0,0,0,0,7324,draw,draw,Birmingham City,Manchester City,Birmingham_City_Manchester_City,Birmingham City_Manchester City_2010
