season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1995,2,Bolton,0.0,0.0,Newcastle Utd,1.0,3.0,0,Keith Burge,0,0,0,0,1397,Newcastle Utd,Bolton,Bolton,Newcastle Utd,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_1995
1995,24,Newcastle Utd,0.0,0.0,Bolton,2.0,1.0,0,Keith Cooper,0,0,0,0,1616,Newcastle Utd,Bolton,Newcastle Utd,Bolton,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_1995
1997,2,Bolton,0.0,0.0,Newcastle Utd,1.0,0.0,0,Neale Barry,0,0,0,0,2302,Bolton,Newcastle Utd,Bolton,Newcastle Utd,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_1997
1997,23,Newcastle Utd,0.0,0.0,Bolton,2.0,1.0,0,Graham Poll,0,0,0,0,2371,Newcastle Utd,Bolton,Newcastle Utd,Bolton,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_1997
2001,9,Bolton,0.0,0.0,Newcastle Utd,0.0,4.0,0,Mike Riley,0,0,0,0,3737,Newcastle Utd,Bolton,Bolton,Newcastle Utd,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_2001
2001,25,Newcastle Utd,0.0,0.0,Bolton,3.0,2.0,0,David Elleray,0,0,0,0,3906,Newcastle Utd,Bolton,Newcastle Utd,Bolton,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_2001
2002,20,Bolton,0.0,0.0,Newcastle Utd,4.0,3.0,0,Uriah Rennie,0,0,0,0,4242,Bolton,Newcastle Utd,Bolton,Newcastle Utd,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_2002
2002,3,Newcastle Utd,0.0,0.0,Bolton,1.0,0.0,0,Phil Dowd,0,0,0,0,4283,Newcastle Utd,Bolton,Newcastle Utd,Bolton,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_2002
2003,6,Newcastle Utd,0.0,0.0,Bolton,0.0,0.0,0,Graham Barber,0,0,0,0,4475,draw,draw,Newcastle Utd,Bolton,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_2003
2003,30,Bolton,0.0,0.0,Newcastle Utd,1.0,0.0,0,Mike Dean,0,0,0,0,4723,Bolton,Newcastle Utd,Bolton,Newcastle Utd,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_2003
2004,11,Bolton,0.0,0.0,Newcastle Utd,2.0,1.0,0,Graham Poll,0,0,0,0,4913,Bolton,Newcastle Utd,Bolton,Newcastle Utd,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_2004
2004,28,Newcastle Utd,0.0,0.0,Bolton,2.0,1.0,0,Mike Riley,0,0,0,0,5080,Newcastle Utd,Bolton,Newcastle Utd,Bolton,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_2004
2005,3,Bolton,0.0,0.0,Newcastle Utd,2.0,0.0,0,Rob Styles,0,0,0,0,5209,Bolton,Newcastle Utd,Bolton,Newcastle Utd,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_2005
2005,28,Newcastle Utd,0.0,0.0,Bolton,3.0,1.0,0,Alan Wiley,0,0,0,0,5455,Newcastle Utd,Bolton,Newcastle Utd,Bolton,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_2005
2006,8,Newcastle Utd,0.0,0.0,Bolton,1.0,2.0,0,Alan Wiley,0,0,0,0,5643,Bolton,Newcastle Utd,Newcastle Utd,Bolton,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_2006
2006,20,Bolton,0.0,0.0,Newcastle Utd,2.0,1.0,0,Howard Webb,0,0,0,0,5755,Bolton,Newcastle Utd,Bolton,Newcastle Utd,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_2006
2007,1,Bolton,0.0,0.0,Newcastle Utd,1.0,3.0,0,Chris Foy,0,0,0,0,5949,Newcastle Utd,Bolton,Bolton,Newcastle Utd,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_2007
2007,23,Newcastle Utd,0.0,0.0,Bolton,0.0,0.0,0,Alan Wiley,0,0,0,0,6166,draw,draw,Newcastle Utd,Bolton,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_2007
2008,2,Newcastle Utd,0.0,0.0,Bolton,1.0,0.0,0,Stephen Bennett,0,0,0,0,6342,Newcastle Utd,Bolton,Newcastle Utd,Bolton,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_2008
2008,27,Bolton,0.0,0.0,Newcastle Utd,1.0,0.0,0,Alan Wiley,0,0,0,0,6591,Bolton,Newcastle Utd,Bolton,Newcastle Utd,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_2008
2010,14,Bolton,0.0,0.0,Newcastle Utd,5.0,1.0,0,Howard Webb,0,0,0,0,7220,Bolton,Newcastle Utd,Bolton,Newcastle Utd,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_2010
2010,28,Newcastle Utd,0.0,0.0,Bolton,1.0,1.0,0,Chris Foy,0,0,0,0,7357,draw,draw,Newcastle Utd,Bolton,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_2010
2011,18,Bolton,0.0,0.0,Newcastle Utd,0.0,2.0,0,Peter Walton,0,0,0,0,7639,Newcastle Utd,Bolton,Bolton,Newcastle Utd,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_2011
2011,33,Newcastle Utd,0.0,0.0,Bolton,2.0,0.0,0,Mike Jones,0,0,0,0,7789,Newcastle Utd,Bolton,Newcastle Utd,Bolton,Bolton_Newcastle_Utd,Bolton_Newcastle Utd_2011
