season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,8,Brighton,1.0,1.5,Everton,1.0,1.0,2017-10-15,Michael Oliver,The American Express Community Stadium,Sun,13:30,"30,565",84,draw,draw,Brighton,Everton,Brighton_Everton,Brighton_Everton_2017
2017,30,Everton,1.5,0.3,Brighton,2.0,0.0,2018-03-10,Roger East,Goodison Park,Sat,15:00,"39,199",324,Everton,Brighton,Everton,Brighton,Brighton_Everton,Brighton_Everton_2017
2018,11,Everton,2.0,0.5,Brighton,3.0,1.0,2018-11-03,David Coote,Goodison Park,Sat,15:00,"38,966",112,Everton,Brighton,Everton,Brighton,Brighton_Everton,Brighton_Everton_2018
2018,20,Brighton,1.1,0.7,Everton,1.0,0.0,2018-12-29,Andy Madley,The American Express Community Stadium,Sat,15:00,"30,597",211,Brighton,Everton,Brighton,Everton,Brighton_Everton,Brighton_Everton_2018
2019,10,Brighton,1.2,0.9,Everton,3.0,2.0,2019-10-26,Andy Madley,The American Express Community Stadium,Sat,15:00,"30,529",103,Brighton,Everton,Brighton,Everton,Brighton_Everton,Brighton_Everton_2019
2019,22,Everton,1.7,1.3,Brighton,1.0,0.0,2020-01-11,David Coote,Goodison Park,Sat,15:00,"38,772",233,Everton,Brighton,Everton,Brighton,Brighton_Everton,Brighton_Everton_2019
2020,4,Everton,1.6,1.3,Brighton,4.0,2.0,2020-10-03,Simon Hooper,Goodison Park,Sat,15:00,0,32,Everton,Brighton,Everton,Brighton,Brighton_Everton,Brighton_Everton_2020
2020,31,Brighton,1.2,0.4,Everton,0.0,0.0,2021-04-12,Darren England,The American Express Community Stadium,Mon,20:15,0,355,draw,draw,Brighton,Everton,Brighton_Everton,Brighton_Everton_2020
2021,3,Brighton,0.7,1.4,Everton,0.0,2.0,2021-08-28,Jonathan Moss,The American Express Community Stadium,Sat,15:00,"30,548",27,Everton,Brighton,Brighton,Everton,Brighton_Everton,Brighton_Everton_2021
2021,21,Everton,1.6,1.7,Brighton,2.0,3.0,2022-01-02,John Brooks,Goodison Park,Sun,14:00,"38,203",208,Brighton,Everton,Everton,Brighton,Brighton_Everton,Brighton_Everton_2021
2022,19,Everton,1.3,2.2,Brighton,1.0,4.0,2023-01-03,Andre Marriner,Goodison Park,Tue,19:45,"39,103",185,Brighton,Everton,Everton,Brighton,Brighton_Everton,Brighton_Everton_2022
2022,35,Brighton,3.2,2.3,Everton,1.0,5.0,2023-05-08,Simon Hooper,The American Express Community Stadium,Mon,17:30,"31,567",390,Everton,Brighton,Brighton,Everton,Brighton_Everton,Brighton_Everton_2022
