season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2018,18,Cardiff City,1.4,2.8,Manchester Utd,1.0,5.0,2018-12-22,Michael Oliver,Cardiff City Stadium,Sat,17:30,"33,028",195,Manchester Utd,Cardiff City,Cardiff City,Manchester Utd,Cardiff_City_Manchester_Utd,Cardiff City_Manchester Utd_2018
2018,38,Manchester Utd,1.5,1.6,Cardiff City,0.0,2.0,2019-05-12,Jonathan Moss,Old Trafford,Sun,15:00,"74,457",422,Cardiff City,Manchester Utd,Manchester Utd,Cardiff City,Cardiff_City_Manchester_Utd,Cardiff City_Manchester Utd_2018
