season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2018,15,Wolves,0.7,1.3,Chelsea,2.0,1.0,2018-12-05,Jonathan Moss,Molineux Stadium,Wed,19:45,"31,300",158,Wolves,Chelsea,Wolves,Chelsea,Chelsea_Wolves,Chelsea_Wolves_2018
2018,30,Chelsea,1.1,0.5,Wolves,1.0,1.0,2019-03-10,Michael Oliver,Stamford Bridge,Sun,14:05,"40,692",327,draw,draw,Chelsea,Wolves,Chelsea_Wolves,Chelsea_Wolves_2018
2019,5,Wolves,1.7,2.7,Chelsea,2.0,5.0,2019-09-14,Graham Scott,Molineux Stadium,Sat,15:00,"31,534",45,Chelsea,Wolves,Wolves,Chelsea,Chelsea_Wolves,Chelsea_Wolves_2019
2019,38,Chelsea,1.4,0.2,Wolves,2.0,0.0,2020-07-26,Stuart Attwell,Stamford Bridge,Sun,16:00,0,415,Chelsea,Wolves,Chelsea,Wolves,Chelsea_Wolves,Chelsea_Wolves_2019
2020,13,Wolves,0.5,1.0,Chelsea,2.0,1.0,2020-12-15,Stuart Attwell,Molineux Stadium,Tue,18:00,0,129,Wolves,Chelsea,Wolves,Chelsea,Chelsea_Wolves,Chelsea_Wolves_2020
2020,20,Chelsea,0.7,0.5,Wolves,0.0,0.0,2021-01-27,Andy Madley,Stamford Bridge,Wed,18:00,0,216,draw,draw,Chelsea,Wolves,Chelsea_Wolves,Chelsea_Wolves_2020
2021,18,Wolves,0.2,0.9,Chelsea,0.0,0.0,2021-12-19,David Coote,Molineux Stadium,Sun,14:00,"30,631",183,draw,draw,Wolves,Chelsea,Chelsea_Wolves,Chelsea_Wolves_2021
2021,36,Chelsea,1.7,2.0,Wolves,2.0,2.0,2022-05-07,Peter Bankes,Stamford Bridge,Sat,15:00,"32,190",402,draw,draw,Chelsea,Wolves,Chelsea_Wolves,Chelsea_Wolves_2021
2022,10,Chelsea,1.9,1.1,Wolves,3.0,0.0,2022-10-08,Simon Hooper,Stamford Bridge,Sat,15:00,"39,940",88,Chelsea,Wolves,Chelsea,Wolves,Chelsea_Wolves,Chelsea_Wolves_2022
2022,30,Wolves,0.6,1.1,Chelsea,1.0,0.0,2023-04-08,Peter Bankes,Molineux Stadium,Sat,15:00,"31,614",330,Wolves,Chelsea,Wolves,Chelsea,Chelsea_Wolves,Chelsea_Wolves_2022
2003,6,Wolves,0.0,0.0,Chelsea,0.0,5.0,0,Matt Messias,0,0,0,0,4474,Chelsea,Wolves,Wolves,Chelsea,Chelsea_Wolves,Chelsea_Wolves_2003
2003,30,Chelsea,0.0,0.0,Wolves,5.0,2.0,0,Graham Barber,0,0,0,0,4719,Chelsea,Wolves,Chelsea,Wolves,Chelsea_Wolves,Chelsea_Wolves_2003
2009,13,Chelsea,0.0,0.0,Wolves,4.0,0.0,0,Lee Mason,0,0,0,0,6826,Chelsea,Wolves,Chelsea,Wolves,Chelsea_Wolves,Chelsea_Wolves_2009
2009,27,Wolves,0.0,0.0,Chelsea,0.0,2.0,0,Kevin Friend,0,0,0,0,6961,Chelsea,Wolves,Wolves,Chelsea,Chelsea_Wolves,Chelsea_Wolves_2009
2010,9,Chelsea,0.0,0.0,Wolves,2.0,0.0,0,Lee Probert,0,0,0,0,7172,Chelsea,Wolves,Chelsea,Wolves,Chelsea_Wolves,Chelsea_Wolves_2010
2010,22,Wolves,0.0,0.0,Chelsea,1.0,0.0,0,Mark Halsey,0,0,0,0,7293,Wolves,Chelsea,Wolves,Chelsea,Chelsea_Wolves,Chelsea_Wolves_2010
2011,13,Chelsea,0.0,0.0,Wolves,3.0,0.0,0,Lee Mason,0,0,0,0,7592,Chelsea,Wolves,Chelsea,Wolves,Chelsea_Wolves,Chelsea_Wolves_2011
2011,20,Wolves,0.0,0.0,Chelsea,1.0,2.0,0,Peter Walton,0,0,0,0,7657,Chelsea,Wolves,Wolves,Chelsea,Chelsea_Wolves,Chelsea_Wolves_2011
