season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,15,Chelsea,3.2,0.6,Newcastle Utd,3.0,1.0,2017-12-02,Kevin Friend,Stamford Bridge,Sat,12:30,"41,538",154,Chelsea,Newcastle Utd,Chelsea,Newcastle Utd,Chelsea_Newcastle_Utd,Chelsea_Newcastle Utd_2017
2017,38,Newcastle Utd,2.2,1.0,Chelsea,3.0,0.0,2018-05-13,Martin Atkinson,St. James' Park,Sun,15:00,"52,294",419,Newcastle Utd,Chelsea,Newcastle Utd,Chelsea,Chelsea_Newcastle_Utd,Chelsea_Newcastle Utd_2017
2018,3,Newcastle Utd,0.2,1.5,Chelsea,1.0,2.0,2018-08-26,Paul Tierney,St. James' Park,Sun,16:00,"51,791",30,Chelsea,Newcastle Utd,Newcastle Utd,Chelsea,Chelsea_Newcastle_Utd,Chelsea_Newcastle Utd_2018
2018,22,Chelsea,1.3,0.5,Newcastle Utd,2.0,1.0,2019-01-12,Chris Kavanagh,Stamford Bridge,Sat,17:30,"40,491",237,Chelsea,Newcastle Utd,Chelsea,Newcastle Utd,Chelsea_Newcastle_Utd,Chelsea_Newcastle Utd_2018
2019,9,Chelsea,2.0,0.4,Newcastle Utd,1.0,0.0,2019-10-19,Andre Marriner,Stamford Bridge,Sat,15:00,"40,513",93,Chelsea,Newcastle Utd,Chelsea,Newcastle Utd,Chelsea_Newcastle_Utd,Chelsea_Newcastle Utd_2019
2019,23,Newcastle Utd,0.6,2.4,Chelsea,1.0,0.0,2020-01-18,Chris Kavanagh,St. James' Park,Sat,17:30,"52,217",248,Newcastle Utd,Chelsea,Newcastle Utd,Chelsea,Chelsea_Newcastle_Utd,Chelsea_Newcastle Utd_2019
2020,9,Newcastle Utd,0.3,1.5,Chelsea,0.0,2.0,2020-11-21,Craig Pawson,St. James' Park,Sat,12:30,0,86,Chelsea,Newcastle Utd,Newcastle Utd,Chelsea,Chelsea_Newcastle_Utd,Chelsea_Newcastle Utd_2020
2020,24,Chelsea,2.2,0.6,Newcastle Utd,2.0,0.0,2021-02-15,Peter Bankes,Stamford Bridge,Mon,20:00,0,265,Chelsea,Newcastle Utd,Chelsea,Newcastle Utd,Chelsea_Newcastle_Utd,Chelsea_Newcastle Utd_2020
2021,10,Newcastle Utd,0.2,2.2,Chelsea,0.0,3.0,2021-10-30,Paul Tierney,St. James' Park,Sat,15:00,"52,208",100,Chelsea,Newcastle Utd,Newcastle Utd,Chelsea,Chelsea_Newcastle_Utd,Chelsea_Newcastle Utd_2021
2021,29,Chelsea,1.1,0.3,Newcastle Utd,1.0,0.0,2022-03-13,David Coote,Stamford Bridge,Sun,14:00,"40,026",316,Chelsea,Newcastle Utd,Chelsea,Newcastle Utd,Chelsea_Newcastle_Utd,Chelsea_Newcastle Utd_2021
2022,16,Newcastle Utd,1.0,0.3,Chelsea,1.0,0.0,2022-11-12,Robert Jones,St James' Park,Sat,17:30,"52,264",156,Newcastle Utd,Chelsea,Newcastle Utd,Chelsea,Chelsea_Newcastle_Utd,Chelsea_Newcastle Utd_2022
2022,38,Chelsea,2.2,1.7,Newcastle Utd,1.0,1.0,2023-05-28,Jarred Gillett,Stamford Bridge,Sun,16:30,"40,130",421,draw,draw,Chelsea,Newcastle Utd,Chelsea_Newcastle_Utd,Chelsea_Newcastle Utd_2022
1993,23,Chelsea,0.0,0.0,Newcastle Utd,1.0,0.0,0,Joe Worrall,0,0,0,0,698,Chelsea,Newcastle Utd,Chelsea,Newcastle Utd,Chelsea_Newcastle_Utd,Chelsea_Newcastle Utd_1993
1993,37,Newcastle Utd,0.0,0.0,Chelsea,0.0,0.0,0,Stephen Lodge,0,0,0,0,850,draw,draw,Newcastle Utd,Chelsea,Chelsea_Newcastle_Utd,Chelsea_Newcastle Utd_1993
1994,5,Newcastle Utd,0.0,0.0,Chelsea,4.0,2.0,0,Peter Jones,0,0,0,0,968,Newcastle Utd,Chelsea,Newcastle Utd,Chelsea,Chelsea_Newcastle_Utd,Chelsea_Newcastle Utd_1994
1994,36,Chelsea,0.0,0.0,Newcastle Utd,1.0,1.0,0,Martin Bodenham,0,0,0,0,1294,draw,draw,Chelsea,Newcastle Utd,Chelsea_Newcastle_Utd,Chelsea_Newcastle Utd_1994
1995,7,Newcastle Utd,0.0,0.0,Chelsea,2.0,0.0,0,Peter Jones,0,0,0,0,1454,Newcastle Utd,Chelsea,Newcastle Utd,Chelsea,Chelsea_Newcastle_Utd,Chelsea_Newcastle Utd_1995
1995,17,Chelsea,0.0,0.0,Newcastle Utd,1.0,0.0,0,Roger Dilkes,0,0,0,0,1551,Chelsea,Newcastle Utd,Chelsea,Newcastle Utd,Chelsea_Newcastle_Utd,Chelsea_Newcastle Utd_1995
1996,14,Chelsea,0.0,0.0,Newcastle Utd,1.0,1.0,0,Mike Reed,0,0,0,0,1899,draw,draw,Chelsea,Newcastle Utd,Chelsea_Newcastle_Utd,Chelsea_Newcastle Utd_1996
1996,26,Newcastle Utd,0.0,0.0,Chelsea,3.0,1.0,0,Roger Dilkes,0,0,0,0,2099,Newcastle Utd,Chelsea,Newcastle Utd,Chelsea,Chelsea_Newcastle_Utd,Chelsea_Newcastle Utd_1996
