season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,1,Manchester Utd,2.1,0.5,West Ham,4.0,0.0,2017-08-13,Martin Atkinson,Old Trafford,Sun,16:00,"74,928",9,Manchester Utd,West Ham,Manchester Utd,West Ham,Manchester_Utd_West_Ham,Manchester Utd_West Ham_2017
2017,31,West Ham,0.6,0.8,Manchester Utd,0.0,0.0,2018-05-10,Jonathan Moss,London Stadium,Thu,19:45,"56,902",411,draw,draw,West Ham,Manchester Utd,Manchester_Utd_West_Ham,Manchester Utd_West Ham_2017
2018,7,West Ham,1.4,0.7,Manchester Utd,3.0,1.0,2018-09-29,Michael Oliver,London Stadium,Sat,12:30,"56,938",66,West Ham,Manchester Utd,West Ham,Manchester Utd,Manchester_Utd_West_Ham,Manchester Utd_West Ham_2018
2018,34,Manchester Utd,2.5,1.4,West Ham,2.0,1.0,2019-04-13,Graham Scott,Old Trafford,Sat,17:30,"74,478",368,Manchester Utd,West Ham,Manchester Utd,West Ham,Manchester_Utd_West_Ham,Manchester Utd_West Ham_2018
2019,6,West Ham,0.4,0.9,Manchester Utd,2.0,0.0,2019-09-22,Anthony Taylor,London Stadium,Sun,14:00,"59,936",62,West Ham,Manchester Utd,West Ham,Manchester Utd,Manchester_Utd_West_Ham,Manchester Utd_West Ham_2019
2019,37,Manchester Utd,0.6,1.5,West Ham,1.0,1.0,2020-07-22,Paul Tierney,Old Trafford,Wed,18:00,0,406,draw,draw,Manchester Utd,West Ham,Manchester_Utd_West_Ham,Manchester Utd_West Ham_2019
2020,11,West Ham,2.0,1.7,Manchester Utd,1.0,3.0,2020-12-05,Andre Marriner,London Stadium,Sat,17:30,"2,000",110,Manchester Utd,West Ham,West Ham,Manchester Utd,Manchester_Utd_West_Ham,Manchester Utd_West Ham_2020
2020,28,Manchester Utd,1.5,0.6,West Ham,1.0,0.0,2021-03-14,Martin Atkinson,Old Trafford,Sun,19:15,0,326,Manchester Utd,West Ham,Manchester Utd,West Ham,Manchester_Utd_West_Ham,Manchester Utd_West Ham_2020
2021,5,West Ham,1.6,2.0,Manchester Utd,1.0,2.0,2021-09-19,Martin Atkinson,London Stadium,Sun,14:00,"60,000",51,Manchester Utd,West Ham,West Ham,Manchester Utd,Manchester_Utd_West_Ham,Manchester Utd_West Ham_2021
2021,23,Manchester Utd,1.9,0.3,West Ham,1.0,0.0,2022-01-22,Jonathan Moss,Old Trafford,Sat,15:00,"73,130",232,Manchester Utd,West Ham,Manchester Utd,West Ham,Manchester_Utd_West_Ham,Manchester Utd_West Ham_2021
2022,14,Manchester Utd,1.2,1.1,West Ham,1.0,0.0,2022-10-30,Chris Kavanagh,Old Trafford,Sun,16:15,"73,682",137,Manchester Utd,West Ham,Manchester Utd,West Ham,Manchester_Utd_West_Ham,Manchester Utd_West Ham_2022
2022,35,West Ham,1.3,1.2,Manchester Utd,1.0,0.0,2023-05-07,Peter Bankes,London Stadium,Sun,19:00,"62,477",388,West Ham,Manchester Utd,West Ham,Manchester Utd,Manchester_Utd_West_Ham,Manchester Utd_West Ham_2022
1993,6,Manchester Utd,0.0,0.0,West Ham,3.0,0.0,0,Roger Milford,0,0,0,0,521,Manchester Utd,West Ham,Manchester Utd,West Ham,Manchester_Utd_West_Ham,Manchester Utd_West Ham_1993
1993,31,West Ham,0.0,0.0,Manchester Utd,2.0,2.0,0,David Elleray,0,0,0,0,779,draw,draw,West Ham,Manchester Utd,Manchester_Utd_West_Ham,Manchester Utd_West Ham_1993
1994,10,Manchester Utd,0.0,0.0,West Ham,1.0,0.0,0,Rodger Gifford,0,0,0,0,1023,Manchester Utd,West Ham,Manchester Utd,West Ham,Manchester_Utd_West_Ham,Manchester Utd_West Ham_1994
1994,42,West Ham,0.0,0.0,Manchester Utd,1.0,1.0,0,Alan Wilkie,0,0,0,0,1384,draw,draw,West Ham,Manchester Utd,Manchester_Utd_West_Ham,Manchester Utd_West Ham_1994
1995,2,Manchester Utd,0.0,0.0,West Ham,2.0,1.0,0,Dermot Gallagher,0,0,0,0,1402,Manchester Utd,West Ham,Manchester Utd,West Ham,Manchester_Utd_West_Ham,Manchester Utd_West Ham_1995
1995,24,West Ham,0.0,0.0,Manchester Utd,0.0,1.0,0,Stephen Lodge,0,0,0,0,1619,Manchester Utd,West Ham,West Ham,Manchester Utd,Manchester_Utd_West_Ham,Manchester Utd_West Ham_1995
1996,16,West Ham,0.0,0.0,Manchester Utd,2.0,2.0,0,Peter Jones,0,0,0,0,1927,draw,draw,West Ham,Manchester Utd,Manchester_Utd_West_Ham,Manchester Utd_West Ham_1996
1996,38,Manchester Utd,0.0,0.0,West Ham,2.0,0.0,0,Stephen Lodge,0,0,0,0,2145,Manchester Utd,West Ham,Manchester Utd,West Ham,Manchester_Utd_West_Ham,Manchester Utd_West Ham_1996
1997,6,Manchester Utd,0.0,0.0,West Ham,2.0,1.0,0,David Elleray,0,0,0,0,2198,Manchester Utd,West Ham,Manchester Utd,West Ham,Manchester_Utd_West_Ham,Manchester Utd_West Ham_1997
1997,26,West Ham,0.0,0.0,Manchester Utd,1.0,1.0,0,Gary Willard,0,0,0,0,2428,draw,draw,West Ham,Manchester Utd,Manchester_Utd_West_Ham,Manchester Utd_West Ham_1997
1998,2,West Ham,0.0,0.0,Manchester Utd,0.0,0.0,0,Peter Jones,0,0,0,0,2541,draw,draw,West Ham,Manchester Utd,Manchester_Utd_West_Ham,Manchester Utd_West Ham_1998
