season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2020,14,Manchester Utd,3.6,1.8,Leeds United,6.0,2.0,2020-12-20,Anthony Taylor,Old Trafford,Sun,16:30,0,146,Manchester Utd,Leeds United,Manchester Utd,Leeds United,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_2020
2020,33,Leeds United,0.3,1.2,Manchester Utd,0.0,0.0,2021-04-25,Craig Pawson,Elland Road,Sun,14:00,0,375,draw,draw,Leeds United,Manchester Utd,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_2020
2021,1,Manchester Utd,1.5,0.5,Leeds United,5.0,1.0,2021-08-14,Paul Tierney,Old Trafford,Sat,12:30,"72,732",1,Manchester Utd,Leeds United,Manchester Utd,Leeds United,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_2021
2021,26,Leeds United,1.8,2.2,Manchester Utd,2.0,4.0,2022-02-20,Paul Tierney,Elland Road,Sun,14:00,"36,715",272,Manchester Utd,Leeds United,Leeds United,Manchester Utd,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_2021
2022,8,Manchester Utd,2.0,0.6,Leeds United,2.0,2.0,2023-02-08,Simon Hooper,Old Trafford,Wed,20:00,"73,456",232,draw,draw,Manchester Utd,Leeds United,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_2022
2022,23,Leeds United,1.8,1.1,Manchester Utd,0.0,2.0,2023-02-12,Paul Tierney,Elland Road,Sun,14:00,"36,919",241,Manchester Utd,Leeds United,Leeds United,Manchester Utd,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_2022
1992,7,Manchester Utd,0.0,0.0,Leeds United,2.0,0.0,0,Philip Don,0,0,0,0,74,Manchester Utd,Leeds United,Manchester Utd,Leeds United,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_1992
1992,28,Leeds United,0.0,0.0,Manchester Utd,0.0,0.0,0,Kelvin Morton,0,0,0,0,292,draw,draw,Leeds United,Manchester Utd,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_1992
1993,24,Manchester Utd,0.0,0.0,Leeds United,0.0,0.0,0,David Elleray,0,0,0,0,709,draw,draw,Manchester Utd,Leeds United,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_1993
1993,38,Leeds United,0.0,0.0,Manchester Utd,0.0,2.0,0,Philip Don,0,0,0,0,895,Manchester Utd,Leeds United,Leeds United,Manchester Utd,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_1993
1994,5,Leeds United,0.0,0.0,Manchester Utd,2.0,1.0,0,David Elleray,0,0,0,0,976,Leeds United,Manchester Utd,Leeds United,Manchester Utd,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_1994
1994,36,Manchester Utd,0.0,0.0,Leeds United,0.0,0.0,0,Rodger Gifford,0,0,0,0,1302,draw,draw,Manchester Utd,Leeds United,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_1994
1995,19,Leeds United,0.0,0.0,Manchester Utd,3.0,1.0,0,Dermot Gallagher,0,0,0,0,1574,Leeds United,Manchester Utd,Leeds United,Manchester Utd,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_1995
1995,30,Manchester Utd,0.0,0.0,Leeds United,1.0,0.0,0,Keith Cooper,0,0,0,0,1740,Manchester Utd,Leeds United,Manchester Utd,Leeds United,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_1995
1996,5,Leeds United,0.0,0.0,Manchester Utd,0.0,4.0,0,Martin Bodenham,0,0,0,0,1808,Manchester Utd,Leeds United,Leeds United,Manchester Utd,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_1996
1996,20,Manchester Utd,0.0,0.0,Leeds United,1.0,0.0,0,Paul Alcock,0,0,0,0,1956,Manchester Utd,Leeds United,Manchester Utd,Leeds United,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_1996
1997,9,Leeds United,0.0,0.0,Manchester Utd,1.0,0.0,0,Martin Bodenham,0,0,0,0,2221,Leeds United,Manchester Utd,Leeds United,Manchester Utd,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_1997
1997,37,Manchester Utd,0.0,0.0,Leeds United,3.0,0.0,0,Gary Willard,0,0,0,0,2513,Manchester Utd,Leeds United,Manchester Utd,Leeds United,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_1997
1998,15,Manchester Utd,0.0,0.0,Leeds United,3.0,2.0,0,Graham Poll,0,0,0,0,2671,Manchester Utd,Leeds United,Manchester Utd,Leeds United,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_1998
1998,35,Leeds United,0.0,0.0,Manchester Utd,1.0,1.0,0,Dermot Gallagher,0,0,0,0,2869,draw,draw,Leeds United,Manchester Utd,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_1998
1999,3,Manchester Utd,0.0,0.0,Leeds United,2.0,0.0,0,Neale Barry,0,0,0,0,2927,Manchester Utd,Leeds United,Manchester Utd,Leeds United,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_1999
1999,22,Leeds United,0.0,0.0,Manchester Utd,0.0,1.0,0,Peter Jones,0,0,0,0,3154,Manchester Utd,Leeds United,Leeds United,Manchester Utd,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_1999
2000,10,Manchester Utd,0.0,0.0,Leeds United,3.0,0.0,0,Jeff Winter,0,0,0,0,3377,Manchester Utd,Leeds United,Manchester Utd,Leeds United,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_2000
2000,29,Leeds United,0.0,0.0,Manchester Utd,1.0,1.0,0,Graham Barber,0,0,0,0,3561,draw,draw,Leeds United,Manchester Utd,Leeds_United_Manchester_Utd,Leeds United_Manchester Utd_2000
