season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1992,22,Wimbledon,0.0,0.0,Chelsea,0.0,0.0,0,David Elleray,0,0,0,0,237,draw,draw,Wimbledon,Chelsea,Chelsea_Wimbledon,Chelsea_Wimbledon_1992
1992,39,Chelsea,0.0,0.0,Wimbledon,4.0,2.0,0,David Elleray,0,0,0,0,412,Chelsea,Wimbledon,Chelsea,Wimbledon,Chelsea_Wimbledon,Chelsea_Wimbledon_1992
1993,2,Wimbledon,0.0,0.0,Chelsea,1.0,1.0,0,Mike Reed,0,0,0,0,475,draw,draw,Wimbledon,Chelsea,Chelsea_Wimbledon,Chelsea_Wimbledon_1993
1993,19,Chelsea,0.0,0.0,Wimbledon,2.0,0.0,0,Kelvin Morton,0,0,0,0,803,Chelsea,Wimbledon,Chelsea,Wimbledon,Chelsea_Wimbledon,Chelsea_Wimbledon_1993
1994,22,Chelsea,0.0,0.0,Wimbledon,1.0,1.0,0,Kelvin Morton,0,0,0,0,1162,draw,draw,Chelsea,Wimbledon,Chelsea_Wimbledon,Chelsea_Wimbledon_1994
1994,37,Wimbledon,0.0,0.0,Chelsea,1.0,1.0,0,Kelvin Morton,0,0,0,0,1314,draw,draw,Wimbledon,Chelsea,Chelsea_Wimbledon,Chelsea_Wimbledon_1994
1995,20,Chelsea,0.0,0.0,Wimbledon,1.0,2.0,0,Dermot Gallagher,0,0,0,0,1576,Wimbledon,Chelsea,Chelsea,Wimbledon,Chelsea_Wimbledon,Chelsea_Wimbledon_1995
1995,29,Wimbledon,0.0,0.0,Chelsea,1.0,1.0,0,Peter Jones,0,0,0,0,1663,draw,draw,Wimbledon,Chelsea,Chelsea_Wimbledon,Chelsea_Wimbledon_1995
1996,10,Chelsea,0.0,0.0,Wimbledon,2.0,4.0,0,David Elleray,0,0,0,0,1859,Wimbledon,Chelsea,Chelsea,Wimbledon,Chelsea_Wimbledon,Chelsea_Wimbledon_1996
1996,36,Wimbledon,0.0,0.0,Chelsea,0.0,1.0,0,Paul Danson,0,0,0,0,2116,Chelsea,Wimbledon,Wimbledon,Chelsea,Chelsea_Wimbledon,Chelsea_Wimbledon_1996
1997,4,Wimbledon,0.0,0.0,Chelsea,0.0,2.0,0,Martin Bodenham,0,0,0,0,2181,Chelsea,Wimbledon,Wimbledon,Chelsea,Chelsea_Wimbledon,Chelsea_Wimbledon_1997
1997,20,Chelsea,0.0,0.0,Wimbledon,1.0,1.0,0,Gary Willard,0,0,0,0,2341,draw,draw,Chelsea,Wimbledon,Chelsea_Wimbledon,Chelsea_Wimbledon_1997
1998,13,Chelsea,0.0,0.0,Wimbledon,3.0,0.0,0,Jeff Winter,0,0,0,0,2649,Chelsea,Wimbledon,Chelsea,Wimbledon,Chelsea_Wimbledon,Chelsea_Wimbledon_1998
1998,33,Wimbledon,0.0,0.0,Chelsea,1.0,2.0,0,Gary Willard,0,0,0,0,2844,Chelsea,Wimbledon,Wimbledon,Chelsea,Chelsea_Wimbledon,Chelsea_Wimbledon_1998
1999,6,Wimbledon,0.0,0.0,Chelsea,0.0,1.0,0,Steve Dunn,0,0,0,0,2957,Chelsea,Wimbledon,Wimbledon,Chelsea,Chelsea_Wimbledon,Chelsea_Wimbledon_1999
1999,25,Chelsea,0.0,0.0,Wimbledon,3.0,1.0,0,Peter Jones,0,0,0,0,3147,Chelsea,Wimbledon,Chelsea,Wimbledon,Chelsea_Wimbledon,Chelsea_Wimbledon_1999
