season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2020,7,Leeds United,2.1,2.9,Leicester City,1.0,4.0,2020-11-02,Andre Marriner,Elland Road,Mon,20:00,0,73,Leicester City,Leeds United,Leeds United,Leicester City,Leeds_United_Leicester_City,Leeds United_Leicester City_2020
2020,21,Leicester City,1.8,2.1,Leeds United,1.0,3.0,2021-01-31,Chris Kavanagh,King Power Stadium,Sun,14:00,0,230,Leeds United,Leicester City,Leicester City,Leeds United,Leeds_United_Leicester_City,Leeds United_Leicester City_2020
2021,11,Leeds United,1.3,0.7,Leicester City,1.0,1.0,2021-11-07,Darren England,Elland Road,Sun,14:00,"36,478",117,draw,draw,Leeds United,Leicester City,Leeds_United_Leicester_City,Leeds United_Leicester City_2021
2021,28,Leicester City,0.4,1.7,Leeds United,1.0,0.0,2022-03-05,David Coote,King Power Stadium,Sat,12:30,"32,236",294,Leicester City,Leeds United,Leicester City,Leeds United,Leeds_United_Leicester_City,Leeds United_Leicester City_2021
2022,12,Leicester City,0.8,1.3,Leeds United,2.0,0.0,2022-10-20,Peter Bankes,King Power Stadium,Thu,20:15,"30,814",115,Leicester City,Leeds United,Leicester City,Leeds United,Leeds_United_Leicester_City,Leeds United_Leicester City_2022
2022,33,Leeds United,1.5,2.1,Leicester City,1.0,1.0,2023-04-25,Paul Tierney,Elland Road,Tue,20:00,"36,666",358,draw,draw,Leeds United,Leicester City,Leeds_United_Leicester_City,Leeds United_Leicester City_2022
1994,11,Leeds United,0.0,0.0,Leicester City,2.0,1.0,0,Keith Burge,0,0,0,0,1043,Leeds United,Leicester City,Leeds United,Leicester City,Leeds_United_Leicester_City,Leeds United_Leicester City_1994
1994,25,Leicester City,0.0,0.0,Leeds United,1.0,3.0,0,Dermot Gallagher,0,0,0,0,1272,Leeds United,Leicester City,Leicester City,Leeds United,Leeds_United_Leicester_City,Leeds United_Leicester City_1994
1996,8,Leicester City,0.0,0.0,Leeds United,1.0,0.0,0,Steve Dunn,0,0,0,0,1837,Leicester City,Leeds United,Leicester City,Leeds United,Leeds_United_Leicester_City,Leeds United_Leicester City_1996
1996,22,Leeds United,0.0,0.0,Leicester City,3.0,0.0,0,Mike Reed,0,0,0,0,1977,Leeds United,Leicester City,Leeds United,Leicester City,Leeds_United_Leicester_City,Leeds United_Leicester City_1996
1997,7,Leeds United,0.0,0.0,Leicester City,0.0,1.0,0,Keith Burge,0,0,0,0,2204,Leicester City,Leeds United,Leeds United,Leicester City,Leeds_United_Leicester_City,Leeds United_Leicester City_1997
1997,25,Leicester City,0.0,0.0,Leeds United,1.0,0.0,0,Neale Barry,0,0,0,0,2391,Leicester City,Leeds United,Leicester City,Leeds United,Leeds_United_Leicester_City,Leeds United_Leicester City_1997
1998,8,Leeds United,0.0,0.0,Leicester City,0.0,1.0,0,Graham Barber,0,0,0,0,2596,Leicester City,Leeds United,Leeds United,Leicester City,Leeds_United_Leicester_City,Leeds United_Leicester City_1998
1998,27,Leicester City,0.0,0.0,Leeds United,1.0,2.0,0,Graham Barber,0,0,0,0,2793,Leeds United,Leicester City,Leicester City,Leeds United,Leeds_United_Leicester_City,Leeds United_Leicester City_1998
1999,19,Leeds United,0.0,0.0,Leicester City,2.0,1.0,0,Mark Halsey,0,0,0,0,3088,Leeds United,Leicester City,Leeds United,Leicester City,Leeds_United_Leicester_City,Leeds United_Leicester City_1999
1999,30,Leicester City,0.0,0.0,Leeds United,2.0,1.0,0,Stephen Lodge,0,0,0,0,3204,Leicester City,Leeds United,Leicester City,Leeds United,Leeds_United_Leicester_City,Leeds United_Leicester City_1999
2000,16,Leicester City,0.0,0.0,Leeds United,3.0,1.0,0,Stephen Bennett,0,0,0,0,3438,Leicester City,Leeds United,Leicester City,Leeds United,Leeds_United_Leicester_City,Leeds United_Leicester City_2000
2000,38,Leeds United,0.0,0.0,Leicester City,3.0,1.0,0,David Elleray,0,0,0,0,3657,Leeds United,Leicester City,Leeds United,Leicester City,Leeds_United_Leicester_City,Leeds United_Leicester City_2000
2001,17,Leeds United,0.0,0.0,Leicester City,2.0,2.0,0,Rob Styles,0,0,0,0,3831,draw,draw,Leeds United,Leicester City,Leeds_United_Leicester_City,Leeds United_Leicester City_2001
2001,31,Leicester City,0.0,0.0,Leeds United,0.0,2.0,0,Steve Dunn,0,0,0,0,3971,Leeds United,Leicester City,Leicester City,Leeds United,Leeds_United_Leicester_City,Leeds United_Leicester City_2001
2003,5,Leicester City,0.0,0.0,Leeds United,4.0,0.0,0,Jeff Winter,0,0,0,0,4473,Leicester City,Leeds United,Leicester City,Leeds United,Leeds_United_Leicester_City,Leeds United_Leicester City_2003
2003,31,Leeds United,0.0,0.0,Leicester City,3.0,2.0,0,Mike Dean,0,0,0,0,4733,Leeds United,Leicester City,Leeds United,Leicester City,Leeds_United_Leicester_City,Leeds United_Leicester City_2003
