season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1998,16,Blackburn,0.0,0.0,Charlton Ath,1.0,0.0,0,Graham Poll,0,0,0,0,2679,Blackburn,Charlton Ath,Blackburn,Charlton Ath,Blackburn_Charlton_Ath,Blackburn_Charlton Ath_1998
1998,36,Charlton Ath,0.0,0.0,Blackburn,0.0,0.0,0,Gary Willard,0,0,0,0,2879,draw,draw,Charlton Ath,Blackburn,Blackburn_Charlton_Ath,Blackburn_Charlton Ath_1998
2001,18,Charlton Ath,0.0,0.0,Blackburn,0.0,2.0,0,Alan Wiley,0,0,0,0,3841,Blackburn,Charlton Ath,Charlton Ath,Blackburn,Blackburn_Charlton_Ath,Blackburn_Charlton Ath_2001
2001,22,Blackburn,0.0,0.0,Charlton Ath,4.0,1.0,0,Neale Barry,0,0,0,0,3874,Blackburn,Charlton Ath,Blackburn,Charlton Ath,Blackburn_Charlton_Ath,Blackburn_Charlton Ath_2001
2002,15,Charlton Ath,0.0,0.0,Blackburn,3.0,1.0,0,Uriah Rennie,0,0,0,0,4194,Charlton Ath,Blackburn,Charlton Ath,Blackburn,Blackburn_Charlton_Ath,Blackburn_Charlton Ath_2002
2002,33,Blackburn,0.0,0.0,Charlton Ath,1.0,0.0,0,Jeff Winter,0,0,0,0,4374,Blackburn,Charlton Ath,Blackburn,Charlton Ath,Blackburn_Charlton_Ath,Blackburn_Charlton Ath_2002
2003,9,Blackburn,0.0,0.0,Charlton Ath,0.0,1.0,0,Graham Barber,0,0,0,0,4514,Charlton Ath,Blackburn,Blackburn,Charlton Ath,Blackburn_Charlton_Ath,Blackburn_Charlton Ath_2003
2003,26,Charlton Ath,0.0,0.0,Blackburn,3.0,2.0,0,Uriah Rennie,0,0,0,0,4675,Charlton Ath,Blackburn,Charlton Ath,Blackburn,Blackburn_Charlton_Ath,Blackburn_Charlton Ath_2003
2004,7,Charlton Ath,0.0,0.0,Blackburn,1.0,0.0,0,Steve Dunn,0,0,0,0,4874,Charlton Ath,Blackburn,Charlton Ath,Blackburn,Blackburn_Charlton_Ath,Blackburn_Charlton Ath_2004
2004,22,Blackburn,0.0,0.0,Charlton Ath,1.0,0.0,0,Alan Wiley,0,0,0,0,5018,Blackburn,Charlton Ath,Blackburn,Charlton Ath,Blackburn_Charlton_Ath,Blackburn_Charlton Ath_2004
2005,12,Blackburn,0.0,0.0,Charlton Ath,4.0,1.0,0,Phil Dowd,0,0,0,0,5296,Blackburn,Charlton Ath,Blackburn,Charlton Ath,Blackburn_Charlton_Ath,Blackburn_Charlton Ath_2005
2005,37,Charlton Ath,0.0,0.0,Blackburn,0.0,2.0,0,Rob Styles,0,0,0,0,5541,Blackburn,Charlton Ath,Charlton Ath,Blackburn,Blackburn_Charlton_Ath,Blackburn_Charlton Ath_2005
2006,15,Charlton Ath,0.0,0.0,Blackburn,1.0,0.0,0,Chris Foy,0,0,0,0,5720,Charlton Ath,Blackburn,Charlton Ath,Blackburn,Blackburn_Charlton_Ath,Blackburn_Charlton Ath_2006
2006,36,Blackburn,0.0,0.0,Charlton Ath,4.0,1.0,0,Mike Dean,0,0,0,0,5921,Blackburn,Charlton Ath,Blackburn,Charlton Ath,Blackburn_Charlton_Ath,Blackburn_Charlton Ath_2006
