season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2018,5,Wolves,2.6,0.3,Burnley,1.0,0.0,2018-09-16,Andre Marriner,Molineux Stadium,Sun,13:30,"30,406",51,Wolves,Burnley,Wolves,Burnley,Burnley_Wolves,Burnley_Wolves_2018
2018,32,Burnley,0.5,0.5,Wolves,2.0,0.0,2019-03-30,Chris Kavanagh,Turf Moor,Sat,15:00,"20,990",337,Burnley,Wolves,Burnley,Wolves,Burnley_Wolves,Burnley_Wolves_2018
2019,3,Wolves,1.5,1.6,Burnley,1.0,1.0,2019-08-25,Craig Pawson,Molineux Stadium,Sun,16:30,"30,522",30,draw,draw,Wolves,Burnley,Burnley_Wolves,Burnley_Wolves_2019
2019,36,Burnley,1.9,1.2,Wolves,1.0,1.0,2020-07-15,Mike Dean,Turf Moor,Wed,18:00,0,389,draw,draw,Burnley,Wolves,Burnley_Wolves,Burnley_Wolves_2019
2020,14,Burnley,1.7,1.5,Wolves,2.0,1.0,2020-12-21,Lee Mason,Turf Moor,Mon,17:30,0,148,Burnley,Wolves,Burnley,Wolves,Burnley_Wolves,Burnley_Wolves_2020
2020,33,Wolves,0.4,2.0,Burnley,0.0,4.0,2021-04-25,Darren England,Molineux Stadium,Sun,12:00,0,374,Burnley,Wolves,Wolves,Burnley,Burnley_Wolves,Burnley_Wolves_2020
2021,14,Wolves,0.7,0.2,Burnley,0.0,0.0,2021-12-01,John Brooks,Molineux Stadium,Wed,19:30,"30,328",146,draw,draw,Wolves,Burnley,Burnley_Wolves,Burnley_Wolves_2021
2021,34,Burnley,1.4,0.6,Wolves,1.0,0.0,2022-04-24,Anthony Taylor,Turf Moor,Sun,14:00,"19,246",382,Burnley,Wolves,Burnley,Wolves,Burnley_Wolves,Burnley_Wolves_2021
2009,18,Wolves,0.0,0.0,Burnley,2.0,0.0,0,Martin Atkinson,0,0,0,0,6879,Wolves,Burnley,Wolves,Burnley,Burnley_Wolves,Burnley_Wolves_2009
2009,30,Burnley,0.0,0.0,Wolves,1.0,2.0,0,Stephen Bennett,0,0,0,0,6990,Wolves,Burnley,Burnley,Wolves,Burnley_Wolves,Burnley_Wolves_2009
