season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2013,2,Stoke City,0.0,0.0,Crystal Palace,2.0,1.0,0,Andre Marriner,0,0,0,0,8237,Stoke City,Crystal Palace,Stoke City,Crystal Palace,Crystal_Palace_Stoke_City,Crystal Palace_Stoke City_2013
2013,22,Crystal Palace,0.0,0.0,Stoke City,1.0,0.0,0,Mark Clattenburg,0,0,0,0,8440,Crystal Palace,Stoke City,Crystal Palace,Stoke City,Crystal_Palace_Stoke_City,Crystal Palace_Stoke City_2013
