season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1998,18,Charlton Ath,0.0,0.0,Aston Villa,0.0,1.0,0,Steve Dunn,0,0,0,0,2705,Aston Villa,Charlton Ath,Charlton Ath,Aston Villa,Aston_Villa_Charlton_Ath,Aston Villa_Charlton Ath_1998
1998,37,Aston Villa,0.0,0.0,Charlton Ath,3.0,4.0,0,Mike Riley,0,0,0,0,2888,Charlton Ath,Aston Villa,Aston Villa,Charlton Ath,Aston_Villa_Charlton_Ath,Aston Villa_Charlton Ath_1998
2000,11,Aston Villa,0.0,0.0,Charlton Ath,2.0,1.0,0,Dermot Gallagher,0,0,0,0,3386,Aston Villa,Charlton Ath,Aston Villa,Charlton Ath,Aston_Villa_Charlton_Ath,Aston Villa_Charlton Ath_2000
2000,34,Charlton Ath,0.0,0.0,Aston Villa,3.0,3.0,0,Graham Poll,0,0,0,0,3618,draw,draw,Charlton Ath,Aston Villa,Aston_Villa_Charlton_Ath,Aston Villa_Charlton Ath_2000
2001,2,Aston Villa,0.0,0.0,Charlton Ath,1.0,0.0,0,David Pugh,0,0,0,0,3757,Aston Villa,Charlton Ath,Aston Villa,Charlton Ath,Aston_Villa_Charlton_Ath,Aston Villa_Charlton Ath_2001
2001,23,Charlton Ath,0.0,0.0,Aston Villa,1.0,2.0,0,Rob Styles,0,0,0,0,3893,Aston Villa,Charlton Ath,Charlton Ath,Aston Villa,Aston_Villa_Charlton_Ath,Aston Villa_Charlton Ath_2001
2002,5,Aston Villa,0.0,0.0,Charlton Ath,2.0,0.0,0,Graham Poll,0,0,0,0,4093,Aston Villa,Charlton Ath,Aston Villa,Charlton Ath,Aston_Villa_Charlton_Ath,Aston Villa_Charlton Ath_2002
2002,28,Charlton Ath,0.0,0.0,Aston Villa,3.0,0.0,0,Phil Dowd,0,0,0,0,4320,Charlton Ath,Aston Villa,Charlton Ath,Aston Villa,Aston_Villa_Charlton_Ath,Aston Villa_Charlton Ath_2002
2003,6,Aston Villa,0.0,0.0,Charlton Ath,2.0,1.0,0,Chris Foy,0,0,0,0,4481,Aston Villa,Charlton Ath,Aston Villa,Charlton Ath,Aston_Villa_Charlton_Ath,Aston Villa_Charlton Ath_2003
2003,30,Charlton Ath,0.0,0.0,Aston Villa,1.0,2.0,0,Barry Knight,0,0,0,0,4718,Aston Villa,Charlton Ath,Charlton Ath,Aston Villa,Aston_Villa_Charlton_Ath,Aston Villa_Charlton Ath_2003
2004,3,Charlton Ath,0.0,0.0,Aston Villa,3.0,0.0,0,Howard Webb,0,0,0,0,4832,Charlton Ath,Aston Villa,Charlton Ath,Aston Villa,Aston_Villa_Charlton_Ath,Aston Villa_Charlton Ath_2004
2004,34,Aston Villa,0.0,0.0,Charlton Ath,0.0,0.0,0,Barry Knight,0,0,0,0,5136,draw,draw,Aston Villa,Charlton Ath,Aston_Villa_Charlton_Ath,Aston Villa_Charlton Ath_2004
2005,14,Aston Villa,0.0,0.0,Charlton Ath,1.0,0.0,0,Mark Clattenburg,0,0,0,0,5312,Aston Villa,Charlton Ath,Aston Villa,Charlton Ath,Aston_Villa_Charlton_Ath,Aston Villa_Charlton Ath_2005
2005,27,Charlton Ath,0.0,0.0,Aston Villa,0.0,0.0,0,Chris Foy,0,0,0,0,5447,draw,draw,Charlton Ath,Aston Villa,Aston_Villa_Charlton_Ath,Aston Villa_Charlton Ath_2005
2006,6,Aston Villa,0.0,0.0,Charlton Ath,2.0,0.0,0,Mike Riley,0,0,0,0,5617,Aston Villa,Charlton Ath,Aston Villa,Charlton Ath,Aston_Villa_Charlton_Ath,Aston Villa_Charlton Ath_2006
2006,21,Charlton Ath,0.0,0.0,Aston Villa,2.0,1.0,0,Rob Styles,0,0,0,0,5765,Charlton Ath,Aston Villa,Charlton Ath,Aston Villa,Aston_Villa_Charlton_Ath,Aston Villa_Charlton Ath_2006
