season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1992,17,Wimbledon,0.0,0.0,Sheffield Weds,1.0,1.0,0,Roger Milford,0,0,0,0,179,draw,draw,Wimbledon,Sheffield Weds,Sheffield_Weds_Wimbledon,Sheffield Weds_Wimbledon_1992
1992,36,Sheffield Weds,0.0,0.0,Wimbledon,1.0,1.0,0,T Lloyd,0,0,0,0,378,draw,draw,Sheffield Weds,Wimbledon,Sheffield_Weds_Wimbledon,Sheffield Weds_Wimbledon_1992
1993,11,Sheffield Weds,0.0,0.0,Wimbledon,2.0,2.0,0,Rodger Gifford,0,0,0,0,572,draw,draw,Sheffield Weds,Wimbledon,Sheffield_Weds_Wimbledon,Sheffield Weds_Wimbledon_1993
1993,26,Wimbledon,0.0,0.0,Sheffield Weds,2.0,1.0,0,Martin Bodenham,0,0,0,0,727,Wimbledon,Sheffield Weds,Wimbledon,Sheffield Weds,Sheffield_Weds_Wimbledon,Sheffield Weds_Wimbledon_1993
1994,3,Wimbledon,0.0,0.0,Sheffield Weds,0.0,1.0,0,Robbie Hart,0,0,0,0,947,Sheffield Weds,Wimbledon,Wimbledon,Sheffield Weds,Sheffield_Weds_Wimbledon,Sheffield Weds_Wimbledon_1994
1994,34,Sheffield Weds,0.0,0.0,Wimbledon,0.0,1.0,0,Joe Worrall,0,0,0,0,1268,Wimbledon,Sheffield Weds,Sheffield Weds,Wimbledon,Sheffield_Weds_Wimbledon,Sheffield Weds_Wimbledon_1994
1995,4,Wimbledon,0.0,0.0,Sheffield Weds,2.0,2.0,0,Alan Wilkie,0,0,0,0,1424,draw,draw,Wimbledon,Sheffield Weds,Sheffield_Weds_Wimbledon,Sheffield Weds_Wimbledon_1995
1995,26,Sheffield Weds,0.0,0.0,Wimbledon,2.0,1.0,0,Martin Bodenham,0,0,0,0,1638,Sheffield Weds,Wimbledon,Sheffield Weds,Wimbledon,Sheffield_Weds_Wimbledon,Sheffield Weds_Wimbledon_1995
1996,9,Wimbledon,0.0,0.0,Sheffield Weds,4.0,2.0,0,Mike Riley,0,0,0,0,1851,Wimbledon,Sheffield Weds,Wimbledon,Sheffield Weds,Sheffield_Weds_Wimbledon,Sheffield Weds_Wimbledon_1996
1996,35,Sheffield Weds,0.0,0.0,Wimbledon,3.0,1.0,0,Jeff Winter,0,0,0,0,2103,Sheffield Weds,Wimbledon,Sheffield Weds,Wimbledon,Sheffield_Weds_Wimbledon,Sheffield Weds_Wimbledon_1996
1997,3,Wimbledon,0.0,0.0,Sheffield Weds,1.0,1.0,0,Alan Wilkie,0,0,0,0,2169,draw,draw,Wimbledon,Sheffield Weds,Sheffield_Weds_Wimbledon,Sheffield Weds_Wimbledon_1997
1997,24,Sheffield Weds,0.0,0.0,Wimbledon,1.0,1.0,0,Alan Wilkie,0,0,0,0,2380,draw,draw,Sheffield Weds,Wimbledon,Sheffield_Weds_Wimbledon,Sheffield Weds_Wimbledon_1997
1998,6,Wimbledon,0.0,0.0,Sheffield Weds,2.0,1.0,0,Neale Barry,0,0,0,0,2578,Wimbledon,Sheffield Weds,Wimbledon,Sheffield Weds,Sheffield_Weds_Wimbledon,Sheffield Weds_Wimbledon_1998
1998,25,Sheffield Weds,0.0,0.0,Wimbledon,1.0,2.0,0,Peter Jones,0,0,0,0,2795,Wimbledon,Sheffield Weds,Sheffield Weds,Wimbledon,Sheffield_Weds_Wimbledon,Sheffield Weds_Wimbledon_1998
1999,10,Sheffield Weds,0.0,0.0,Wimbledon,5.0,1.0,0,Paul Durkin,0,0,0,0,2995,Sheffield Weds,Wimbledon,Sheffield Weds,Wimbledon,Sheffield_Weds_Wimbledon,Sheffield Weds_Wimbledon_1999
1999,35,Wimbledon,0.0,0.0,Sheffield Weds,0.0,2.0,0,Alan Wiley,0,0,0,0,3226,Sheffield Weds,Wimbledon,Wimbledon,Sheffield Weds,Sheffield_Weds_Wimbledon,Sheffield Weds_Wimbledon_1999
