season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2005,3,Manchester Utd,0.0,0.0,Wigan Athletic,4.0,0.0,0,Alan Wiley,0,0,0,0,5343,Manchester Utd,Wigan Athletic,Manchester Utd,Wigan Athletic,Manchester_Utd_Wigan_Athletic,Manchester Utd_Wigan Athletic_2005
2005,28,Wigan Athletic,0.0,0.0,Manchester Utd,1.0,2.0,0,Stephen Bennett,0,0,0,0,5462,Manchester Utd,Wigan Athletic,Wigan Athletic,Manchester Utd,Manchester_Utd_Wigan_Athletic,Manchester Utd_Wigan Athletic_2005
2006,8,Wigan Athletic,0.0,0.0,Manchester Utd,1.0,3.0,0,Stephen Bennett,0,0,0,0,5640,Manchester Utd,Wigan Athletic,Wigan Athletic,Manchester Utd,Manchester_Utd_Wigan_Athletic,Manchester Utd_Wigan Athletic_2006
2006,20,Manchester Utd,0.0,0.0,Wigan Athletic,3.0,1.0,0,Mike Riley,0,0,0,0,5761,Manchester Utd,Wigan Athletic,Manchester Utd,Wigan Athletic,Manchester_Utd_Wigan_Athletic,Manchester Utd_Wigan Athletic_2006
2007,9,Manchester Utd,0.0,0.0,Wigan Athletic,4.0,0.0,0,Mike Riley,0,0,0,0,6023,Manchester Utd,Wigan Athletic,Manchester Utd,Wigan Athletic,Manchester_Utd_Wigan_Athletic,Manchester Utd_Wigan Athletic_2007
2007,38,Wigan Athletic,0.0,0.0,Manchester Utd,0.0,2.0,0,Stephen Bennett,0,0,0,0,6316,Manchester Utd,Wigan Athletic,Wigan Athletic,Manchester Utd,Manchester_Utd_Wigan_Athletic,Manchester Utd_Wigan Athletic_2007
2008,18,Manchester Utd,0.0,0.0,Wigan Athletic,1.0,0.0,0,Stephen Bennett,0,0,0,0,6532,Manchester Utd,Wigan Athletic,Manchester Utd,Wigan Athletic,Manchester_Utd_Wigan_Athletic,Manchester Utd_Wigan Athletic_2008
2008,33,Wigan Athletic,0.0,0.0,Manchester Utd,1.0,2.0,0,Rob Styles,0,0,0,0,6685,Manchester Utd,Wigan Athletic,Wigan Athletic,Manchester Utd,Manchester_Utd_Wigan_Athletic,Manchester Utd_Wigan Athletic_2008
2009,3,Wigan Athletic,0.0,0.0,Manchester Utd,0.0,5.0,0,Howard Webb,0,0,0,0,6725,Manchester Utd,Wigan Athletic,Wigan Athletic,Manchester Utd,Manchester_Utd_Wigan_Athletic,Manchester Utd_Wigan Athletic_2009
2009,20,Manchester Utd,0.0,0.0,Wigan Athletic,5.0,0.0,0,Lee Mason,0,0,0,0,6900,Manchester Utd,Wigan Athletic,Manchester Utd,Wigan Athletic,Manchester_Utd_Wigan_Athletic,Manchester Utd_Wigan Athletic_2009
2010,14,Manchester Utd,0.0,0.0,Wigan Athletic,2.0,0.0,0,Martin Atkinson,0,0,0,0,7217,Manchester Utd,Wigan Athletic,Manchester Utd,Wigan Athletic,Manchester_Utd_Wigan_Athletic,Manchester Utd_Wigan Athletic_2010
2010,28,Wigan Athletic,0.0,0.0,Manchester Utd,0.0,4.0,0,Mark Clattenburg,0,0,0,0,7355,Manchester Utd,Wigan Athletic,Wigan Athletic,Manchester Utd,Manchester_Utd_Wigan_Athletic,Manchester Utd_Wigan Athletic_2010
2011,18,Manchester Utd,0.0,0.0,Wigan Athletic,5.0,0.0,0,Phil Dowd,0,0,0,0,7638,Manchester Utd,Wigan Athletic,Manchester Utd,Wigan Athletic,Manchester_Utd_Wigan_Athletic,Manchester Utd_Wigan Athletic_2011
2011,33,Wigan Athletic,0.0,0.0,Manchester Utd,1.0,0.0,0,Phil Dowd,0,0,0,0,7794,Wigan Athletic,Manchester Utd,Wigan Athletic,Manchester Utd,Manchester_Utd_Wigan_Athletic,Manchester Utd_Wigan Athletic_2011
2012,4,Manchester Utd,0.0,0.0,Wigan Athletic,4.0,0.0,0,Michael Oliver,0,0,0,0,7881,Manchester Utd,Wigan Athletic,Manchester Utd,Wigan Athletic,Manchester_Utd_Wigan_Athletic,Manchester Utd_Wigan Athletic_2012
2012,21,Wigan Athletic,0.0,0.0,Manchester Utd,0.0,4.0,0,Andre Marriner,0,0,0,0,8050,Manchester Utd,Wigan Athletic,Wigan Athletic,Manchester Utd,Manchester_Utd_Wigan_Athletic,Manchester Utd_Wigan Athletic_2012
