season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1992,22,Manchester Utd,0.0,0.0,Coventry City,5.0,0.0,0,Ron Groves,0,0,0,0,230,Manchester Utd,Coventry City,Manchester Utd,Coventry City,Coventry_City_Manchester_Utd,Coventry City_Manchester Utd_1992
1992,39,Coventry City,0.0,0.0,Manchester Utd,0.0,1.0,0,Rodger Gifford,0,0,0,0,406,Manchester Utd,Coventry City,Coventry City,Manchester Utd,Coventry_City_Manchester_Utd,Coventry City_Manchester Utd_1992
1993,17,Coventry City,0.0,0.0,Manchester Utd,0.0,1.0,0,Stephen Lodge,0,0,0,0,642,Manchester Utd,Coventry City,Coventry City,Manchester Utd,Coventry_City_Manchester_Utd,Coventry City_Manchester Utd_1993
1993,42,Manchester Utd,0.0,0.0,Coventry City,0.0,0.0,0,Stephen Lodge,0,0,0,0,923,draw,draw,Manchester Utd,Coventry City,Coventry_City_Manchester_Utd,Coventry City_Manchester Utd_1993
1994,23,Manchester Utd,0.0,0.0,Coventry City,2.0,0.0,0,Gary Willard,0,0,0,0,1173,Manchester Utd,Coventry City,Manchester Utd,Coventry City,Coventry_City_Manchester_Utd,Coventry City_Manchester Utd_1994
1994,40,Coventry City,0.0,0.0,Manchester Utd,2.0,3.0,0,Philip Don,0,0,0,0,1352,Manchester Utd,Coventry City,Coventry City,Manchester Utd,Coventry_City_Manchester_Utd,Coventry City_Manchester Utd_1994
1995,14,Coventry City,0.0,0.0,Manchester Utd,0.0,4.0,0,Keith Burge,0,0,0,0,1522,Manchester Utd,Coventry City,Coventry City,Manchester Utd,Coventry_City_Manchester_Utd,Coventry City_Manchester Utd_1995
1995,35,Manchester Utd,0.0,0.0,Coventry City,1.0,0.0,0,Dermot Gallagher,0,0,0,0,1724,Manchester Utd,Coventry City,Manchester Utd,Coventry City,Coventry_City_Manchester_Utd,Coventry City_Manchester Utd_1995
1996,23,Coventry City,0.0,0.0,Manchester Utd,0.0,2.0,0,Steve Dunn,0,0,0,0,1987,Manchester Utd,Coventry City,Coventry City,Manchester Utd,Coventry_City_Manchester_Utd,Coventry City_Manchester Utd_1996
1996,28,Manchester Utd,0.0,0.0,Coventry City,3.0,1.0,0,Graham Barber,0,0,0,0,2032,Manchester Utd,Coventry City,Manchester Utd,Coventry City,Coventry_City_Manchester_Utd,Coventry City_Manchester Utd_1996
1997,5,Manchester Utd,0.0,0.0,Coventry City,3.0,0.0,0,Gerald Ashby,0,0,0,0,2186,Manchester Utd,Coventry City,Manchester Utd,Coventry City,Coventry_City_Manchester_Utd,Coventry City_Manchester Utd_1997
1997,21,Coventry City,0.0,0.0,Manchester Utd,3.0,2.0,0,Neale Barry,0,0,0,0,2345,Coventry City,Manchester Utd,Coventry City,Manchester Utd,Coventry_City_Manchester_Utd,Coventry City_Manchester Utd_1997
1998,5,Manchester Utd,0.0,0.0,Coventry City,2.0,0.0,0,Uriah Rennie,0,0,0,0,2565,Manchester Utd,Coventry City,Manchester Utd,Coventry City,Coventry_City_Manchester_Utd,Coventry City_Manchester Utd_1998
1998,26,Coventry City,0.0,0.0,Manchester Utd,0.0,1.0,0,Dermot Gallagher,0,0,0,0,2782,Manchester Utd,Coventry City,Coventry City,Manchester Utd,Coventry_City_Manchester_Utd,Coventry City_Manchester Utd_1998
1999,5,Coventry City,0.0,0.0,Manchester Utd,1.0,2.0,0,Alan Wilkie,0,0,0,0,2948,Manchester Utd,Coventry City,Coventry City,Manchester Utd,Coventry_City_Manchester_Utd,Coventry City_Manchester Utd_1999
1999,24,Manchester Utd,0.0,0.0,Coventry City,3.0,2.0,0,Alan Wilkie,0,0,0,0,3137,Manchester Utd,Coventry City,Manchester Utd,Coventry City,Coventry_City_Manchester_Utd,Coventry City_Manchester Utd_1999
2000,12,Coventry City,0.0,0.0,Manchester Utd,1.0,2.0,0,Graham Poll,0,0,0,0,3400,Manchester Utd,Coventry City,Coventry City,Manchester Utd,Coventry_City_Manchester_Utd,Coventry City_Manchester Utd_2000
2000,33,Manchester Utd,0.0,0.0,Coventry City,4.0,2.0,0,Mike Riley,0,0,0,0,3605,Manchester Utd,Coventry City,Manchester Utd,Coventry City,Coventry_City_Manchester_Utd,Coventry City_Manchester Utd_2000
