season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2020,14,West Brom,0.0,2.4,Aston Villa,0.0,3.0,2020-12-20,Martin Atkinson,The Hawthorns,Sun,19:15,0,147,Aston Villa,West Brom,West Brom,Aston Villa,Aston_Villa_West_Brom,Aston Villa_West Brom_2020
2020,33,Aston Villa,3.2,1.5,West Brom,2.0,2.0,2021-04-25,Stuart Attwell,Villa Park,Sun,19:00,0,376,draw,draw,Aston Villa,West Brom,Aston_Villa_West_Brom,Aston Villa_West Brom_2020
2002,14,West Brom,0.0,0.0,Aston Villa,0.0,0.0,0,Dermot Gallagher,0,0,0,0,4179,draw,draw,West Brom,Aston Villa,Aston_Villa_West_Brom,Aston Villa_West Brom_2002
2002,18,Aston Villa,0.0,0.0,West Brom,2.0,1.0,0,Mike Dean,0,0,0,0,4217,Aston Villa,West Brom,Aston Villa,West Brom,Aston_Villa_West_Brom,Aston Villa_West Brom_2002
2004,2,West Brom,0.0,0.0,Aston Villa,1.0,1.0,0,Mark Halsey,0,0,0,0,4825,draw,draw,West Brom,Aston Villa,Aston_Villa_West_Brom,Aston Villa_West Brom_2004
2004,32,Aston Villa,0.0,0.0,West Brom,1.0,1.0,0,Rob Styles,0,0,0,0,5124,draw,draw,Aston Villa,West Brom,Aston_Villa_West_Brom,Aston Villa_West Brom_2004
2005,21,West Brom,0.0,0.0,Aston Villa,1.0,2.0,0,Rob Styles,0,0,0,0,5380,Aston Villa,West Brom,West Brom,Aston Villa,Aston_Villa_West_Brom,Aston Villa_West Brom_2005
2005,33,Aston Villa,0.0,0.0,West Brom,0.0,0.0,0,Mark Halsey,0,0,0,0,5510,draw,draw,Aston Villa,West Brom,Aston_Villa_West_Brom,Aston Villa_West Brom_2005
2008,5,West Brom,0.0,0.0,Aston Villa,1.0,2.0,0,Mike Dean,0,0,0,0,6373,Aston Villa,West Brom,West Brom,Aston Villa,Aston_Villa_West_Brom,Aston Villa_West Brom_2008
2008,21,Aston Villa,0.0,0.0,West Brom,2.0,1.0,0,Stephen Bennett,0,0,0,0,6526,Aston Villa,West Brom,Aston Villa,West Brom,Aston_Villa_West_Brom,Aston Villa_West Brom_2008
2010,17,Aston Villa,0.0,0.0,West Brom,2.0,1.0,0,Mark Halsey,0,0,0,0,7246,Aston Villa,West Brom,Aston Villa,West Brom,Aston_Villa_West_Brom,Aston Villa_West Brom_2010
2010,35,West Brom,0.0,0.0,Aston Villa,2.0,1.0,0,Phil Dowd,0,0,0,0,7429,West Brom,Aston Villa,West Brom,Aston Villa,Aston_Villa_West_Brom,Aston Villa_West Brom_2010
2011,9,Aston Villa,0.0,0.0,West Brom,1.0,2.0,0,Phil Dowd,0,0,0,0,7549,West Brom,Aston Villa,Aston Villa,West Brom,Aston_Villa_West_Brom,Aston Villa_West Brom_2011
2011,36,West Brom,0.0,0.0,Aston Villa,0.0,0.0,0,Mark Clattenburg,0,0,0,0,7817,draw,draw,West Brom,Aston Villa,Aston_Villa_West_Brom,Aston Villa_West Brom_2011
2012,6,Aston Villa,0.0,0.0,West Brom,1.0,1.0,0,Anthony Taylor,0,0,0,0,7903,draw,draw,Aston Villa,West Brom,Aston_Villa_West_Brom,Aston Villa_West Brom_2012
2012,23,West Brom,0.0,0.0,Aston Villa,2.0,2.0,0,Lee Probert,0,0,0,0,8070,draw,draw,West Brom,Aston Villa,Aston_Villa_West_Brom,Aston Villa_West Brom_2012
2013,12,West Brom,0.0,0.0,Aston Villa,2.0,2.0,0,Michael Oliver,0,0,0,0,8345,draw,draw,West Brom,Aston Villa,Aston_Villa_West_Brom,Aston Villa_West Brom_2013
2013,23,Aston Villa,0.0,0.0,West Brom,4.0,3.0,0,Mark Clattenburg,0,0,0,0,8454,Aston Villa,West Brom,Aston Villa,West Brom,Aston_Villa_West_Brom,Aston Villa_West Brom_2013
2014,16,West Brom,0.0,0.0,Aston Villa,1.0,0.0,0,Mike Dean,0,0,0,0,8756,West Brom,Aston Villa,West Brom,Aston Villa,Aston_Villa_West_Brom,Aston Villa_West Brom_2014
2014,28,Aston Villa,0.0,0.0,West Brom,2.0,1.0,0,Jonathan Moss,0,0,0,0,8874,Aston Villa,West Brom,Aston Villa,West Brom,Aston_Villa_West_Brom,Aston Villa_West Brom_2014
2015,6,Aston Villa,0.0,0.0,West Brom,0.0,1.0,0,Martin Atkinson,0,0,0,0,9039,West Brom,Aston Villa,Aston Villa,West Brom,Aston_Villa_West_Brom,Aston Villa_West Brom_2015
2015,23,West Brom,0.0,0.0,Aston Villa,0.0,0.0,0,Robert Madley,0,0,0,0,9211,draw,draw,West Brom,Aston Villa,Aston_Villa_West_Brom,Aston Villa_West Brom_2015
