season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,18,Stoke City,1.1,3.1,West Ham,0.0,3.0,2017-12-16,Graham Scott,Bill Stokeld Stadium,Sat,16:00,"29,265",192,West Ham,Stoke City,Stoke City,West Ham,Stoke_City_West_Ham,Stoke City_West Ham_2017
2017,34,West Ham,0.8,1.7,Stoke City,1.0,1.0,2018-04-16,Michael Oliver,London Stadium,Mon,20:00,"56,795",367,draw,draw,West Ham,Stoke City,Stoke_City_West_Ham,Stoke City_West Ham_2017
2008,20,West Ham,0.0,0.0,Stoke City,2.0,1.0,0,Mike Jones,0,0,0,0,6521,West Ham,Stoke City,West Ham,Stoke City,Stoke_City_West_Ham,Stoke City_West Ham_2008
2008,35,Stoke City,0.0,0.0,West Ham,0.0,1.0,0,Peter Walton,0,0,0,0,6671,West Ham,Stoke City,Stoke City,West Ham,Stoke_City_West_Ham,Stoke City_West Ham_2008
2009,9,Stoke City,0.0,0.0,West Ham,2.0,1.0,0,Martin Atkinson,0,0,0,0,6787,Stoke City,West Ham,Stoke City,West Ham,Stoke_City_West_Ham,Stoke City_West Ham_2009
2009,32,West Ham,0.0,0.0,Stoke City,0.0,1.0,0,Andre Marriner,0,0,0,0,7018,Stoke City,West Ham,West Ham,Stoke City,Stoke_City_West_Ham,Stoke City_West Ham_2009
2010,5,Stoke City,0.0,0.0,West Ham,1.0,1.0,0,Lee Mason,0,0,0,0,7126,draw,draw,Stoke City,West Ham,Stoke_City_West_Ham,Stoke City_West Ham_2010
2010,29,West Ham,0.0,0.0,Stoke City,3.0,0.0,0,Andre Marriner,0,0,0,0,7369,West Ham,Stoke City,West Ham,Stoke City,Stoke_City_West_Ham,Stoke City_West Ham_2010
2012,12,West Ham,0.0,0.0,Stoke City,1.0,1.0,0,Chris Foy,0,0,0,0,7964,draw,draw,West Ham,Stoke City,Stoke_City_West_Ham,Stoke City_West Ham_2012
2012,28,Stoke City,0.0,0.0,West Ham,0.0,1.0,0,Jon Moss,0,0,0,0,8123,West Ham,Stoke City,Stoke City,West Ham,Stoke_City_West_Ham,Stoke City_West Ham_2012
2013,3,West Ham,0.0,0.0,Stoke City,0.0,1.0,0,Jon Moss,0,0,0,0,8247,Stoke City,West Ham,West Ham,Stoke City,Stoke_City_West_Ham,Stoke City_West Ham_2013
2013,30,Stoke City,0.0,0.0,West Ham,3.0,1.0,0,Craig Pawson,0,0,0,0,8514,Stoke City,West Ham,Stoke City,West Ham,Stoke_City_West_Ham,Stoke City_West Ham_2013
2014,10,Stoke City,0.0,0.0,West Ham,2.0,2.0,0,Chris Foy,0,0,0,0,8700,draw,draw,Stoke City,West Ham,Stoke_City_West_Ham,Stoke City_West Ham_2014
2014,32,West Ham,0.0,0.0,Stoke City,1.0,1.0,0,Roger East,0,0,0,0,8919,draw,draw,West Ham,Stoke City,Stoke_City_West_Ham,Stoke City_West Ham_2014
2015,16,West Ham,0.0,0.0,Stoke City,0.0,0.0,0,Andre Marriner,0,0,0,0,9137,draw,draw,West Ham,Stoke City,Stoke_City_West_Ham,Stoke City_West Ham_2015
2015,38,Stoke City,0.0,0.0,West Ham,2.0,1.0,0,Mike Jones,0,0,0,0,9364,Stoke City,West Ham,Stoke City,West Ham,Stoke_City_West_Ham,Stoke City_West Ham_2015
