season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1992,21,Sheffield Weds,0.0,0.0,Manchester Utd,3.0,3.0,0,Alf Buksh,0,0,0,0,227,draw,draw,Sheffield Weds,Manchester Utd,Manchester_Utd_Sheffield_Weds,Manchester Utd_Sheffield Weds_1992
1992,38,Manchester Utd,0.0,0.0,Sheffield Weds,2.0,1.0,0,Mike Peck,0,0,0,0,403,Manchester Utd,Sheffield Weds,Manchester Utd,Sheffield Weds,Manchester_Utd_Sheffield_Weds,Manchester Utd_Sheffield Weds_1992
1993,10,Sheffield Weds,0.0,0.0,Manchester Utd,2.0,3.0,0,David Allison,0,0,0,0,569,Manchester Utd,Sheffield Weds,Sheffield Weds,Manchester Utd,Manchester_Utd_Sheffield_Weds,Manchester Utd_Sheffield Weds_1993
1993,35,Manchester Utd,0.0,0.0,Sheffield Weds,5.0,0.0,0,Martin Bodenham,0,0,0,0,806,Manchester Utd,Sheffield Weds,Manchester Utd,Sheffield Weds,Manchester_Utd_Sheffield_Weds,Manchester Utd_Sheffield Weds_1993
1994,9,Sheffield Weds,0.0,0.0,Manchester Utd,1.0,0.0,0,Paul Danson,0,0,0,0,1017,Sheffield Weds,Manchester Utd,Sheffield Weds,Manchester Utd,Manchester_Utd_Sheffield_Weds,Manchester Utd_Sheffield Weds_1994
1994,41,Manchester Utd,0.0,0.0,Sheffield Weds,1.0,0.0,0,Paul Durkin,0,0,0,0,1368,Manchester Utd,Sheffield Weds,Manchester Utd,Sheffield Weds,Manchester_Utd_Sheffield_Weds,Manchester Utd_Sheffield Weds_1994
1995,7,Sheffield Weds,0.0,0.0,Manchester Utd,0.0,0.0,0,Keith Burge,0,0,0,0,1447,draw,draw,Sheffield Weds,Manchester Utd,Manchester_Utd_Sheffield_Weds,Manchester Utd_Sheffield Weds_1995
1995,17,Manchester Utd,0.0,0.0,Sheffield Weds,2.0,2.0,0,Peter Jones,0,0,0,0,1552,draw,draw,Manchester Utd,Sheffield Weds,Manchester_Utd_Sheffield_Weds,Manchester Utd_Sheffield Weds_1995
1996,17,Sheffield Weds,0.0,0.0,Manchester Utd,1.0,1.0,0,Paul Danson,0,0,0,0,1936,draw,draw,Sheffield Weds,Manchester Utd,Manchester_Utd_Sheffield_Weds,Manchester Utd_Sheffield Weds_1996
1996,31,Manchester Utd,0.0,0.0,Sheffield Weds,2.0,0.0,0,Paul Durkin,0,0,0,0,2053,Manchester Utd,Sheffield Weds,Manchester Utd,Sheffield Weds,Manchester_Utd_Sheffield_Weds,Manchester Utd_Sheffield Weds_1996
1997,13,Manchester Utd,0.0,0.0,Sheffield Weds,6.0,1.0,0,Gerald Ashby,0,0,0,0,2267,Manchester Utd,Sheffield Weds,Manchester Utd,Sheffield Weds,Manchester_Utd_Sheffield_Weds,Manchester Utd_Sheffield Weds_1997
1997,29,Sheffield Weds,0.0,0.0,Manchester Utd,2.0,0.0,0,Peter Jones,0,0,0,0,2421,Sheffield Weds,Manchester Utd,Sheffield Weds,Manchester Utd,Manchester_Utd_Sheffield_Weds,Manchester Utd_Sheffield Weds_1997
1998,14,Sheffield Weds,0.0,0.0,Manchester Utd,3.0,1.0,0,David Elleray,0,0,0,0,2657,Sheffield Weds,Manchester Utd,Sheffield Weds,Manchester Utd,Manchester_Utd_Sheffield_Weds,Manchester Utd_Sheffield Weds_1998
1998,34,Manchester Utd,0.0,0.0,Sheffield Weds,3.0,0.0,0,Neale Barry,0,0,0,0,2851,Manchester Utd,Sheffield Weds,Manchester Utd,Sheffield Weds,Manchester_Utd_Sheffield_Weds,Manchester Utd_Sheffield Weds_1998
1999,2,Manchester Utd,0.0,0.0,Sheffield Weds,4.0,0.0,0,Mike Reed,0,0,0,0,2922,Manchester Utd,Sheffield Weds,Manchester Utd,Sheffield Weds,Manchester_Utd_Sheffield_Weds,Manchester Utd_Sheffield Weds_1999
1999,16,Sheffield Weds,0.0,0.0,Manchester Utd,0.0,1.0,0,Steve Dunn,0,0,0,0,3132,Manchester Utd,Sheffield Weds,Sheffield Weds,Manchester Utd,Manchester_Utd_Sheffield_Weds,Manchester Utd_Sheffield Weds_1999
