season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,5,Manchester Utd,2.9,1.1,Everton,4.0,0.0,2017-09-17,Andre Marriner,Old Trafford,Sun,16:00,"75,042",53,Manchester Utd,Everton,Manchester Utd,Everton,Everton_Manchester_Utd,Everton_Manchester Utd_2017
2017,22,Everton,1.2,1.4,Manchester Utd,0.0,2.0,2018-01-01,Andre Marriner,Goodison Park,Mon,17:30,"39,188",234,Manchester Utd,Everton,Everton,Manchester Utd,Everton_Manchester_Utd,Everton_Manchester Utd_2017
2018,10,Manchester Utd,2.3,1.8,Everton,2.0,1.0,2018-10-28,Jonathan Moss,Old Trafford,Sun,16:00,"74,525",107,Manchester Utd,Everton,Manchester Utd,Everton,Everton_Manchester_Utd,Everton_Manchester Utd_2018
2018,35,Everton,1.6,0.3,Manchester Utd,4.0,0.0,2019-04-21,Paul Tierney,Goodison Park,Sun,13:30,"39,395",381,Everton,Manchester Utd,Everton,Manchester Utd,Everton_Manchester_Utd,Everton_Manchester Utd_2018
2019,17,Manchester Utd,1.4,0.3,Everton,1.0,1.0,2019-12-15,Michael Oliver,Old Trafford,Sun,14:00,"63,328",182,draw,draw,Manchester Utd,Everton,Everton_Manchester_Utd,Everton_Manchester Utd_2019
2019,28,Everton,2.1,1.1,Manchester Utd,1.0,1.0,2020-03-01,Chris Kavanagh,Goodison Park,Sun,14:00,"39,374",305,draw,draw,Everton,Manchester Utd,Everton_Manchester_Utd,Everton_Manchester Utd_2019
2020,8,Everton,0.4,1.5,Manchester Utd,1.0,3.0,2020-11-07,Paul Tierney,Goodison Park,Sat,12:30,0,77,Manchester Utd,Everton,Everton,Manchester Utd,Everton_Manchester_Utd,Everton_Manchester Utd_2020
2020,23,Manchester Utd,1.8,1.5,Everton,3.0,3.0,2021-02-06,Jonathan Moss,Old Trafford,Sat,20:00,0,249,draw,draw,Manchester Utd,Everton,Everton_Manchester_Utd,Everton_Manchester Utd_2020
2021,7,Manchester Utd,1.0,1.3,Everton,1.0,1.0,2021-10-02,Michael Oliver,Old Trafford,Sat,12:30,"73,128",66,draw,draw,Manchester Utd,Everton,Everton_Manchester_Utd,Everton_Manchester Utd_2021
2021,32,Everton,0.4,0.8,Manchester Utd,1.0,0.0,2022-04-09,Jonathan Moss,Goodison Park,Sat,12:30,"39,080",349,Everton,Manchester Utd,Everton,Manchester Utd,Everton_Manchester_Utd,Everton_Manchester Utd_2021
2022,10,Everton,0.6,1.4,Manchester Utd,1.0,2.0,2022-10-09,David Coote,Goodison Park,Sun,19:00,"39,258",93,Manchester Utd,Everton,Everton,Manchester Utd,Everton_Manchester_Utd,Everton_Manchester Utd_2022
