season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2001,14,Bolton,0.0,0.0,Fulham,0.0,0.0,0,Mike Dean,0,0,0,0,3789,draw,draw,Bolton,Fulham,Bolton_Fulham,Bolton_Fulham_2001
2001,35,Fulham,0.0,0.0,Bolton,3.0,0.0,0,Paul Durkin,0,0,0,0,4021,Fulham,Bolton,Fulham,Bolton,Bolton_Fulham,Bolton_Fulham_2001
2002,1,Fulham,0.0,0.0,Bolton,4.0,1.0,0,Alan Wiley,0,0,0,0,4049,Fulham,Bolton,Fulham,Bolton,Bolton_Fulham,Bolton_Fulham_2002
2002,23,Bolton,0.0,0.0,Fulham,0.0,0.0,0,Alan Wiley,0,0,0,0,4263,draw,draw,Bolton,Fulham,Bolton_Fulham,Bolton_Fulham_2002
2003,15,Fulham,0.0,0.0,Bolton,2.0,1.0,0,Andy D'Urso,0,0,0,0,4573,Fulham,Bolton,Fulham,Bolton,Bolton_Fulham,Bolton_Fulham_2003
2003,38,Bolton,0.0,0.0,Fulham,0.0,2.0,0,Graham Barber,0,0,0,0,4797,Fulham,Bolton,Bolton,Fulham,Bolton_Fulham,Bolton_Fulham_2003
2004,2,Fulham,0.0,0.0,Bolton,2.0,0.0,0,Rob Styles,0,0,0,0,4822,Fulham,Bolton,Fulham,Bolton,Bolton_Fulham,Bolton_Fulham_2004
2004,32,Bolton,0.0,0.0,Fulham,3.0,1.0,0,Dermot Gallagher,0,0,0,0,5120,Bolton,Fulham,Bolton,Fulham,Bolton_Fulham,Bolton_Fulham_2004
2005,14,Fulham,0.0,0.0,Bolton,2.0,1.0,0,Graham Poll,0,0,0,0,5317,Fulham,Bolton,Fulham,Bolton,Bolton_Fulham,Bolton_Fulham_2005
2005,27,Bolton,0.0,0.0,Fulham,2.0,1.0,0,Phil Dowd,0,0,0,0,5451,Bolton,Fulham,Bolton,Fulham,Bolton_Fulham,Bolton_Fulham_2005
2006,2,Fulham,0.0,0.0,Bolton,1.0,1.0,0,Alan Wiley,0,0,0,0,5579,draw,draw,Fulham,Bolton,Bolton_Fulham,Bolton_Fulham_2006
2006,27,Bolton,0.0,0.0,Fulham,2.0,1.0,0,Howard Webb,0,0,0,0,5831,Bolton,Fulham,Bolton,Fulham,Bolton_Fulham,Bolton_Fulham_2006
2007,2,Fulham,0.0,0.0,Bolton,2.0,1.0,0,Lee Probert,0,0,0,0,5959,Fulham,Bolton,Fulham,Bolton,Bolton_Fulham,Bolton_Fulham_2007
2007,24,Bolton,0.0,0.0,Fulham,0.0,0.0,0,Mark Clattenburg,0,0,0,0,6177,draw,draw,Bolton,Fulham,Bolton_Fulham,Bolton_Fulham_2007
2008,4,Fulham,0.0,0.0,Bolton,2.0,1.0,0,Steve Tanner,0,0,0,0,6357,Fulham,Bolton,Fulham,Bolton,Bolton_Fulham,Bolton_Fulham_2008
2008,29,Bolton,0.0,0.0,Fulham,1.0,3.0,0,Chris Foy,0,0,0,0,6607,Fulham,Bolton,Bolton,Fulham,Bolton_Fulham,Bolton_Fulham_2008
2009,14,Fulham,0.0,0.0,Bolton,1.0,1.0,0,Stephen Bennett,0,0,0,0,6837,draw,draw,Fulham,Bolton,Bolton_Fulham,Bolton_Fulham_2009
2009,25,Bolton,0.0,0.0,Fulham,0.0,0.0,0,Mark Clattenburg,0,0,0,0,6942,draw,draw,Bolton,Fulham,Bolton_Fulham,Bolton_Fulham_2009
2010,1,Bolton,0.0,0.0,Fulham,0.0,0.0,0,Stuart Attwell,0,0,0,0,7090,draw,draw,Bolton,Fulham,Bolton_Fulham,Bolton_Fulham_2010
2010,33,Fulham,0.0,0.0,Bolton,3.0,0.0,0,Anthony Taylor,0,0,0,0,7424,Fulham,Bolton,Fulham,Bolton,Bolton_Fulham,Bolton_Fulham_2010
2011,16,Fulham,0.0,0.0,Bolton,2.0,0.0,0,Chris Foy,0,0,0,0,7620,Fulham,Bolton,Fulham,Bolton,Bolton_Fulham,Bolton_Fulham_2011
2011,32,Bolton,0.0,0.0,Fulham,0.0,3.0,0,Mike Dean,0,0,0,0,7780,Fulham,Bolton,Bolton,Fulham,Bolton_Fulham,Bolton_Fulham_2011
