season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,12,Watford,1.0,1.6,West Ham,2.0,0.0,2017-11-19,Andre Marriner,Vicarage Road Stadium,Sun,16:00,"20,018",129,Watford,West Ham,Watford,West Ham,Watford_West_Ham,Watford_West Ham_2017
2017,27,West Ham,1.5,0.6,Watford,2.0,0.0,2018-02-10,Graham Scott,London Stadium,Sat,15:00,"56,197",291,West Ham,Watford,West Ham,Watford,Watford_West_Ham,Watford_West Ham_2017
2018,18,West Ham,2.0,2.3,Watford,0.0,2.0,2018-12-22,Lee Mason,London Stadium,Sat,15:00,"56,833",191,Watford,West Ham,West Ham,Watford,Watford_West_Ham,Watford_West Ham_2018
2018,38,Watford,2.2,3.1,West Ham,1.0,4.0,2019-05-12,Chris Kavanagh,Vicarage Road Stadium,Sun,15:00,"20,067",424,West Ham,Watford,Watford,West Ham,Watford_West_Ham,Watford_West Ham_2018
2019,3,Watford,2.3,3.5,West Ham,1.0,3.0,2019-08-24,Chris Kavanagh,Vicarage Road Stadium,Sat,15:00,"20,035",26,West Ham,Watford,Watford,West Ham,Watford_West_Ham,Watford_West Ham_2019
2019,36,West Ham,0.9,1.5,Watford,3.0,1.0,2020-07-17,Martin Atkinson,London Stadium,Fri,20:00,0,396,West Ham,Watford,West Ham,Watford,Watford_West_Ham,Watford_West Ham_2019
2021,20,Watford,1.6,3.6,West Ham,1.0,4.0,2021-12-28,Darren England,Vicarage Road Stadium,Tue,15:00,"20,073",197,West Ham,Watford,Watford,West Ham,Watford_West_Ham,Watford_West Ham_2021
2021,24,West Ham,0.8,0.3,Watford,1.0,0.0,2022-02-08,Martin Atkinson,London Stadium,Tue,19:45,"59,581",242,West Ham,Watford,West Ham,Watford,Watford_West_Ham,Watford_West Ham_2021
1999,7,West Ham,0.0,0.0,Watford,1.0,0.0,0,Dermot Gallagher,0,0,0,0,2962,West Ham,Watford,West Ham,Watford,Watford_West_Ham,Watford_West Ham_1999
1999,27,Watford,0.0,0.0,West Ham,1.0,2.0,0,Mike Reed,0,0,0,0,3167,West Ham,Watford,Watford,West Ham,Watford_West_Ham,Watford_West Ham_1999
2006,2,Watford,0.0,0.0,West Ham,1.0,1.0,0,Martin Atkinson,0,0,0,0,5576,draw,draw,Watford,West Ham,Watford_West_Ham,Watford_West Ham_2006
2006,27,West Ham,0.0,0.0,Watford,0.0,1.0,0,Alan Wiley,0,0,0,0,5826,Watford,West Ham,West Ham,Watford,Watford_West_Ham,Watford_West Ham_2006
2015,11,Watford,0.0,0.0,West Ham,2.0,0.0,0,Keith Stroud,0,0,0,0,9092,Watford,West Ham,Watford,West Ham,Watford_West_Ham,Watford_West Ham_2015
2015,30,West Ham,0.0,0.0,Watford,3.0,1.0,0,Mike Dean,0,0,0,0,9321,West Ham,Watford,West Ham,Watford,Watford_West_Ham,Watford_West Ham_2015
