season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2002,13,Bolton,0.0,0.0,West Brom,1.0,1.0,0,Mike Riley,0,0,0,0,4165,draw,draw,Bolton,West Brom,Bolton_West_Brom,Bolton_West Brom_2002
2002,27,West Brom,0.0,0.0,Bolton,1.0,1.0,0,David Elleray,0,0,0,0,4307,draw,draw,West Brom,Bolton,Bolton_West_Brom,Bolton_West Brom_2002
2004,8,West Brom,0.0,0.0,Bolton,2.0,1.0,0,Mark Clattenburg,0,0,0,0,4879,West Brom,Bolton,West Brom,Bolton,Bolton_West_Brom,Bolton_West Brom_2004
2004,21,Bolton,0.0,0.0,West Brom,1.0,1.0,0,Mike Dean,0,0,0,0,5010,draw,draw,Bolton,West Brom,Bolton_West_Brom,Bolton_West Brom_2004
2005,10,Bolton,0.0,0.0,West Brom,2.0,0.0,0,Mike Dean,0,0,0,0,5278,Bolton,West Brom,Bolton,West Brom,Bolton_West_Brom,Bolton_West Brom_2005
2005,35,West Brom,0.0,0.0,Bolton,0.0,0.0,0,Dermot Gallagher,0,0,0,0,5527,draw,draw,West Brom,Bolton,Bolton_West_Brom,Bolton_West Brom_2005
2008,3,Bolton,0.0,0.0,West Brom,0.0,0.0,0,Keith Stroud,0,0,0,0,6346,draw,draw,Bolton,West Brom,Bolton_West_Brom,Bolton_West Brom_2008
2008,30,West Brom,0.0,0.0,Bolton,1.0,1.0,0,Howard Webb,0,0,0,0,6621,draw,draw,West Brom,Bolton,Bolton_West_Brom,Bolton_West Brom_2008
2010,7,West Brom,0.0,0.0,Bolton,1.0,1.0,0,Peter Walton,0,0,0,0,7146,draw,draw,West Brom,Bolton,Bolton_West_Brom,Bolton_West Brom_2010
2010,19,Bolton,0.0,0.0,West Brom,2.0,0.0,0,Howard Webb,0,0,0,0,7258,Bolton,West Brom,Bolton,West Brom,Bolton_West_Brom,Bolton_West Brom_2010
2011,12,West Brom,0.0,0.0,Bolton,2.0,1.0,0,Neil Swarbrick,0,0,0,0,7575,West Brom,Bolton,West Brom,Bolton,Bolton_West_Brom,Bolton_West Brom_2011
2011,37,Bolton,0.0,0.0,West Brom,2.0,2.0,0,Kevin Friend,0,0,0,0,7832,draw,draw,Bolton,West Brom,Bolton_West_Brom,Bolton_West Brom_2011
