season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2020,1,Liverpool,2.7,0.3,Leeds United,4.0,3.0,2020-09-12,Michael Oliver,Anfield,Sat,17:30,0,2,Liverpool,Leeds United,Liverpool,Leeds United,Leeds_United_Liverpool,Leeds United_Liverpool_2020
2020,32,Leeds United,2.3,1.4,Liverpool,1.0,1.0,2021-04-19,Anthony Taylor,Elland Road,Mon,20:00,0,362,draw,draw,Leeds United,Liverpool,Leeds_United_Liverpool,Leeds United_Liverpool_2020
2021,4,Leeds United,1.2,4.3,Liverpool,0.0,3.0,2021-09-12,Craig Pawson,Elland Road,Sun,16:30,"36,507",41,Liverpool,Leeds United,Leeds United,Liverpool,Leeds_United_Liverpool,Leeds United_Liverpool_2021
2021,19,Liverpool,5.9,0.2,Leeds United,6.0,0.0,2022-02-23,Michael Oliver,Anfield,Wed,19:45,"53,018",279,Liverpool,Leeds United,Liverpool,Leeds United,Leeds_United_Liverpool,Leeds United_Liverpool_2021
2022,14,Liverpool,1.7,1.8,Leeds United,1.0,2.0,2022-10-29,Michael Oliver,Anfield,Sat,19:45,"53,274",135,Leeds United,Liverpool,Liverpool,Leeds United,Leeds_United_Liverpool,Leeds United_Liverpool_2022
2022,31,Leeds United,1.4,2.7,Liverpool,1.0,6.0,2023-04-17,Craig Pawson,Elland Road,Mon,20:00,"36,657",345,Liverpool,Leeds United,Leeds United,Liverpool,Leeds_United_Liverpool,Leeds United_Liverpool_2022
1992,5,Leeds United,0.0,0.0,Liverpool,2.0,2.0,0,Roger Dilkes,0,0,0,0,52,draw,draw,Leeds United,Liverpool,Leeds_United_Liverpool,Leeds United_Liverpool_1992
1992,25,Liverpool,0.0,0.0,Leeds United,2.0,0.0,0,Mike Reed,0,0,0,0,425,Liverpool,Leeds United,Liverpool,Leeds United,Leeds_United_Liverpool,Leeds United_Liverpool_1992
1993,5,Liverpool,0.0,0.0,Leeds United,2.0,0.0,0,Robbie Hart,0,0,0,0,508,Liverpool,Leeds United,Liverpool,Leeds United,Leeds_United_Liverpool,Leeds United_Liverpool_1993
1993,30,Leeds United,0.0,0.0,Liverpool,2.0,0.0,0,Graham Poll,0,0,0,0,770,Leeds United,Liverpool,Leeds United,Liverpool,Leeds_United_Liverpool,Leeds United_Liverpool_1993
1994,22,Leeds United,0.0,0.0,Liverpool,0.0,2.0,0,Alan Wilkie,0,0,0,0,1160,Liverpool,Leeds United,Leeds United,Liverpool,Leeds_United_Liverpool,Leeds United_Liverpool_1994
1994,37,Liverpool,0.0,0.0,Leeds United,0.0,1.0,0,Keith Burge,0,0,0,0,1313,Leeds United,Liverpool,Liverpool,Leeds United,Leeds_United_Liverpool,Leeds United_Liverpool_1994
1995,2,Leeds United,0.0,0.0,Liverpool,1.0,0.0,0,David Elleray,0,0,0,0,1396,Leeds United,Liverpool,Leeds United,Liverpool,Leeds_United_Liverpool,Leeds United_Liverpool_1995
1995,24,Liverpool,0.0,0.0,Leeds United,5.0,0.0,0,Paul Durkin,0,0,0,0,1611,Liverpool,Leeds United,Liverpool,Leeds United,Leeds_United_Liverpool,Leeds United_Liverpool_1995
1996,13,Leeds United,0.0,0.0,Liverpool,0.0,2.0,0,Peter Jones,0,0,0,0,1889,Liverpool,Leeds United,Leeds United,Liverpool,Leeds_United_Liverpool,Leeds United_Liverpool_1996
1996,29,Liverpool,0.0,0.0,Leeds United,4.0,0.0,0,Alan Wilkie,0,0,0,0,2015,Liverpool,Leeds United,Liverpool,Leeds United,Leeds_United_Liverpool,Leeds United_Liverpool_1996
1997,4,Leeds United,0.0,0.0,Liverpool,0.0,2.0,0,Alan Wilkie,0,0,0,0,2174,Liverpool,Leeds United,Leeds United,Liverpool,Leeds_United_Liverpool,Leeds United_Liverpool_1997
1997,20,Liverpool,0.0,0.0,Leeds United,3.0,1.0,0,Stephen Lodge,0,0,0,0,2342,Liverpool,Leeds United,Liverpool,Leeds United,Leeds_United_Liverpool,Leeds United_Liverpool_1997
1998,13,Liverpool,0.0,0.0,Leeds United,1.0,3.0,0,Dermot Gallagher,0,0,0,0,2647,Leeds United,Liverpool,Liverpool,Leeds United,Leeds_United_Liverpool,Leeds United_Liverpool_1998
1998,33,Leeds United,0.0,0.0,Liverpool,0.0,0.0,0,Peter Jones,0,0,0,0,2846,draw,draw,Leeds United,Liverpool,Leeds_United_Liverpool,Leeds United_Liverpool_1998
1999,5,Leeds United,0.0,0.0,Liverpool,1.0,2.0,0,David Elleray,0,0,0,0,2944,Liverpool,Leeds United,Leeds United,Liverpool,Leeds_United_Liverpool,Leeds United_Liverpool_1999
