season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2001,8,Bolton,0.0,0.0,Sunderland,0.0,2.0,0,David Elleray,0,0,0,0,3728,Sunderland,Bolton,Bolton,Sunderland,Bolton_Sunderland,Bolton_Sunderland_2001
2001,29,Sunderland,0.0,0.0,Bolton,1.0,0.0,0,Graham Poll,0,0,0,0,3947,Sunderland,Bolton,Sunderland,Bolton,Bolton_Sunderland,Bolton_Sunderland_2001
2002,11,Bolton,0.0,0.0,Sunderland,1.0,1.0,0,Eddie Wolstenholme,0,0,0,0,4154,draw,draw,Bolton,Sunderland,Bolton_Sunderland,Bolton_Sunderland_2002
2002,30,Sunderland,0.0,0.0,Bolton,0.0,2.0,0,Jeff Winter,0,0,0,0,4337,Bolton,Sunderland,Sunderland,Bolton,Bolton_Sunderland,Bolton_Sunderland_2002
2005,18,Sunderland,0.0,0.0,Bolton,0.0,0.0,0,Martin Atkinson,0,0,0,0,5362,draw,draw,Sunderland,Bolton,Bolton_Sunderland,Bolton_Sunderland_2005
2005,30,Bolton,0.0,0.0,Sunderland,2.0,0.0,0,Phil Dowd,0,0,0,0,5478,Bolton,Sunderland,Bolton,Sunderland,Bolton_Sunderland,Bolton_Sunderland_2005
2007,20,Sunderland,0.0,0.0,Bolton,3.0,1.0,0,Phil Dowd,0,0,0,0,6137,Sunderland,Bolton,Sunderland,Bolton,Bolton_Sunderland,Bolton_Sunderland_2007
2007,37,Bolton,0.0,0.0,Sunderland,2.0,0.0,0,Martin Atkinson,0,0,0,0,6308,Bolton,Sunderland,Bolton,Sunderland,Bolton_Sunderland,Bolton_Sunderland_2007
2008,15,Sunderland,0.0,0.0,Bolton,1.0,4.0,0,Chris Foy,0,0,0,0,6466,Bolton,Sunderland,Sunderland,Bolton,Bolton_Sunderland,Bolton_Sunderland_2008
2008,36,Bolton,0.0,0.0,Sunderland,0.0,0.0,0,Rob Styles,0,0,0,0,6680,draw,draw,Bolton,Sunderland,Bolton_Sunderland,Bolton_Sunderland_2008
2009,1,Bolton,0.0,0.0,Sunderland,0.0,1.0,0,Andre Marriner,0,0,0,0,6711,Sunderland,Bolton,Bolton,Sunderland,Bolton_Sunderland,Bolton_Sunderland_2009
2009,21,Sunderland,0.0,0.0,Bolton,4.0,0.0,0,Stephen Bennett,0,0,0,0,6984,Sunderland,Bolton,Sunderland,Bolton,Bolton_Sunderland,Bolton_Sunderland_2009
2010,18,Sunderland,0.0,0.0,Bolton,1.0,0.0,0,Chris Foy,0,0,0,0,7256,Sunderland,Bolton,Sunderland,Bolton,Bolton_Sunderland,Bolton_Sunderland_2010
2010,36,Bolton,0.0,0.0,Sunderland,1.0,2.0,0,Kevin Friend,0,0,0,0,7438,Sunderland,Bolton,Bolton,Sunderland,Bolton_Sunderland,Bolton_Sunderland_2010
2011,9,Bolton,0.0,0.0,Sunderland,0.0,2.0,0,Mike Jones,0,0,0,0,7546,Sunderland,Bolton,Bolton,Sunderland,Bolton_Sunderland,Bolton_Sunderland_2011
2011,36,Sunderland,0.0,0.0,Bolton,2.0,2.0,0,Lee Probert,0,0,0,0,7814,draw,draw,Sunderland,Bolton,Bolton_Sunderland,Bolton_Sunderland_2011
