season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2001,8,Charlton Ath,0.0,0.0,Leicester City,2.0,0.0,0,Mike Dean,0,0,0,0,3727,Charlton Ath,Leicester City,Charlton Ath,Leicester City,Charlton_Ath_Leicester_City,Charlton Ath_Leicester City_2001
2001,29,Leicester City,0.0,0.0,Charlton Ath,1.0,1.0,0,Clive Wilkes,0,0,0,0,3954,draw,draw,Leicester City,Charlton Ath,Charlton_Ath_Leicester_City,Charlton Ath_Leicester City_2001
