season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,7,Newcastle Utd,0.3,1.3,Liverpool,1.0,1.0,2017-10-01,Craig Pawson,St. James' Park,Sun,16:30,"52,303",75,draw,draw,Newcastle Utd,Liverpool,Liverpool_Newcastle_Utd,Liverpool_Newcastle Utd_2017
2017,29,Liverpool,1.5,0.3,Newcastle Utd,2.0,0.0,2018-03-03,Graham Scott,Anfield,Sat,17:30,"53,287",315,Liverpool,Newcastle Utd,Liverpool,Newcastle Utd,Liverpool_Newcastle_Utd,Liverpool_Newcastle Utd_2017
2018,19,Liverpool,2.9,0.5,Newcastle Utd,4.0,0.0,2018-12-26,Graham Scott,Anfield,Wed,15:00,"53,318",201,Liverpool,Newcastle Utd,Liverpool,Newcastle Utd,Liverpool_Newcastle_Utd,Liverpool_Newcastle Utd_2018
2018,37,Newcastle Utd,1.4,1.2,Liverpool,2.0,3.0,2019-05-04,Andre Marriner,St. James' Park,Sat,19:45,"52,206",409,Liverpool,Newcastle Utd,Newcastle Utd,Liverpool,Liverpool_Newcastle_Utd,Liverpool_Newcastle Utd_2018
2019,5,Liverpool,3.0,0.3,Newcastle Utd,3.0,1.0,2019-09-14,Andre Marriner,Anfield,Sat,12:30,"51,430",44,Liverpool,Newcastle Utd,Liverpool,Newcastle Utd,Liverpool_Newcastle_Utd,Liverpool_Newcastle Utd_2019
2019,38,Newcastle Utd,0.1,0.6,Liverpool,1.0,3.0,2020-07-26,Anthony Taylor,St. James' Park,Sun,16:00,0,417,Liverpool,Newcastle Utd,Newcastle Utd,Liverpool,Liverpool_Newcastle_Utd,Liverpool_Newcastle Utd_2019
2020,16,Newcastle Utd,0.5,1.4,Liverpool,0.0,0.0,2020-12-30,Paul Tierney,St. James' Park,Wed,20:00,0,169,draw,draw,Newcastle Utd,Liverpool,Liverpool_Newcastle_Utd,Liverpool_Newcastle Utd_2020
2020,33,Liverpool,2.4,1.0,Newcastle Utd,1.0,1.0,2021-04-24,Andre Marriner,Anfield,Sat,12:30,0,371,draw,draw,Liverpool,Newcastle Utd,Liverpool_Newcastle_Utd,Liverpool_Newcastle Utd_2020
2021,17,Liverpool,2.7,0.3,Newcastle Utd,3.0,1.0,2021-12-16,Mike Dean,Anfield,Thu,20:00,"52,951",180,Liverpool,Newcastle Utd,Liverpool,Newcastle Utd,Liverpool_Newcastle_Utd,Liverpool_Newcastle Utd_2021
2021,35,Newcastle Utd,0.2,2.3,Liverpool,0.0,1.0,2022-04-30,Andre Marriner,St. James' Park,Sat,12:30,"52,281",389,Liverpool,Newcastle Utd,Newcastle Utd,Liverpool,Liverpool_Newcastle_Utd,Liverpool_Newcastle Utd_2021
2022,5,Liverpool,1.5,0.7,Newcastle Utd,2.0,1.0,2022-08-31,Andre Marriner,Anfield,Wed,20:00,"53,316",52,Liverpool,Newcastle Utd,Liverpool,Newcastle Utd,Liverpool_Newcastle_Utd,Liverpool_Newcastle Utd_2022
2022,24,Newcastle Utd,2.0,1.9,Liverpool,0.0,2.0,2023-02-18,Anthony Taylor,St James' Park,Sat,17:30,"52,758",254,Liverpool,Newcastle Utd,Newcastle Utd,Liverpool,Liverpool_Newcastle_Utd,Liverpool_Newcastle Utd_2022
1993,15,Newcastle Utd,0.0,0.0,Liverpool,3.0,0.0,0,Gerald Ashby,0,0,0,0,626,Newcastle Utd,Liverpool,Newcastle Utd,Liverpool,Liverpool_Newcastle_Utd,Liverpool_Newcastle Utd_1993
1993,39,Liverpool,0.0,0.0,Newcastle Utd,0.0,2.0,0,Philip Don,0,0,0,0,871,Newcastle Utd,Liverpool,Liverpool,Newcastle Utd,Liverpool_Newcastle_Utd,Liverpool_Newcastle Utd_1993
1994,7,Newcastle Utd,0.0,0.0,Liverpool,1.0,1.0,0,Philip Don,0,0,0,0,989,draw,draw,Newcastle Utd,Liverpool,Liverpool_Newcastle_Utd,Liverpool_Newcastle Utd_1994
1994,32,Liverpool,0.0,0.0,Newcastle Utd,2.0,0.0,0,Peter Jones,0,0,0,0,1249,Liverpool,Newcastle Utd,Liverpool,Newcastle Utd,Liverpool_Newcastle_Utd,Liverpool_Newcastle Utd_1994
1995,12,Newcastle Utd,0.0,0.0,Liverpool,2.0,1.0,0,Mike Reed,0,0,0,0,1498,Newcastle Utd,Liverpool,Newcastle Utd,Liverpool,Liverpool_Newcastle_Utd,Liverpool_Newcastle Utd_1995
1995,33,Liverpool,0.0,0.0,Newcastle Utd,4.0,3.0,0,Mike Reed,0,0,0,0,1706,Liverpool,Newcastle Utd,Liverpool,Newcastle Utd,Liverpool_Newcastle_Utd,Liverpool_Newcastle Utd_1995
1996,18,Newcastle Utd,0.0,0.0,Liverpool,1.0,1.0,0,Paul Durkin,0,0,0,0,1945,draw,draw,Newcastle Utd,Liverpool,Liverpool_Newcastle_Utd,Liverpool_Newcastle Utd_1996
1996,30,Liverpool,0.0,0.0,Newcastle Utd,4.0,3.0,0,David Elleray,0,0,0,0,2048,Liverpool,Newcastle Utd,Liverpool,Newcastle Utd,Liverpool_Newcastle_Utd,Liverpool_Newcastle Utd_1996
1997,21,Newcastle Utd,0.0,0.0,Liverpool,1.0,2.0,0,Gerald Ashby,0,0,0,0,2346,Liverpool,Newcastle Utd,Newcastle Utd,Liverpool,Liverpool_Newcastle_Utd,Liverpool_Newcastle Utd_1997
1997,5,Liverpool,0.0,0.0,Newcastle Utd,1.0,0.0,0,Graham Barber,0,0,0,0,2374,Liverpool,Newcastle Utd,Liverpool,Newcastle Utd,Liverpool_Newcastle_Utd,Liverpool_Newcastle Utd_1997
