season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2020,7,Fulham,1.5,0.5,West Brom,2.0,0.0,2020-11-02,Simon Hooper,Craven Cottage,Mon,17:30,0,72,Fulham,West Brom,Fulham,West Brom,Fulham_West_Brom,Fulham_West Brom_2020
2020,21,West Brom,1.0,1.3,Fulham,2.0,2.0,2021-01-30,Anthony Taylor,The Hawthorns,Sat,15:00,0,226,draw,draw,West Brom,Fulham,Fulham_West_Brom,Fulham_West Brom_2020
2002,4,West Brom,0.0,0.0,Fulham,1.0,0.0,0,Rob Styles,0,0,0,0,4078,West Brom,Fulham,West Brom,Fulham,Fulham_West_Brom,Fulham_West Brom_2002
2002,22,Fulham,0.0,0.0,West Brom,3.0,0.0,0,Uriah Rennie,0,0,0,0,4314,Fulham,West Brom,Fulham,West Brom,Fulham_West_Brom,Fulham_West Brom_2002
2004,6,West Brom,0.0,0.0,Fulham,1.0,1.0,0,Mike Dean,0,0,0,0,4855,draw,draw,West Brom,Fulham,Fulham_West_Brom,Fulham_West Brom_2004
2004,23,Fulham,0.0,0.0,West Brom,1.0,0.0,0,Peter Walton,0,0,0,0,5035,Fulham,West Brom,Fulham,West Brom,Fulham_West_Brom,Fulham_West Brom_2004
2005,15,West Brom,0.0,0.0,Fulham,0.0,0.0,0,Stephen Bennett,0,0,0,0,5326,draw,draw,West Brom,Fulham,Fulham_West_Brom,Fulham_West Brom_2005
2005,26,Fulham,0.0,0.0,West Brom,6.0,1.0,0,Graham Poll,0,0,0,0,5431,Fulham,West Brom,Fulham,West Brom,Fulham_West_Brom,Fulham_West Brom_2005
2008,7,West Brom,0.0,0.0,Fulham,1.0,0.0,0,Phil Dowd,0,0,0,0,6386,West Brom,Fulham,West Brom,Fulham,Fulham_West_Brom,Fulham_West Brom_2008
2008,26,Fulham,0.0,0.0,West Brom,2.0,0.0,0,Martin Atkinson,0,0,0,0,6583,Fulham,West Brom,Fulham,West Brom,Fulham_West_Brom,Fulham_West Brom_2008
2010,9,West Brom,0.0,0.0,Fulham,2.0,1.0,0,Kevin Friend,0,0,0,0,7170,West Brom,Fulham,West Brom,Fulham,Fulham_West_Brom,Fulham_West Brom_2010
2010,22,Fulham,0.0,0.0,West Brom,3.0,0.0,0,Martin Atkinson,0,0,0,0,7288,Fulham,West Brom,Fulham,West Brom,Fulham_West_Brom,Fulham_West Brom_2010
2011,6,West Brom,0.0,0.0,Fulham,0.0,0.0,0,Stuart Attwell,0,0,0,0,7517,draw,draw,West Brom,Fulham,Fulham_West_Brom,Fulham_West Brom_2011
2011,23,Fulham,0.0,0.0,West Brom,1.0,1.0,0,Mark Halsey,0,0,0,0,7692,draw,draw,Fulham,West Brom,Fulham_West_Brom,Fulham_West Brom_2011
2012,4,Fulham,0.0,0.0,West Brom,3.0,0.0,0,Roger East,0,0,0,0,7876,Fulham,West Brom,Fulham,West Brom,Fulham_West_Brom,Fulham_West Brom_2012
2012,21,West Brom,0.0,0.0,Fulham,1.0,2.0,0,Mike Dean,0,0,0,0,8047,Fulham,West Brom,West Brom,Fulham,Fulham_West_Brom,Fulham_West Brom_2012
2013,4,Fulham,0.0,0.0,West Brom,1.0,1.0,0,Lee Probert,0,0,0,0,8260,draw,draw,Fulham,West Brom,Fulham_West_Brom,Fulham_West Brom_2013
2013,27,West Brom,0.0,0.0,Fulham,1.0,1.0,0,Mike Dean,0,0,0,0,8489,draw,draw,West Brom,Fulham,Fulham_West_Brom,Fulham_West Brom_2013
