season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1992,19,Southampton,0.0,0.0,Coventry City,2.0,2.0,0,Bob Nixon,0,0,0,0,201,draw,draw,Southampton,Coventry City,Coventry_City_Southampton,Coventry City_Southampton_1992
1992,37,Coventry City,0.0,0.0,Southampton,2.0,0.0,0,Keith Cooper,0,0,0,0,383,Coventry City,Southampton,Coventry City,Southampton,Coventry_City_Southampton,Coventry City_Southampton_1992
1993,11,Coventry City,0.0,0.0,Southampton,1.0,1.0,0,Joe Worrall,0,0,0,0,578,draw,draw,Coventry City,Southampton,Coventry_City_Southampton,Coventry City_Southampton_1993
1993,26,Southampton,0.0,0.0,Coventry City,1.0,0.0,0,Philip Don,0,0,0,0,735,Southampton,Coventry City,Southampton,Coventry City,Coventry_City_Southampton,Coventry City_Southampton_1993
1994,7,Coventry City,0.0,0.0,Southampton,1.0,3.0,0,Kelvin Morton,0,0,0,0,993,Southampton,Coventry City,Coventry City,Southampton,Coventry_City_Southampton,Coventry City_Southampton_1994
1994,32,Southampton,0.0,0.0,Coventry City,0.0,0.0,0,Kelvin Morton,0,0,0,0,1245,draw,draw,Southampton,Coventry City,Coventry_City_Southampton,Coventry City_Southampton_1994
1995,22,Coventry City,0.0,0.0,Southampton,1.0,1.0,0,Keith Cooper,0,0,0,0,1593,draw,draw,Coventry City,Southampton,Coventry_City_Southampton,Coventry City_Southampton_1995
1995,32,Southampton,0.0,0.0,Coventry City,1.0,0.0,0,Stephen Lodge,0,0,0,0,1698,Southampton,Coventry City,Southampton,Coventry City,Coventry_City_Southampton,Coventry City_Southampton_1995
1996,9,Coventry City,0.0,0.0,Southampton,1.0,1.0,0,Paul Durkin,0,0,0,0,1854,draw,draw,Coventry City,Southampton,Coventry_City_Southampton,Coventry City_Southampton_1996
1996,35,Southampton,0.0,0.0,Coventry City,2.0,2.0,0,Peter Jones,0,0,0,0,2104,draw,draw,Southampton,Coventry City,Coventry_City_Southampton,Coventry City_Southampton_1996
1997,6,Coventry City,0.0,0.0,Southampton,1.0,0.0,0,Uriah Rennie,0,0,0,0,2194,Coventry City,Southampton,Coventry City,Southampton,Coventry_City_Southampton,Coventry City_Southampton_1997
1997,26,Southampton,0.0,0.0,Coventry City,1.0,2.0,0,Paul Alcock,0,0,0,0,2398,Coventry City,Southampton,Southampton,Coventry City,Coventry_City_Southampton,Coventry City_Southampton_1997
1998,10,Southampton,0.0,0.0,Coventry City,2.0,1.0,0,Rob Harris,0,0,0,0,2615,Southampton,Coventry City,Southampton,Coventry City,Coventry_City_Southampton,Coventry City_Southampton_1998
1998,32,Coventry City,0.0,0.0,Southampton,1.0,0.0,0,Uriah Rennie,0,0,0,0,2833,Coventry City,Southampton,Coventry City,Southampton,Coventry_City_Southampton,Coventry City_Southampton_1998
1999,1,Coventry City,0.0,0.0,Southampton,0.0,1.0,0,Peter Jones,0,0,0,0,2912,Southampton,Coventry City,Coventry City,Southampton,Coventry_City_Southampton,Coventry City_Southampton_1999
1999,17,Southampton,0.0,0.0,Coventry City,0.0,0.0,0,Jeff Winter,0,0,0,0,3063,draw,draw,Southampton,Coventry City,Coventry_City_Southampton,Coventry City_Southampton_1999
2000,2,Southampton,0.0,0.0,Coventry City,1.0,2.0,0,Paul Taylor,0,0,0,0,3300,Coventry City,Southampton,Southampton,Coventry City,Coventry_City_Southampton,Coventry City_Southampton_2000
2000,19,Coventry City,0.0,0.0,Southampton,1.0,1.0,0,Alan Wiley,0,0,0,0,3465,draw,draw,Coventry City,Southampton,Coventry_City_Southampton,Coventry City_Southampton_2000
