season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1992,11,QPR,0.0,0.0,Tottenham,4.0,1.0,0,Joe Worrall,0,0,0,0,118,QPR,Tottenham,QPR,Tottenham,QPR_Tottenham,QPR_Tottenham_1992
1992,31,Tottenham,0.0,0.0,QPR,3.0,2.0,0,David Elleray,0,0,0,0,322,Tottenham,QPR,Tottenham,QPR,QPR_Tottenham,QPR_Tottenham_1992
1993,17,QPR,0.0,0.0,Tottenham,1.0,1.0,0,David Elleray,0,0,0,0,640,draw,draw,QPR,Tottenham,QPR_Tottenham,QPR_Tottenham_1993
1993,42,Tottenham,0.0,0.0,QPR,1.0,2.0,0,Alan Gunn,0,0,0,0,919,QPR,Tottenham,Tottenham,QPR,QPR_Tottenham,QPR_Tottenham_1993
1994,9,Tottenham,0.0,0.0,QPR,1.0,1.0,0,Roger Dilkes,0,0,0,0,1016,draw,draw,Tottenham,QPR,QPR_Tottenham,QPR_Tottenham_1994
1994,41,QPR,0.0,0.0,Tottenham,2.0,1.0,0,Graham Poll,0,0,0,0,1363,QPR,Tottenham,QPR,Tottenham,QPR_Tottenham,QPR_Tottenham_1994
1995,7,QPR,0.0,0.0,Tottenham,2.0,3.0,0,David Elleray,0,0,0,0,1455,Tottenham,QPR,QPR,Tottenham,QPR_Tottenham,QPR_Tottenham_1995
1995,17,Tottenham,0.0,0.0,QPR,1.0,0.0,0,Keith Cooper,0,0,0,0,1547,Tottenham,QPR,Tottenham,QPR,QPR_Tottenham,QPR_Tottenham_1995
2011,10,Tottenham,0.0,0.0,QPR,3.0,1.0,0,Howard Webb,0,0,0,0,7563,Tottenham,QPR,Tottenham,QPR,QPR_Tottenham,QPR_Tottenham_2011
2011,35,QPR,0.0,0.0,Tottenham,1.0,0.0,0,Mark Clattenburg,0,0,0,0,7801,QPR,Tottenham,QPR,Tottenham,QPR_Tottenham,QPR_Tottenham_2011
2012,5,Tottenham,0.0,0.0,QPR,2.0,1.0,0,Phil Dowd,0,0,0,0,7893,Tottenham,QPR,Tottenham,QPR,QPR_Tottenham,QPR_Tottenham_2012
2012,22,QPR,0.0,0.0,Tottenham,0.0,0.0,0,Lee Probert,0,0,0,0,8060,draw,draw,QPR,Tottenham,QPR_Tottenham,QPR_Tottenham_2012
2014,2,Tottenham,0.0,0.0,QPR,4.0,0.0,0,Anthony Taylor,0,0,0,0,8622,Tottenham,QPR,Tottenham,QPR,QPR_Tottenham,QPR_Tottenham_2014
2014,27,QPR,0.0,0.0,Tottenham,1.0,2.0,0,Craig Pawson,0,0,0,0,8884,Tottenham,QPR,QPR,Tottenham,QPR_Tottenham,QPR_Tottenham_2014
