season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1992,2,Tottenham,0.0,0.0,Coventry City,0.0,2.0,0,Dermot Gallagher,0,0,0,0,20,Coventry City,Tottenham,Tottenham,Coventry City,Coventry_City_Tottenham,Coventry City_Tottenham_1992
1992,8,Coventry City,0.0,0.0,Tottenham,1.0,0.0,0,Martin Bodenham,0,0,0,0,85,Coventry City,Tottenham,Coventry City,Tottenham,Coventry_City_Tottenham,Coventry City_Tottenham_1992
1993,24,Tottenham,0.0,0.0,Coventry City,1.0,2.0,0,Terence Holbrook,0,0,0,0,708,Coventry City,Tottenham,Tottenham,Coventry City,Coventry_City_Tottenham,Coventry City_Tottenham_1993
1993,38,Coventry City,0.0,0.0,Tottenham,1.0,0.0,0,Mike Reed,0,0,0,0,861,Coventry City,Tottenham,Coventry City,Tottenham,Coventry_City_Tottenham,Coventry City_Tottenham_1993
1994,22,Coventry City,0.0,0.0,Tottenham,0.0,4.0,0,Gerald Ashby,0,0,0,0,1155,Tottenham,Coventry City,Coventry City,Tottenham,Coventry_City_Tottenham,Coventry City_Tottenham_1994
1994,37,Tottenham,0.0,0.0,Coventry City,1.0,3.0,0,Alan Wilkie,0,0,0,0,1372,Coventry City,Tottenham,Tottenham,Coventry City,Coventry_City_Tottenham,Coventry City_Tottenham_1994
1995,12,Coventry City,0.0,0.0,Tottenham,2.0,3.0,0,Jeff Winter,0,0,0,0,1501,Tottenham,Coventry City,Coventry City,Tottenham,Coventry_City_Tottenham,Coventry City_Tottenham_1995
1995,33,Tottenham,0.0,0.0,Coventry City,3.0,1.0,0,Robbie Hart,0,0,0,0,1703,Tottenham,Coventry City,Tottenham,Coventry City,Coventry_City_Tottenham,Coventry City_Tottenham_1995
1996,16,Coventry City,0.0,0.0,Tottenham,1.0,2.0,0,Gary Willard,0,0,0,0,1923,Tottenham,Coventry City,Coventry City,Tottenham,Coventry_City_Tottenham,Coventry City_Tottenham_1996
1996,38,Tottenham,0.0,0.0,Coventry City,1.0,2.0,0,Martin Bodenham,0,0,0,0,2143,Coventry City,Tottenham,Tottenham,Coventry City,Coventry_City_Tottenham,Coventry City_Tottenham_1996
1997,18,Coventry City,0.0,0.0,Tottenham,4.0,0.0,0,Steve Dunn,0,0,0,0,2314,Coventry City,Tottenham,Coventry City,Tottenham,Coventry_City_Tottenham,Coventry City_Tottenham_1997
1997,34,Tottenham,0.0,0.0,Coventry City,1.0,1.0,0,Mike Riley,0,0,0,0,2472,draw,draw,Tottenham,Coventry City,Coventry_City_Tottenham,Coventry City_Tottenham_1997
1998,19,Coventry City,0.0,0.0,Tottenham,1.0,1.0,0,Keith Burge,0,0,0,0,2714,draw,draw,Coventry City,Tottenham,Coventry_City_Tottenham,Coventry City_Tottenham_1998
1998,24,Tottenham,0.0,0.0,Coventry City,0.0,0.0,0,Stephen Lodge,0,0,0,0,2758,draw,draw,Tottenham,Coventry City,Coventry_City_Tottenham,Coventry City_Tottenham_1998
1999,8,Tottenham,0.0,0.0,Coventry City,3.0,2.0,0,Andy D'Urso,0,0,0,0,2981,Tottenham,Coventry City,Tottenham,Coventry City,Coventry_City_Tottenham,Coventry City_Tottenham_1999
1999,26,Coventry City,0.0,0.0,Tottenham,0.0,1.0,0,Paul Durkin,0,0,0,0,3161,Tottenham,Coventry City,Coventry City,Tottenham,Coventry_City_Tottenham,Coventry City_Tottenham_1999
2000,9,Coventry City,0.0,0.0,Tottenham,2.0,1.0,0,Peter Jones,0,0,0,0,3371,Coventry City,Tottenham,Coventry City,Tottenham,Coventry_City_Tottenham,Coventry City_Tottenham_2000
2000,30,Tottenham,0.0,0.0,Coventry City,3.0,0.0,0,Graham Poll,0,0,0,0,3572,Tottenham,Coventry City,Tottenham,Coventry City,Coventry_City_Tottenham,Coventry City_Tottenham_2000
