season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,20,Chelsea,2.1,0.5,Brighton,2.0,0.0,2017-12-26,Mike Dean,Stamford Bridge,Tue,15:00,"41,568",215,Chelsea,Brighton,Chelsea,Brighton,Brighton_Chelsea,Brighton_Chelsea_2017
2017,24,Brighton,0.8,1.3,Chelsea,0.0,4.0,2018-01-20,Jonathan Moss,The American Express Community Stadium,Sat,12:30,"30,600",254,Chelsea,Brighton,Brighton,Chelsea,Brighton_Chelsea,Brighton_Chelsea_2017
2018,17,Brighton,0.4,1.2,Chelsea,1.0,2.0,2018-12-16,Stuart Attwell,The American Express Community Stadium,Sun,13:30,"30,645",184,Chelsea,Brighton,Brighton,Chelsea,Brighton_Chelsea,Brighton_Chelsea_2018
2018,27,Chelsea,2.7,0.4,Brighton,3.0,0.0,2019-04-03,Graham Scott,Stamford Bridge,Wed,19:45,"38,593",350,Chelsea,Brighton,Chelsea,Brighton,Brighton_Chelsea,Brighton_Chelsea_2018
2019,7,Chelsea,3.7,0.6,Brighton,2.0,0.0,2019-09-28,Chris Kavanagh,Stamford Bridge,Sat,15:00,"40,683",67,Chelsea,Brighton,Chelsea,Brighton,Brighton_Chelsea,Brighton_Chelsea_2019
2019,21,Brighton,1.3,1.3,Chelsea,1.0,1.0,2020-01-01,Stuart Attwell,The American Express Community Stadium,Wed,12:30,"30,559",219,draw,draw,Brighton,Chelsea,Brighton_Chelsea,Brighton_Chelsea_2019
2020,1,Brighton,1.1,1.2,Chelsea,1.0,3.0,2020-09-14,Craig Pawson,The American Express Community Stadium,Mon,20:15,0,7,Chelsea,Brighton,Brighton,Chelsea,Brighton_Chelsea,Brighton_Chelsea_2020
2020,32,Chelsea,0.7,0.5,Brighton,0.0,0.0,2021-04-20,Stuart Attwell,Stamford Bridge,Tue,20:15,0,363,draw,draw,Chelsea,Brighton,Brighton_Chelsea,Brighton_Chelsea_2020
2021,20,Chelsea,0.7,0.9,Brighton,1.0,1.0,2021-12-29,Mike Dean,Stamford Bridge,Wed,19:30,"40,080",199,draw,draw,Chelsea,Brighton,Brighton_Chelsea,Brighton_Chelsea_2021
2021,24,Brighton,0.7,0.7,Chelsea,1.0,1.0,2022-01-18,Kevin Friend,The American Express Community Stadium,Tue,20:00,"30,880",224,draw,draw,Brighton,Chelsea,Brighton_Chelsea,Brighton_Chelsea_2021
2022,14,Brighton,2.4,1.4,Chelsea,4.0,1.0,2022-10-29,Andy Madley,The American Express Community Stadium,Sat,15:00,"31,746",132,Brighton,Chelsea,Brighton,Chelsea,Brighton_Chelsea,Brighton_Chelsea_2022
2022,31,Chelsea,0.5,2.9,Brighton,1.0,2.0,2023-04-15,Robert Jones,Stamford Bridge,Sat,15:00,"40,126",337,Brighton,Chelsea,Chelsea,Brighton,Brighton_Chelsea,Brighton_Chelsea_2022
