season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,7,Bournemouth,1.4,0.6,Leicester City,0.0,0.0,2017-09-30,Graham Scott,Vitality Stadium,Sat,15:00,"10,444",70,draw,draw,Bournemouth,Leicester City,Bournemouth_Leicester_City,Bournemouth_Leicester City_2017
2017,29,Leicester City,2.7,1.4,Bournemouth,1.0,1.0,2018-03-03,Lee Probert,King Power Stadium,Sat,15:00,"31,384",312,draw,draw,Leicester City,Bournemouth,Bournemouth_Leicester_City,Bournemouth_Leicester City_2017
2018,5,Bournemouth,2.3,2.3,Leicester City,4.0,2.0,2018-09-15,Craig Pawson,Vitality Stadium,Sat,15:00,"10,543",48,Bournemouth,Leicester City,Bournemouth,Leicester City,Bournemouth_Leicester_City,Bournemouth_Leicester City_2018
2018,32,Leicester City,1.3,0.8,Bournemouth,2.0,0.0,2019-03-30,Lee Mason,King Power Stadium,Sat,15:00,"31,530",339,Leicester City,Bournemouth,Leicester City,Bournemouth,Bournemouth_Leicester_City,Bournemouth_Leicester City_2018
2019,4,Leicester City,2.0,0.6,Bournemouth,3.0,1.0,2019-08-31,Peter Bankes,King Power Stadium,Sat,15:00,"31,613",36,Leicester City,Bournemouth,Leicester City,Bournemouth,Bournemouth_Leicester_City,Bournemouth_Leicester City_2019
2019,35,Bournemouth,2.5,1.5,Leicester City,4.0,1.0,2020-07-12,Stuart Attwell,Vitality Stadium,Sun,19:00,0,384,Bournemouth,Leicester City,Bournemouth,Leicester City,Bournemouth_Leicester_City,Bournemouth_Leicester City_2019
2022,10,Bournemouth,1.1,1.0,Leicester City,2.0,1.0,2022-10-08,Michael Salisbury,Vitality Stadium,Sat,15:00,"10,272",85,Bournemouth,Leicester City,Bournemouth,Leicester City,Bournemouth_Leicester_City,Bournemouth_Leicester City_2022
2022,30,Leicester City,0.7,2.0,Bournemouth,0.0,1.0,2023-04-08,David Coote,King Power Stadium,Sat,15:00,"32,094",328,Bournemouth,Leicester City,Leicester City,Bournemouth,Bournemouth_Leicester_City,Bournemouth_Leicester City_2022
2015,4,Bournemouth,0.0,0.0,Leicester City,1.0,1.0,0,Niel Swarbrick,0,0,0,0,9018,draw,draw,Bournemouth,Leicester City,Bournemouth_Leicester_City,Bournemouth_Leicester City_2015
2015,20,Leicester City,0.0,0.0,Bournemouth,0.0,0.0,0,Andre Marriner,0,0,0,0,9182,draw,draw,Leicester City,Bournemouth,Bournemouth_Leicester_City,Bournemouth_Leicester City_2015
