season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2003,10,Newcastle Utd,0.0,0.0,Portsmouth,3.0,0.0,0,Paul Durkin,0,0,0,0,4518,Newcastle Utd,Portsmouth,Newcastle Utd,Portsmouth,Newcastle_Utd_Portsmouth,Newcastle Utd_Portsmouth_2003
2003,27,Portsmouth,0.0,0.0,Newcastle Utd,1.0,1.0,0,Andy D'Urso,0,0,0,0,4691,draw,draw,Portsmouth,Newcastle Utd,Newcastle_Utd_Portsmouth,Newcastle Utd_Portsmouth_2003
2004,17,Newcastle Utd,0.0,0.0,Portsmouth,1.0,1.0,0,Mike Riley,0,0,0,0,4965,draw,draw,Newcastle Utd,Portsmouth,Newcastle_Utd_Portsmouth,Newcastle Utd_Portsmouth_2004
2004,30,Portsmouth,0.0,0.0,Newcastle Utd,1.0,1.0,0,Matt Messias,0,0,0,0,5097,draw,draw,Portsmouth,Newcastle Utd,Newcastle_Utd_Portsmouth,Newcastle Utd_Portsmouth_2004
2005,8,Portsmouth,0.0,0.0,Newcastle Utd,0.0,0.0,0,Stephen Bennett,0,0,0,0,5252,draw,draw,Portsmouth,Newcastle Utd,Newcastle_Utd_Portsmouth,Newcastle Utd_Portsmouth_2005
2005,25,Newcastle Utd,0.0,0.0,Portsmouth,2.0,0.0,0,Mark Halsey,0,0,0,0,5422,Newcastle Utd,Portsmouth,Newcastle Utd,Portsmouth,Newcastle_Utd_Portsmouth,Newcastle Utd_Portsmouth_2005
2006,14,Newcastle Utd,0.0,0.0,Portsmouth,1.0,0.0,0,Mark Halsey,0,0,0,0,5701,Newcastle Utd,Portsmouth,Newcastle Utd,Portsmouth,Newcastle_Utd_Portsmouth,Newcastle Utd_Portsmouth_2006
2006,34,Portsmouth,0.0,0.0,Newcastle Utd,2.0,1.0,0,Chris Foy,0,0,0,0,5894,Portsmouth,Newcastle Utd,Portsmouth,Newcastle Utd,Newcastle_Utd_Portsmouth,Newcastle Utd_Portsmouth_2006
2007,12,Newcastle Utd,0.0,0.0,Portsmouth,1.0,4.0,0,Chris Foy,0,0,0,0,6058,Portsmouth,Newcastle Utd,Newcastle Utd,Portsmouth,Newcastle_Utd_Portsmouth,Newcastle Utd_Portsmouth_2007
2007,34,Portsmouth,0.0,0.0,Newcastle Utd,0.0,0.0,0,Phil Dowd,0,0,0,0,6276,draw,draw,Portsmouth,Newcastle Utd,Newcastle_Utd_Portsmouth,Newcastle Utd_Portsmouth_2007
2008,17,Portsmouth,0.0,0.0,Newcastle Utd,0.0,3.0,0,Chris Foy,0,0,0,0,6493,Newcastle Utd,Portsmouth,Portsmouth,Newcastle Utd,Newcastle_Utd_Portsmouth,Newcastle Utd_Portsmouth_2008
2008,34,Newcastle Utd,0.0,0.0,Portsmouth,0.0,0.0,0,Mike Riley,0,0,0,0,6664,draw,draw,Newcastle Utd,Portsmouth,Newcastle_Utd_Portsmouth,Newcastle Utd_Portsmouth_2008
