season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,6,Brighton,1.0,1.5,Newcastle Utd,1.0,0.0,2017-09-24,Andre Marriner,The American Express Community Stadium,Sun,16:00,"30,468",63,Brighton,Newcastle Utd,Brighton,Newcastle Utd,Brighton_Newcastle_Utd,Brighton_Newcastle Utd_2017
2017,21,Newcastle Utd,0.5,0.5,Brighton,0.0,0.0,2017-12-30,Anthony Taylor,St. James' Park,Sat,15:00,"52,209",225,draw,draw,Newcastle Utd,Brighton,Brighton_Newcastle_Utd,Brighton_Newcastle Utd_2017
2018,9,Newcastle Utd,1.8,0.8,Brighton,0.0,1.0,2018-10-20,Andre Marriner,St. James' Park,Sat,15:00,"50,329",92,Brighton,Newcastle Utd,Newcastle Utd,Brighton,Brighton_Newcastle_Utd,Brighton_Newcastle Utd_2018
2018,36,Brighton,1.3,0.4,Newcastle Utd,1.0,1.0,2019-04-27,Mike Dean,The American Express Community Stadium,Sat,17:30,"30,587",399,draw,draw,Brighton,Newcastle Utd,Brighton_Newcastle_Utd,Brighton_Newcastle Utd_2018
2019,6,Newcastle Utd,0.9,1.4,Brighton,0.0,0.0,2019-09-21,Martin Atkinson,St. James' Park,Sat,17:30,"43,316",60,draw,draw,Newcastle Utd,Brighton,Brighton_Newcastle_Utd,Brighton_Newcastle Utd_2019
2019,37,Brighton,0.8,0.9,Newcastle Utd,0.0,0.0,2020-07-20,Simon Hooper,The American Express Community Stadium,Mon,18:00,0,401,draw,draw,Brighton,Newcastle Utd,Brighton_Newcastle_Utd,Brighton_Newcastle Utd_2019
2020,2,Newcastle Utd,0.5,1.8,Brighton,0.0,3.0,2020-09-20,Kevin Friend,St. James' Park,Sun,14:00,0,14,Brighton,Newcastle Utd,Newcastle Utd,Brighton,Brighton_Newcastle_Utd,Brighton_Newcastle Utd_2020
2020,29,Brighton,0.9,0.1,Newcastle Utd,3.0,0.0,2021-03-20,Anthony Taylor,The American Express Community Stadium,Sat,20:00,0,330,Brighton,Newcastle Utd,Brighton,Newcastle Utd,Brighton_Newcastle_Utd,Brighton_Newcastle Utd_2020
2021,11,Brighton,1.5,0.3,Newcastle Utd,1.0,1.0,2021-11-06,David Coote,The American Express Community Stadium,Sat,17:30,"31,267",115,draw,draw,Brighton,Newcastle Utd,Brighton_Newcastle_Utd,Brighton_Newcastle Utd_2021
2021,28,Newcastle Utd,1.7,1.5,Brighton,2.0,1.0,2022-03-05,Martin Atkinson,St. James' Park,Sat,15:00,"52,214",295,Newcastle Utd,Brighton,Newcastle Utd,Brighton,Brighton_Newcastle_Utd,Brighton_Newcastle Utd_2021
2022,2,Brighton,1.5,0.2,Newcastle Utd,0.0,0.0,2022-08-13,Graham Scott,The American Express Community Stadium,Sat,15:00,"31,552",16,draw,draw,Brighton,Newcastle Utd,Brighton_Newcastle_Utd,Brighton_Newcastle Utd_2022
2022,25,Newcastle Utd,3.6,0.5,Brighton,4.0,1.0,2023-05-18,Robert Jones,St James' Park,Thu,19:30,"52,122",404,Newcastle Utd,Brighton,Newcastle Utd,Brighton,Brighton_Newcastle_Utd,Brighton_Newcastle Utd_2022
