season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1992,6,Middlesbrough,0.0,0.0,Ipswich Town,2.0,2.0,0,Bob Nixon,0,0,0,0,56,draw,draw,Middlesbrough,Ipswich Town,Ipswich_Town_Middlesbrough,Ipswich Town_Middlesbrough_1992
1992,29,Ipswich Town,0.0,0.0,Middlesbrough,0.0,1.0,0,Keren Barratt,0,0,0,0,329,Middlesbrough,Ipswich Town,Ipswich Town,Middlesbrough,Ipswich_Town_Middlesbrough,Ipswich Town_Middlesbrough_1992
2000,11,Ipswich Town,0.0,0.0,Middlesbrough,2.0,1.0,0,Neale Barry,0,0,0,0,3392,Ipswich Town,Middlesbrough,Ipswich Town,Middlesbrough,Ipswich_Town_Middlesbrough,Ipswich Town_Middlesbrough_2000
2000,34,Middlesbrough,0.0,0.0,Ipswich Town,1.0,2.0,0,Stephen Bennett,0,0,0,0,3616,Ipswich Town,Middlesbrough,Middlesbrough,Ipswich Town,Ipswich_Town_Middlesbrough,Ipswich Town_Middlesbrough_2000
2001,14,Middlesbrough,0.0,0.0,Ipswich Town,0.0,0.0,0,David Pugh,0,0,0,0,3796,draw,draw,Middlesbrough,Ipswich Town,Ipswich_Town_Middlesbrough,Ipswich Town_Middlesbrough_2001
2001,35,Ipswich Town,0.0,0.0,Middlesbrough,1.0,0.0,0,Andy D'Urso,0,0,0,0,4023,Ipswich Town,Middlesbrough,Ipswich Town,Middlesbrough,Ipswich_Town_Middlesbrough,Ipswich Town_Middlesbrough_2001
