season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2005,20,Wigan Athletic,0.0,0.0,Blackburn,0.0,3.0,0,Rob Styles,0,0,0,0,5371,Blackburn,Wigan Athletic,Wigan Athletic,Blackburn,Blackburn_Wigan_Athletic,Blackburn_Wigan Athletic_2005
2005,32,Blackburn,0.0,0.0,Wigan Athletic,1.0,1.0,0,Phil Dowd,0,0,0,0,5503,draw,draw,Blackburn,Wigan Athletic,Blackburn_Wigan_Athletic,Blackburn_Wigan Athletic_2005
2006,7,Blackburn,0.0,0.0,Wigan Athletic,2.0,1.0,0,Howard Webb,0,0,0,0,5632,Blackburn,Wigan Athletic,Blackburn,Wigan Athletic,Blackburn_Wigan_Athletic,Blackburn_Wigan Athletic_2006
2006,22,Wigan Athletic,0.0,0.0,Blackburn,0.0,3.0,0,Mark Clattenburg,0,0,0,0,5777,Blackburn,Wigan Athletic,Wigan Athletic,Blackburn,Blackburn_Wigan_Athletic,Blackburn_Wigan Athletic_2006
2007,17,Wigan Athletic,0.0,0.0,Blackburn,5.0,3.0,0,Mark Clattenburg,0,0,0,0,6109,Wigan Athletic,Blackburn,Wigan Athletic,Blackburn,Blackburn_Wigan_Athletic,Blackburn_Wigan Athletic_2007
2007,31,Blackburn,0.0,0.0,Wigan Athletic,3.0,1.0,0,Mike Dean,0,0,0,0,6250,Blackburn,Wigan Athletic,Blackburn,Wigan Athletic,Blackburn_Wigan_Athletic,Blackburn_Wigan Athletic_2007
2008,17,Wigan Athletic,0.0,0.0,Blackburn,3.0,0.0,0,Howard Webb,0,0,0,0,6486,Wigan Athletic,Blackburn,Wigan Athletic,Blackburn,Blackburn_Wigan_Athletic,Blackburn_Wigan Athletic_2008
2008,34,Blackburn,0.0,0.0,Wigan Athletic,2.0,0.0,0,Peter Walton,0,0,0,0,6662,Blackburn,Wigan Athletic,Blackburn,Wigan Athletic,Blackburn_Wigan_Athletic,Blackburn_Wigan Athletic_2008
2009,19,Wigan Athletic,0.0,0.0,Blackburn,1.0,1.0,0,Mark Clattenburg,0,0,0,0,6889,draw,draw,Wigan Athletic,Blackburn,Blackburn_Wigan_Athletic,Blackburn_Wigan Athletic_2009
2009,23,Blackburn,0.0,0.0,Wigan Athletic,2.0,1.0,0,Lee Mason,0,0,0,0,6923,Blackburn,Wigan Athletic,Blackburn,Wigan Athletic,Blackburn_Wigan_Athletic,Blackburn_Wigan Athletic_2009
2010,11,Blackburn,0.0,0.0,Wigan Athletic,2.0,1.0,0,Kevin Friend,0,0,0,0,7191,Blackburn,Wigan Athletic,Blackburn,Wigan Athletic,Blackburn_Wigan_Athletic,Blackburn_Wigan Athletic_2010
2010,26,Wigan Athletic,0.0,0.0,Blackburn,4.0,3.0,0,Mike Dean,0,0,0,0,7331,Wigan Athletic,Blackburn,Wigan Athletic,Blackburn,Blackburn_Wigan_Athletic,Blackburn_Wigan Athletic_2010
2011,12,Wigan Athletic,0.0,0.0,Blackburn,3.0,3.0,0,Andre Marriner,0,0,0,0,7576,draw,draw,Wigan Athletic,Blackburn,Blackburn_Wigan_Athletic,Blackburn_Wigan Athletic_2011
2011,37,Blackburn,0.0,0.0,Wigan Athletic,0.0,1.0,0,Mark Clattenburg,0,0,0,0,7834,Wigan Athletic,Blackburn,Blackburn,Wigan Athletic,Blackburn_Wigan_Athletic,Blackburn_Wigan Athletic_2011
