season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1992,16,Middlesbrough,0.0,0.0,Wimbledon,2.0,0.0,0,Joe Worrall,0,0,0,0,170,Middlesbrough,Wimbledon,Middlesbrough,Wimbledon,Middlesbrough_Wimbledon,Middlesbrough_Wimbledon_1992
1992,33,Wimbledon,0.0,0.0,Middlesbrough,2.0,0.0,0,Mike Reed,0,0,0,0,339,Wimbledon,Middlesbrough,Wimbledon,Middlesbrough,Middlesbrough_Wimbledon,Middlesbrough_Wimbledon_1992
1995,13,Wimbledon,0.0,0.0,Middlesbrough,0.0,0.0,0,Keith Cooper,0,0,0,0,1511,draw,draw,Wimbledon,Middlesbrough,Middlesbrough_Wimbledon,Middlesbrough_Wimbledon_1995
1995,36,Middlesbrough,0.0,0.0,Wimbledon,1.0,2.0,0,Gerald Ashby,0,0,0,0,1732,Wimbledon,Middlesbrough,Middlesbrough,Wimbledon,Middlesbrough_Wimbledon,Middlesbrough_Wimbledon_1995
1996,11,Middlesbrough,0.0,0.0,Wimbledon,0.0,0.0,0,Steve Dunn,0,0,0,0,1867,draw,draw,Middlesbrough,Wimbledon,Middlesbrough_Wimbledon,Middlesbrough_Wimbledon_1996
1996,25,Wimbledon,0.0,0.0,Middlesbrough,1.0,1.0,0,Graham Barber,0,0,0,0,2002,draw,draw,Wimbledon,Middlesbrough,Middlesbrough_Wimbledon,Middlesbrough_Wimbledon_1996
1998,10,Wimbledon,0.0,0.0,Middlesbrough,2.0,2.0,0,Stephen Lodge,0,0,0,0,2621,draw,draw,Wimbledon,Middlesbrough,Middlesbrough_Wimbledon,Middlesbrough_Wimbledon_1998
1998,32,Middlesbrough,0.0,0.0,Wimbledon,3.0,1.0,0,Paul Durkin,0,0,0,0,2834,Middlesbrough,Wimbledon,Middlesbrough,Wimbledon,Middlesbrough_Wimbledon,Middlesbrough_Wimbledon_1998
1999,2,Wimbledon,0.0,0.0,Middlesbrough,2.0,3.0,0,Barry Knight,0,0,0,0,2917,Middlesbrough,Wimbledon,Wimbledon,Middlesbrough,Middlesbrough_Wimbledon,Middlesbrough_Wimbledon_1999
1999,16,Middlesbrough,0.0,0.0,Wimbledon,0.0,0.0,0,Paul Durkin,0,0,0,0,3056,draw,draw,Middlesbrough,Wimbledon,Middlesbrough_Wimbledon,Middlesbrough_Wimbledon_1999
