season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,13,Liverpool,1.2,0.8,Chelsea,1.0,1.0,2017-11-25,Michael Oliver,Anfield,Sat,17:30,"53,225",138,draw,draw,Liverpool,Chelsea,Chelsea_Liverpool,Chelsea_Liverpool_2017
2017,37,Chelsea,0.6,0.5,Liverpool,1.0,0.0,2018-05-06,Anthony Taylor,Stamford Bridge,Sun,16:30,"41,314",401,Chelsea,Liverpool,Chelsea,Liverpool,Chelsea_Liverpool,Chelsea_Liverpool_2017
2018,7,Chelsea,1.1,1.6,Liverpool,1.0,1.0,2018-09-29,Andre Marriner,Stamford Bridge,Sat,17:30,"40,625",73,draw,draw,Chelsea,Liverpool,Chelsea_Liverpool,Chelsea_Liverpool_2018
2018,34,Liverpool,1.2,0.7,Chelsea,2.0,0.0,2019-04-14,Michael Oliver,Anfield,Sun,16:30,"53,279",370,Liverpool,Chelsea,Liverpool,Chelsea,Chelsea_Liverpool,Chelsea_Liverpool_2018
2019,6,Chelsea,1.3,0.6,Liverpool,1.0,2.0,2019-09-22,Michael Oliver,Stamford Bridge,Sun,16:30,"40,638",63,Liverpool,Chelsea,Chelsea,Liverpool,Chelsea_Liverpool,Chelsea_Liverpool_2019
2019,37,Liverpool,1.7,2.4,Chelsea,5.0,3.0,2020-07-22,Andre Marriner,Anfield,Wed,20:15,0,407,Liverpool,Chelsea,Liverpool,Chelsea,Chelsea_Liverpool,Chelsea_Liverpool_2019
2020,2,Chelsea,0.9,2.1,Liverpool,0.0,2.0,2020-09-20,Paul Tierney,Stamford Bridge,Sun,16:30,0,15,Liverpool,Chelsea,Chelsea,Liverpool,Chelsea_Liverpool,Chelsea_Liverpool_2020
2020,29,Liverpool,0.3,1.0,Chelsea,0.0,1.0,2021-03-04,Martin Atkinson,Anfield,Thu,20:15,0,303,Chelsea,Liverpool,Liverpool,Chelsea,Chelsea_Liverpool,Chelsea_Liverpool_2020
2021,3,Liverpool,2.5,0.6,Chelsea,1.0,1.0,2021-08-28,Anthony Taylor,Anfield,Sat,17:30,"54,000",28,draw,draw,Liverpool,Chelsea,Chelsea_Liverpool,Chelsea_Liverpool_2021
2021,21,Chelsea,1.2,1.3,Liverpool,2.0,2.0,2022-01-02,Anthony Taylor,Stamford Bridge,Sun,16:30,"40,072",209,draw,draw,Chelsea,Liverpool,Chelsea_Liverpool,Chelsea_Liverpool_2021
