season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2008,17,Stoke City,0.0,0.0,Fulham,0.0,0.0,0,Stuart Attwell,0,0,0,0,6491,draw,draw,Stoke City,Fulham,Fulham_Stoke_City,Fulham_Stoke City_2008
2008,34,Fulham,0.0,0.0,Stoke City,1.0,0.0,0,Lee Mason,0,0,0,0,6656,Fulham,Stoke City,Fulham,Stoke City,Fulham_Stoke_City,Fulham_Stoke City_2008
2009,17,Stoke City,0.0,0.0,Fulham,3.0,2.0,0,Mark Clattenburg,0,0,0,0,6902,Stoke City,Fulham,Stoke City,Fulham,Fulham_Stoke_City,Fulham_Stoke City_2009
2009,29,Fulham,0.0,0.0,Stoke City,0.0,1.0,0,Peter Walton,0,0,0,0,7074,Stoke City,Fulham,Fulham,Stoke City,Fulham_Stoke_City,Fulham_Stoke City_2009
2010,20,Stoke City,0.0,0.0,Fulham,0.0,2.0,0,Kevin Friend,0,0,0,0,7268,Fulham,Stoke City,Stoke City,Fulham,Fulham_Stoke_City,Fulham_Stoke City_2010
2010,24,Fulham,0.0,0.0,Stoke City,2.0,0.0,0,Stuart Attwell,0,0,0,0,7312,Fulham,Stoke City,Fulham,Stoke City,Fulham_Stoke_City,Fulham_Stoke City_2010
2011,8,Stoke City,0.0,0.0,Fulham,2.0,0.0,0,Martin Atkinson,0,0,0,0,7537,Stoke City,Fulham,Stoke City,Fulham,Fulham_Stoke_City,Fulham_Stoke City_2011
2011,25,Fulham,0.0,0.0,Stoke City,2.0,1.0,0,Chris Foy,0,0,0,0,7708,Fulham,Stoke City,Fulham,Stoke City,Fulham_Stoke_City,Fulham_Stoke City_2011
2012,13,Stoke City,0.0,0.0,Fulham,1.0,0.0,0,Michael Oliver,0,0,0,0,7968,Stoke City,Fulham,Stoke City,Fulham,Fulham_Stoke_City,Fulham_Stoke City_2012
2012,27,Fulham,0.0,0.0,Stoke City,1.0,0.0,0,Lee Probert,0,0,0,0,8111,Fulham,Stoke City,Fulham,Stoke City,Fulham_Stoke_City,Fulham_Stoke City_2012
2013,7,Fulham,0.0,0.0,Stoke City,1.0,0.0,0,Roger East,0,0,0,0,8289,Fulham,Stoke City,Fulham,Stoke City,Fulham_Stoke_City,Fulham_Stoke City_2013
2013,37,Stoke City,0.0,0.0,Fulham,4.0,1.0,0,Chris Foy,0,0,0,0,8587,Stoke City,Fulham,Stoke City,Fulham,Fulham_Stoke_City,Fulham_Stoke City_2013
