season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1992,5,Ipswich Town,0.0,0.0,Tottenham,1.0,1.0,0,Keith Hackett,0,0,0,0,53,draw,draw,Ipswich Town,Tottenham,Ipswich_Town_Tottenham,Ipswich Town_Tottenham_1992
1992,25,Tottenham,0.0,0.0,Ipswich Town,0.0,2.0,0,Stephen Lodge,0,0,0,0,266,Ipswich Town,Tottenham,Tottenham,Ipswich Town,Ipswich_Town_Tottenham,Ipswich Town_Tottenham_1992
1993,9,Ipswich Town,0.0,0.0,Tottenham,2.0,2.0,0,Gerald Ashby,0,0,0,0,559,draw,draw,Ipswich Town,Tottenham,Ipswich_Town_Tottenham,Ipswich Town_Tottenham_1993
1993,34,Tottenham,0.0,0.0,Ipswich Town,1.0,1.0,0,Gerald Ashby,0,0,0,0,814,draw,draw,Tottenham,Ipswich Town,Ipswich_Town_Tottenham,Ipswich Town_Tottenham_1993
1994,4,Ipswich Town,0.0,0.0,Tottenham,1.0,3.0,0,Rodger Gifford,0,0,0,0,958,Tottenham,Ipswich Town,Ipswich Town,Tottenham,Ipswich_Town_Tottenham,Ipswich Town_Tottenham_1994
1994,33,Tottenham,0.0,0.0,Ipswich Town,3.0,0.0,0,Brian Hill,0,0,0,0,1259,Tottenham,Ipswich Town,Tottenham,Ipswich Town,Ipswich_Town_Tottenham,Ipswich Town_Tottenham_1994
2000,1,Tottenham,0.0,0.0,Ipswich Town,3.0,1.0,0,Alan Wiley,0,0,0,0,3289,Tottenham,Ipswich Town,Tottenham,Ipswich Town,Ipswich_Town_Tottenham,Ipswich Town_Tottenham_2000
2000,21,Ipswich Town,0.0,0.0,Tottenham,3.0,0.0,0,Matt Messias,0,0,0,0,3487,Ipswich Town,Tottenham,Ipswich Town,Tottenham,Ipswich_Town_Tottenham,Ipswich Town_Tottenham_2000
2001,18,Tottenham,0.0,0.0,Ipswich Town,1.0,2.0,0,Mike Riley,0,0,0,0,3837,Ipswich Town,Tottenham,Tottenham,Ipswich Town,Ipswich_Town_Tottenham,Ipswich Town_Tottenham_2001
2001,22,Ipswich Town,0.0,0.0,Tottenham,2.0,1.0,0,Matt Messias,0,0,0,0,3878,Ipswich Town,Tottenham,Ipswich Town,Tottenham,Ipswich_Town_Tottenham,Ipswich Town_Tottenham_2001
