season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1992,1,Leeds United,0.0,0.0,Wimbledon,2.0,1.0,0,Gerald Ashby,0,0,0,0,6,Leeds United,Wimbledon,Leeds United,Wimbledon,Leeds_United_Wimbledon,Leeds United_Wimbledon_1992
1992,27,Wimbledon,0.0,0.0,Leeds United,1.0,0.0,0,Vic Callow,0,0,0,0,290,Wimbledon,Leeds United,Wimbledon,Leeds United,Leeds_United_Wimbledon,Leeds United_Wimbledon_1992
1993,10,Leeds United,0.0,0.0,Wimbledon,4.0,0.0,0,Joe Worrall,0,0,0,0,567,Leeds United,Wimbledon,Leeds United,Wimbledon,Leeds_United_Wimbledon,Leeds United_Wimbledon_1993
1993,35,Wimbledon,0.0,0.0,Leeds United,1.0,0.0,0,Keith Burge,0,0,0,0,827,Wimbledon,Leeds United,Wimbledon,Leeds United,Leeds_United_Wimbledon,Leeds United_Wimbledon_1993
1994,14,Leeds United,0.0,0.0,Wimbledon,3.0,1.0,0,Brian Hill,0,0,0,0,1067,Leeds United,Wimbledon,Leeds United,Wimbledon,Leeds_United_Wimbledon,Leeds United_Wimbledon_1994
1994,27,Wimbledon,0.0,0.0,Leeds United,0.0,0.0,0,Gerald Ashby,0,0,0,0,1204,draw,draw,Wimbledon,Leeds United,Leeds_United_Wimbledon,Leeds United_Wimbledon_1994
1995,7,Wimbledon,0.0,0.0,Leeds United,2.0,4.0,0,Roger Dilkes,0,0,0,0,1452,Leeds United,Wimbledon,Wimbledon,Leeds United,Leeds_United_Wimbledon,Leeds United_Wimbledon_1995
1995,17,Leeds United,0.0,0.0,Wimbledon,1.0,1.0,0,Graham Poll,0,0,0,0,1550,draw,draw,Leeds United,Wimbledon,Leeds_United_Wimbledon,Leeds United_Wimbledon_1995
1996,3,Leeds United,0.0,0.0,Wimbledon,1.0,0.0,0,Mike Reed,0,0,0,0,1795,Leeds United,Wimbledon,Leeds United,Wimbledon,Leeds_United_Wimbledon,Leeds United_Wimbledon_1996
1996,34,Wimbledon,0.0,0.0,Leeds United,2.0,0.0,0,Paul Alcock,0,0,0,0,2100,Wimbledon,Leeds United,Wimbledon,Leeds United,Leeds_United_Wimbledon,Leeds United_Wimbledon_1996
1997,12,Wimbledon,0.0,0.0,Leeds United,1.0,0.0,0,Graham Barber,0,0,0,0,2258,Wimbledon,Leeds United,Wimbledon,Leeds United,Leeds_United_Wimbledon,Leeds United_Wimbledon_1997
1997,38,Leeds United,0.0,0.0,Wimbledon,1.0,1.0,0,Steve Dunn,0,0,0,0,2520,draw,draw,Leeds United,Wimbledon,Leeds_United_Wimbledon,Leeds United_Wimbledon_1997
1998,3,Wimbledon,0.0,0.0,Leeds United,1.0,1.0,0,Steve Dunn,0,0,0,0,2551,draw,draw,Wimbledon,Leeds United,Leeds_United_Wimbledon,Leeds United_Wimbledon_1998
1998,20,Leeds United,0.0,0.0,Wimbledon,2.0,2.0,0,Peter Jones,0,0,0,0,2724,draw,draw,Leeds United,Wimbledon,Leeds_United_Wimbledon,Leeds United_Wimbledon_1998
1999,14,Wimbledon,0.0,0.0,Leeds United,2.0,0.0,0,Peter Jones,0,0,0,0,3040,Wimbledon,Leeds United,Wimbledon,Leeds United,Leeds_United_Wimbledon,Leeds United_Wimbledon_1999
1999,29,Leeds United,0.0,0.0,Wimbledon,4.0,1.0,0,Alan Wiley,0,0,0,0,3195,Leeds United,Wimbledon,Leeds United,Wimbledon,Leeds_United_Wimbledon,Leeds United_Wimbledon_1999
