season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2008,6,Middlesbrough,0.0,0.0,West Brom,0.0,1.0,0,Chris Foy,0,0,0,0,6377,West Brom,Middlesbrough,Middlesbrough,West Brom,Middlesbrough_West_Brom,Middlesbrough_West Brom_2008
2008,22,West Brom,0.0,0.0,Middlesbrough,3.0,0.0,0,Mark Halsey,0,0,0,0,6533,West Brom,Middlesbrough,West Brom,Middlesbrough,Middlesbrough_West_Brom,Middlesbrough_West Brom_2008
