season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1992,9,Nott'ham Forest,0.0,0.0,Coventry City,1.0,1.0,0,Kelvin Morton,0,0,0,0,97,draw,draw,Nott'ham Forest,Coventry City,Coventry_City_Nott'ham_Forest,Coventry City_Nott'ham Forest_1992
1992,23,Coventry City,0.0,0.0,Nott'ham Forest,0.0,1.0,0,Martin Bodenham,0,0,0,0,239,Nott'ham Forest,Coventry City,Coventry City,Nott'ham Forest,Coventry_City_Nott'ham_Forest,Coventry City_Nott'ham Forest_1992
1994,20,Coventry City,0.0,0.0,Nott'ham Forest,0.0,0.0,0,Alan Wilkie,0,0,0,0,1142,draw,draw,Coventry City,Nott'ham Forest,Coventry_City_Nott'ham_Forest,Coventry City_Nott'ham Forest_1994
1994,39,Nott'ham Forest,0.0,0.0,Coventry City,2.0,0.0,0,Paul Durkin,0,0,0,0,1338,Nott'ham Forest,Coventry City,Nott'ham Forest,Coventry City,Coventry_City_Nott'ham_Forest,Coventry City_Nott'ham Forest_1994
1995,5,Coventry City,0.0,0.0,Nott'ham Forest,1.0,1.0,0,Peter Jones,0,0,0,0,1428,draw,draw,Coventry City,Nott'ham Forest,Coventry_City_Nott'ham_Forest,Coventry City_Nott'ham Forest_1995
1995,27,Nott'ham Forest,0.0,0.0,Coventry City,0.0,0.0,0,Mike Reed,0,0,0,0,1738,draw,draw,Nott'ham Forest,Coventry City,Coventry_City_Nott'ham_Forest,Coventry City_Nott'ham Forest_1995
1996,1,Coventry City,0.0,0.0,Nott'ham Forest,0.0,3.0,0,Alan Wilkie,0,0,0,0,1770,Nott'ham Forest,Coventry City,Coventry City,Nott'ham Forest,Coventry_City_Nott'ham_Forest,Coventry City_Nott'ham Forest_1996
1996,24,Nott'ham Forest,0.0,0.0,Coventry City,0.0,1.0,0,Alan Wilkie,0,0,0,0,1997,Coventry City,Nott'ham Forest,Nott'ham Forest,Coventry City,Coventry_City_Nott'ham_Forest,Coventry City_Nott'ham Forest_1996
1998,2,Nott'ham Forest,0.0,0.0,Coventry City,1.0,0.0,0,Keith Burge,0,0,0,0,2543,Nott'ham Forest,Coventry City,Nott'ham Forest,Coventry City,Coventry_City_Nott'ham_Forest,Coventry City_Nott'ham Forest_1998
1998,21,Coventry City,0.0,0.0,Nott'ham Forest,4.0,0.0,0,Peter Jones,0,0,0,0,2726,Coventry City,Nott'ham Forest,Coventry City,Nott'ham Forest,Coventry_City_Nott'ham_Forest,Coventry City_Nott'ham Forest_1998
