season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1992,7,Wimbledon,0.0,0.0,Arsenal,3.0,2.0,0,Keith Burge,0,0,0,0,71,Wimbledon,Arsenal,Wimbledon,Arsenal,Arsenal_Wimbledon,Arsenal_Wimbledon_1992
1992,28,Arsenal,0.0,0.0,Wimbledon,0.0,1.0,0,Philip Don,0,0,0,0,296,Wimbledon,Arsenal,Arsenal,Wimbledon,Arsenal_Wimbledon,Arsenal_Wimbledon_1992
1993,24,Wimbledon,0.0,0.0,Arsenal,0.0,3.0,0,Gerald Ashby,0,0,0,0,711,Arsenal,Wimbledon,Wimbledon,Arsenal,Arsenal_Wimbledon,Arsenal_Wimbledon_1993
1993,38,Arsenal,0.0,0.0,Wimbledon,1.0,1.0,0,Rodger Gifford,0,0,0,0,878,draw,draw,Arsenal,Wimbledon,Arsenal_Wimbledon,Arsenal_Wimbledon_1993
1994,9,Wimbledon,0.0,0.0,Arsenal,1.0,3.0,0,Gerald Ashby,0,0,0,0,1011,Arsenal,Wimbledon,Wimbledon,Arsenal,Arsenal_Wimbledon,Arsenal_Wimbledon_1994
1994,41,Arsenal,0.0,0.0,Wimbledon,0.0,0.0,0,Rodger Gifford,0,0,0,0,1359,draw,draw,Arsenal,Wimbledon,Arsenal_Wimbledon,Arsenal_Wimbledon_1994
1995,21,Arsenal,0.0,0.0,Wimbledon,1.0,3.0,0,Stephen Lodge,0,0,0,0,1584,Wimbledon,Arsenal,Arsenal,Wimbledon,Arsenal_Wimbledon,Arsenal_Wimbledon_1995
1995,31,Wimbledon,0.0,0.0,Arsenal,0.0,3.0,0,Dermot Gallagher,0,0,0,0,1683,Arsenal,Wimbledon,Wimbledon,Arsenal,Arsenal_Wimbledon,Arsenal_Wimbledon_1995
1996,12,Wimbledon,0.0,0.0,Arsenal,2.0,2.0,0,Paul Alcock,0,0,0,0,1879,draw,draw,Wimbledon,Arsenal,Arsenal_Wimbledon,Arsenal_Wimbledon_1996
1996,27,Arsenal,0.0,0.0,Wimbledon,0.0,1.0,0,Peter Jones,0,0,0,0,2024,Wimbledon,Arsenal,Arsenal,Wimbledon,Arsenal_Wimbledon,Arsenal_Wimbledon_1996
1997,19,Wimbledon,0.0,0.0,Arsenal,0.0,1.0,0,Dermot Gallagher,0,0,0,0,2425,Arsenal,Wimbledon,Wimbledon,Arsenal,Arsenal_Wimbledon,Arsenal_Wimbledon_1997
1997,35,Arsenal,0.0,0.0,Wimbledon,5.0,0.0,0,Peter Jones,0,0,0,0,2484,Arsenal,Wimbledon,Arsenal,Wimbledon,Arsenal_Wimbledon,Arsenal_Wimbledon_1997
1998,14,Wimbledon,0.0,0.0,Arsenal,1.0,0.0,0,Mike Riley,0,0,0,0,2654,Wimbledon,Arsenal,Wimbledon,Arsenal,Arsenal_Wimbledon,Arsenal_Wimbledon_1998
1998,34,Arsenal,0.0,0.0,Wimbledon,5.0,1.0,0,Stephen Lodge,0,0,0,0,2857,Arsenal,Wimbledon,Arsenal,Wimbledon,Arsenal_Wimbledon,Arsenal_Wimbledon_1998
1999,18,Arsenal,0.0,0.0,Wimbledon,1.0,1.0,0,Graham Barber,0,0,0,0,3072,draw,draw,Arsenal,Wimbledon,Arsenal_Wimbledon,Arsenal_Wimbledon_1999
1999,31,Wimbledon,0.0,0.0,Arsenal,1.0,3.0,0,Uriah Rennie,0,0,0,0,3210,Arsenal,Wimbledon,Wimbledon,Arsenal,Arsenal_Wimbledon,Arsenal_Wimbledon_1999
