season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1994,2,Blackburn,0.0,0.0,Leicester City,3.0,0.0,0,Keith Burge,0,0,0,0,938,Blackburn,Leicester City,Blackburn,Leicester City,Blackburn_Leicester_City,Blackburn_Leicester City_1994
1994,19,Leicester City,0.0,0.0,Blackburn,0.0,0.0,0,Philip Don,0,0,0,0,1128,draw,draw,Leicester City,Blackburn,Blackburn_Leicester_City,Blackburn_Leicester City_1994
1996,16,Leicester City,0.0,0.0,Blackburn,1.0,1.0,0,Mike Riley,0,0,0,0,1920,draw,draw,Leicester City,Blackburn,Blackburn_Leicester_City,Blackburn_Leicester City_1996
1996,38,Blackburn,0.0,0.0,Leicester City,2.0,4.0,0,Steve Dunn,0,0,0,0,2140,Leicester City,Blackburn,Blackburn,Leicester City,Blackburn_Leicester_City,Blackburn_Leicester City_1996
1997,8,Leicester City,0.0,0.0,Blackburn,1.0,1.0,0,Neale Barry,0,0,0,0,2214,draw,draw,Leicester City,Blackburn,Blackburn_Leicester_City,Blackburn_Leicester City_1997
1997,28,Blackburn,0.0,0.0,Leicester City,5.0,3.0,0,Neale Barry,0,0,0,0,2415,Blackburn,Leicester City,Blackburn,Leicester City,Blackburn_Leicester_City,Blackburn_Leicester City_1997
1998,3,Blackburn,0.0,0.0,Leicester City,1.0,0.0,0,Uriah Rennie,0,0,0,0,2549,Blackburn,Leicester City,Blackburn,Leicester City,Blackburn_Leicester_City,Blackburn_Leicester City_1998
1998,20,Leicester City,0.0,0.0,Blackburn,1.0,1.0,0,Alan Wilkie,0,0,0,0,2722,draw,draw,Leicester City,Blackburn,Blackburn_Leicester_City,Blackburn_Leicester City_1998
2001,11,Blackburn,0.0,0.0,Leicester City,0.0,0.0,0,Rob Styles,0,0,0,0,3768,draw,draw,Blackburn,Leicester City,Blackburn_Leicester_City,Blackburn_Leicester City_2001
2001,32,Leicester City,0.0,0.0,Blackburn,2.0,1.0,0,Graham Barber,0,0,0,0,3976,Leicester City,Blackburn,Leicester City,Blackburn,Blackburn_Leicester_City,Blackburn_Leicester City_2001
2003,11,Leicester City,0.0,0.0,Blackburn,2.0,0.0,0,Dermot Gallagher,0,0,0,0,4534,Leicester City,Blackburn,Leicester City,Blackburn,Blackburn_Leicester_City,Blackburn_Leicester City_2003
2003,34,Blackburn,0.0,0.0,Leicester City,1.0,0.0,0,Rob Styles,0,0,0,0,4754,Blackburn,Leicester City,Blackburn,Leicester City,Blackburn_Leicester_City,Blackburn_Leicester City_2003
