season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,13,Newcastle Utd,0.9,2.0,Watford,0.0,3.0,2017-11-25,Chris Kavanagh,St. James' Park,Sat,15:00,"52,188",137,Watford,Newcastle Utd,Newcastle Utd,Watford,Newcastle_Utd_Watford,Newcastle Utd_Watford_2017
2017,37,Watford,2.5,0.7,Newcastle Utd,2.0,1.0,2018-05-05,Roger East,Vicarage Road Stadium,Sat,15:00,"20,375",398,Watford,Newcastle Utd,Watford,Newcastle Utd,Newcastle_Utd_Watford,Newcastle Utd_Watford_2017
2018,11,Newcastle Utd,0.5,2.0,Watford,1.0,0.0,2018-11-03,Craig Pawson,St. James' Park,Sat,15:00,"49,157",113,Newcastle Utd,Watford,Newcastle Utd,Watford,Newcastle_Utd_Watford,Newcastle Utd_Watford_2018
2018,20,Watford,1.3,0.7,Newcastle Utd,1.0,1.0,2018-12-29,Roger East,Vicarage Road Stadium,Sat,15:00,"20,336",209,draw,draw,Watford,Newcastle Utd,Newcastle_Utd_Watford,Newcastle Utd_Watford_2018
2019,4,Newcastle Utd,1.0,1.0,Watford,1.0,1.0,2019-08-31,Graham Scott,St. James' Park,Sat,15:00,"44,157",38,draw,draw,Newcastle Utd,Watford,Newcastle_Utd_Watford,Newcastle Utd_Watford_2019
2019,35,Watford,3.4,1.3,Newcastle Utd,2.0,1.0,2020-07-11,Craig Pawson,Vicarage Road Stadium,Sat,12:30,0,377,Watford,Newcastle Utd,Watford,Newcastle Utd,Newcastle_Utd_Watford,Newcastle Utd_Watford_2019
2021,6,Watford,0.9,1.9,Newcastle Utd,1.0,1.0,2021-09-25,Jarred Gillett,Vicarage Road Stadium,Sat,15:00,"20,650",59,draw,draw,Watford,Newcastle Utd,Newcastle_Utd_Watford,Newcastle Utd_Watford_2021
2021,22,Newcastle Utd,1.2,1.4,Watford,1.0,1.0,2022-01-15,Paul Tierney,St. James' Park,Sat,15:00,"52,223",218,draw,draw,Newcastle Utd,Watford,Newcastle_Utd_Watford,Newcastle Utd_Watford_2021
1999,15,Watford,0.0,0.0,Newcastle Utd,1.0,1.0,0,Steve Dunn,0,0,0,0,3048,draw,draw,Watford,Newcastle Utd,Newcastle_Utd_Watford,Newcastle Utd_Watford_1999
1999,28,Newcastle Utd,0.0,0.0,Watford,1.0,0.0,0,Alan Wiley,0,0,0,0,3181,Newcastle Utd,Watford,Newcastle Utd,Watford,Newcastle_Utd_Watford,Newcastle Utd_Watford_1999
2006,18,Newcastle Utd,0.0,0.0,Watford,2.0,1.0,0,Martin Atkinson,0,0,0,0,5740,Newcastle Utd,Watford,Newcastle Utd,Watford,Newcastle_Utd_Watford,Newcastle Utd_Watford_2006
2006,38,Watford,0.0,0.0,Newcastle Utd,1.0,1.0,0,Rob Styles,0,0,0,0,5945,draw,draw,Watford,Newcastle Utd,Newcastle_Utd_Watford,Newcastle Utd_Watford_2006
2015,6,Newcastle Utd,0.0,0.0,Watford,1.0,2.0,0,Roger East,0,0,0,0,9037,Watford,Newcastle Utd,Newcastle Utd,Watford,Newcastle_Utd_Watford,Newcastle Utd_Watford_2015
2015,23,Watford,0.0,0.0,Newcastle Utd,2.0,1.0,0,Andre Marriner,0,0,0,0,9208,Watford,Newcastle Utd,Watford,Newcastle Utd,Newcastle_Utd_Watford,Newcastle Utd_Watford_2015
